frame,rgb_z_0,rgb_z_1,rgb_z_2,rgb_z_3,rgb_z_4,rgb_z_5,rgb_z_6,rgb_z_7,rgb_z_8,rgb_z_9,rgb_z_10,rgb_z_11,rgb_z_12,rgb_z_13,rgb_z_14,rgb_z_15,rgb_z_16,rgb_z_17
0,26.39,26.8,27.01,27.22,26.8,27.22,27.88,27.88,26.39,27.43,28.1,26.59,27.65,28.34,26.39,26.39,26.11,26.59
1,26.39,26.8,27.01,27.22,26.8,27.22,27.88,27.43,26.39,27.43,28.1,26.59,27.65,28.34,26.39,26.39,26.11,26.59
2,26.39,26.8,27.01,27.22,26.8,27.22,27.88,27.65,26.59,27.43,28.1,26.59,27.65,28.34,26.39,26.39,26.11,26.59
3,26.39,26.8,26.8,27.22,26.8,27.22,27.88,27.43,26.39,27.43,28.1,26.59,27.65,28.34,26.39,26.39,26.11,26.59
4,26.19,26.59,27.01,27.22,26.59,27.22,27.88,27.43,26.39,27.43,27.88,26.59,27.65,28.34,26.39,26.39,26.11,26.39
5,26.19,26.8,26.8,27.22,26.59,27.22,27.88,27.43,26.39,27.43,28.1,26.59,27.65,28.34,26.39,26.39,26.11,26.27
6,26.19,26.59,26.8,27.22,26.59,27.22,27.88,27.65,26.59,27.22,27.88,26.59,27.65,28.34,26.39,26.39,26.11,26.59
7,26.19,26.59,26.8,27.01,26.59,27.22,28.1,27.43,26.39,27.43,27.88,26.59,27.65,28.34,26.39,26.19,26.11,26.59
8,25.99,26.59,26.59,27.01,26.59,27.01,28.1,27.65,26.39,27.43,27.88,26.59,27.65,28.34,26.19,26.19,26.39,26.39
9,25.99,26.59,26.59,27.22,26.59,27.01,28.1,27.88,26.39,27.43,28.1,26.59,27.65,28.1,25.99,26.19,26.19,26.27
10,25.99,26.59,26.59,27.22,26.39,27.01,28.1,27.88,26.59,27.43,27.88,26.59,27.65,28.34,25.99,25.8,26.11,26.27
11,25.8,26.59,26.59,27.01,26.59,27.01,27.88,27.22,26.39,27.43,27.88,27.01,27.65,28.1,25.8,25.8,25.99,26.27
12,25.8,26.59,26.59,27.43,27.01,27.01,27.88,26.39,26.39,27.22,27.88,27.01,27.43,28.1,25.8,25.8,26.19,26.19
13,25.8,26.39,26.59,27.43,26.8,26.8,27.43,25.99,26.39,27.22,27.88,26.8,27.22,27.88,25.6,25.6,26.8,26.59
14,25.6,26.39,26.39,27.43,26.39,27.01,27.88,26.39,26.8,27.01,27.65,26.59,26.8,27.43,25.6,25.8,26.11,26.19
15,25.6,26.59,26.39,27.22,26.39,27.01,27.88,27.22,25.8,26.8,27.65,27.01,26.19,26.59,25.8,25.6,26.11,25.99
16,25.42,26.59,26.59,27.43,26.39,27.01,27.88,28.1,25.6,26.8,27.43,26.59,25.99,26.59,25.6,25.8,25.8,25.99
17,25.6,26.39,26.59,26.59,26.39,27.22,28.1,28.57,26.39,26.8,27.43,26.59,25.8,27.01,25.8,25.6,25.8,26.27
18,25.6,26.59,26.59,26.59,25.6,26.8,28.57,28.34,25.8,27.01,27.43,26.8,25.8,26.59,25.6,25.8,25.8,26.59
19,25.6,26.39,26.39,26.39,27.22,27.01,28.57,27.65,25.99,26.8,27.43,26.59,25.99,26.8,25.6,25.8,25.99,26.27
20,26.8,26.39,26.19,26.39,26.62,27.65,28.1,26.8,26.39,26.39,27.22,26.8,26.39,27.01,25.8,26.39,26.19,27.01
21,25.99,26.39,26.39,27.43,26.39,26.8,27.65,27.01,26.59,25.8,27.65,26.8,26.8,27.43,25.6,25.8,25.99,27.01
22,25.6,26.59,26.59,27.43,27.88,27.01,27.22,26.19,26.39,25.23,27.43,26.39,27.01,27.43,25.6,25.8,25.8,25.99
23,25.8,26.59,26.8,27.65,27.01,26.59,27.22,27.26,26.39,25.05,27.43,26.39,26.8,27.43,25.8,25.8,26.11,25.8
24,25.8,26.59,26.59,28.34,26.39,26.59,26.8,27.26,26.59,25.6,27.66,26.59,27.01,27.43,25.99,25.6,26.11,25.8
25,25.6,26.39,26.59,28.1,26.39,26.39,27.01,27.26,25.99,25.6,27.88,26.59,27.01,27.43,25.8,25.6,26.11,25.8
26,25.6,26.39,26.59,28.1,26.39,26.39,27.22,26.19,25.99,25.8,27.22,26.39,27.01,27.43,25.6,25.6,26.11,25.8
27,25.8,26.39,26.39,27.01,26.62,26.8,27.43,26.59,26.39,26.59,27.43,26.8,26.39,27.43,25.8,25.99,26.59,27.43
28,25.99,26.19,26.39,26.59,26.62,27.22,27.65,26.59,26.59,27.22,27.43,26.8,25.99,27.01,25.8,26.8,26.59,27.01
29,25.8,26.39,26.39,26.59,26.62,27.01,28.34,27.22,26.59,27.22,27.65,26.59,25.42,27.01,25.6,26.19,25.8,26.27
30,25.8,26.59,26.59,26.59,26.19,26.8,28.81,28.1,26.59,27.22,27.65,26.59,25.6,26.8,25.8,25.6,25.99,26.19
31,25.6,26.59,26.59,26.59,25.6,26.8,28.57,27.88,26.39,27.22,27.65,26.8,25.6,26.59,25.8,25.8,26.11,26.19
32,25.99,26.39,27.22,27.22,26.39,26.39,26.19,27.88,26.59,25.6,26.8,27.01,27.43,28.34,26.39,25.8,26.11,26.19
33,25.99,26.39,27.22,27.88,26.59,26.39,27.22,27.22,26.59,25.42,27.01,26.59,27.43,28.34,26.59,25.8,26.11,25.99
34,25.99,26.59,27.01,27.88,27.65,26.59,27.01,25.99,26.8,25.05,27.22,26.39,27.43,28.34,26.59,25.99,26.11,25.99
35,25.99,26.59,26.8,28.34,28.34,26.59,27.01,25.6,26.59,25.23,26.39,26.59,27.43,28.34,26.59,25.99,26.11,25.99
36,25.8,26.59,27.01,28.34,27.88,26.59,26.39,26.39,26.59,25.6,26.39,26.59,27.43,28.34,26.59,25.8,26.11,25.99
37,26.19,26.39,27.22,27.43,26.62,26.59,27.22,26.59,26.59,26.39,26.8,27.01,27.01,28.34,26.8,26.39,26.11,26.8
