frame,rgb_z_0,rgb_z_1,rgb_z_2,rgb_z_3,rgb_z_4,rgb_z_5,rgb_z_6,rgb_z_7,rgb_z_8,rgb_z_9,rgb_z_10,rgb_z_11,rgb_z_12,rgb_z_13,rgb_z_14,rgb_z_15,rgb_z_16,rgb_z_17
0,27.22,27.43,27.43,27.65,28.1,27.65,28.1,27.88,27.22,27.65,28.57,27.22,27.88,28.81,27.22,27.43,27.43,28.1
1,27.01,27.22,27.43,27.65,27.88,27.43,28.34,27.88,27.22,27.43,28.34,27.22,27.88,29.05,27.22,27.43,27.22,27.88
2,27.01,27.43,27.43,27.65,27.65,27.43,28.1,27.88,27.22,27.65,28.57,27.22,27.88,28.81,27.22,27.22,27.22,27.88
3,27.01,27.43,27.43,27.65,27.88,27.43,28.34,27.88,27.22,27.65,28.57,27.22,28.1,28.81,27.22,27.22,27.22,27.65
4,27.01,27.22,27.43,27.65,27.65,27.43,28.34,27.88,27.22,27.65,28.57,27.22,28.1,28.81,27.22,27.22,27.22,27.88
5,27.01,27.22,27.43,27.43,27.43,27.43,28.34,28.1,27.01,27.65,28.57,27.22,27.88,28.81,27.22,27.22,27.22,27.65
6,27.22,27.43,27.43,27.22,27.22,27.43,28.57,28.1,27.22,27.65,28.57,27.22,28.1,28.81,27.22,27.22,27.12,28.1
7,27.22,27.43,27.22,27.43,28.1,27.88,28.34,27.88,27.01,27.43,28.57,27.22,28.1,28.81,27.22,27.22,27.22,27.65
8,27.22,27.43,27.22,27.22,27.22,27.88,28.57,27.65,27.01,27.43,28.34,27.22,27.88,28.81,27.22,27.22,27.12,28.1
9,27.22,27.43,27.01,26.59,26.59,28.1,28.81,28.34,27.01,27.65,28.34,27.22,28.1,28.81,27.22,27.22,27.12,27.65
10,27.22,27.22,26.8,26.59,27.01,28.1,28.81,28.34,27.01,27.65,28.57,27.22,28.1,28.81,27.22,27.22,27.12,27.43
11,27.22,27.22,26.8,26.19,27.01,28.34,29.05,29.05,27.01,27.65,28.34,27.22,28.1,29.05,27.22,27.22,27.22,27.65
12,27.43,27.65,27.01,25.99,27.43,28.34,29.05,27.57,26.8,27.43,28.34,27.22,28.1,28.81,27.22,27.43,27.43,27.43
13,27.22,27.43,27.01,26.8,27.43,27.88,29.05,27.57,26.8,27.22,28.34,27.22,28.1,28.81,27.22,27.43,27.43,27.53
14,23.67,24.34,24.34,27.13,27.65,28.1,29.55,27.57,26.59,27.22,28.34,27.22,28.1,28.81,26.99,23.51,27.65,27.53
15,28.1,27.01,24.34,24.34,24.17,28.1,29.8,27.57,26.59,27.22,28.34,27.22,28.1,28.81,24.34,24.17,27.12,27.53
16,27.43,26.8,24.34,24.51,24.34,28.1,29.8,27.57,26.59,27.01,28.34,27.22,28.1,28.81,24.51,24.34,24.34,27.65
17,27.43,26.59,25.6,24.34,25.05,28.34,28.3,27.57,26.39,26.8,28.1,27.22,28.1,28.81,24.69,27.43,24.34,27.53
18,27.43,27.43,25.8,25.99,27.22,29.3,28.3,27.57,26.39,27.01,28.1,27.22,27.88,28.81,25.05,27.43,24.34,27.53
19,27.22,27.43,25.23,26.39,27.65,27.42,30.87,27.57,26.39,26.59,28.1,27.22,27.88,28.81,24.69,24.69,24.34,27.88
20,24.69,27.43,25.23,27.13,26.59,27.42,30.59,27.57,26.39,26.59,28.1,27.01,27.88,28.81,24.69,24.69,27.12,27.65
21,24.87,26.8,25.8,27.13,26.39,27.42,30.59,27.57,26.19,26.59,27.88,27.01,27.65,28.81,27.88,26.87,27.12,28.1
22,24.87,27.01,25.05,27.13,26.39,27.42,28.3,27.57,26.39,26.59,28.1,27.01,27.65,28.57,27.65,27.88,27.12,27.65
23,27.43,27.01,24.51,27.13,26.59,27.42,24.87,27.57,26.19,26.59,28.34,27.01,27.43,28.57,27.65,27.65,27.12,27.53
24,27.43,27.01,24.69,27.13,26.59,27.88,27.65,27.57,26.19,26.59,28.34,27.01,27.43,28.57,28.1,27.88,27.12,27.65
25,27.43,25.23,26.39,27.13,27.22,25.23,28.3,28.1,26.39,26.8,28.34,26.39,27.43,28.57,27.65,27.65,28.34,27.43
26,27.43,27.01,26.8,25.6,26.96,27.22,27.43,27.43,26.59,26.8,28.1,26.59,27.43,28.57,27.43,27.43,28.1,27.43
27,27.43,27.22,27.22,25.8,26.96,27.22,27.22,27.43,26.59,27.01,28.1,26.59,27.43,28.57,27.43,27.43,28.1,27.43
28,27.43,27.22,27.43,26.39,26.96,27.01,27.01,27.65,26.8,27.01,28.1,26.59,27.43,28.57,27.43,27.43,28.34,27.43
29,27.43,27.22,27.88,27.43,26.96,26.8,27.65,26.8,27.01,27.22,28.34,26.8,27.43,28.57,27.43,27.22,28.34,27.43
30,27.43,27.22,28.1,28.1,26.96,26.8,27.88,27.01,27.01,27.22,28.34,26.59,27.43,28.57,27.43,27.43,28.34,27.43
31,27.43,27.22,27.65,28.1,26.96,27.01,27.88,27.22,27.01,27.43,28.34,26.59,27.43,28.57,27.43,27.22,28.1,27.43
32,27.22,27.22,27.88,28.57,26.96,27.01,27.65,27.01,27.22,27.43,28.34,26.59,27.43,28.81,27.22,27.22,27.88,27.43
33,27.22,27.22,28.1,28.1,26.96,27.01,27.22,27.01,27.22,27.43,28.34,26.59,27.43,28.81,27.22,27.22,27.43,27.43
34,27.22,27.22,28.34,28.1,27.65,27.01,27.22,27.22,27.22,27.43,28.34,27.01,27.65,28.81,27.22,27.22,27.12,27.65
35,27.22,27.22,28.1,28.34,27.43,27.01,27.22,27.22,27.22,27.65,28.34,27.22,27.65,28.81,27.22,22.59,27.12,23.04
36,27.22,27.43,28.1,28.34,27.43,27.22,27.43,27.88,27.22,27.65,28.57,27.22,27.88,28.81,27.43,27.22,27.12,27.43
37,27.22,27.43,28.1,28.34,26.96,27.22,27.65,27.65,27.43,28.1,28.57,27.22,27.88,28.81,27.43,27.22,27.12,27.65
38,27.22,27.43,28.1,28.34,26.59,23.04,27.88,27.88,27.43,27.88,28.57,27.22,28.1,28.81,27.43,27.22,27.12,27.65
39,27.22,27.43,27.88,27.88,26.59,27.43,28.1,27.88,27.43,28.1,28.57,27.43,28.1,28.81,27.43,27.22,27.12,27.65
40,27.22,27.43,27.88,27.88,26.59,27.43,28.34,28.1,27.43,28.1,28.57,27.43,28.1,28.81,27.43,27.22,27.12,27.65
41,27.22,27.43,27.65,27.88,26.96,27.43,28.57,24.51,27.43,27.88,28.57,27.43,28.1,28.81,27.22,27.43,27.12,27.65
42,27.22,27.43,27.65,27.88,27.01,27.88,28.1,25.6,27.43,27.88,28.57,27.65,28.34,29.05,27.43,27.22,27.12,27.65
43,27.22,27.43,27.65,27.43,26.96,27.88,28.1,28.1,27.43,28.1,28.57,27.65,28.34,29.05,27.43,27.22,27.12,27.65
