frame,rgb_z_0,rgb_z_1,rgb_z_2,rgb_z_3,rgb_z_4,rgb_z_5,rgb_z_6,rgb_z_7,rgb_z_8,rgb_z_9,rgb_z_10,rgb_z_11,rgb_z_12,rgb_z_13
0,31.43,32.31,31.72,31.72,31.43,32.01,32.31,31.72,31.43,32.31,32.62,31.15,32.31,32.62
1,31.43,32.31,31.72,32.01,32.01,31.72,32.31,31.72,31.43,32.31,32.93,31.43,32.01,32.93
2,31.43,32.31,31.72,32.01,31.43,32.01,32.31,32.01,31.72,32.31,32.62,31.43,32.31,32.93
3,31.43,32.31,31.72,32.01,31.43,31.72,32.31,31.72,31.43,32.31,32.62,31.15,32.31,32.62
4,31.43,32.31,31.72,31.72,31.43,31.72,32.31,31.72,31.43,32.31,32.93,31.15,32.31,32.62
5,31.43,32.31,31.43,32.01,31.72,31.72,32.31,31.72,31.43,32.31,33.24,31.15,32.01,32.62
6,31.43,32.31,31.43,32.01,31.72,31.72,32.31,31.72,31.43,32.31,32.93,31.43,32.01,32.93
7,31.43,32.31,31.43,32.31,31.72,31.72,32.31,32.01,31.43,32.31,32.93,31.43,32.01,32.93
8,31.43,32.31,31.43,32.01,31.72,31.72,32.01,32.01,31.43,32.31,32.93,31.15,32.01,32.62
9,31.43,32.01,31.43,31.43,31.43,31.72,32.31,32.01,31.72,31.43,32.62,31.15,32.31,32.93
10,31.15,31.72,31.72,31.72,31.43,31.72,32.31,31.72,31.43,31.43,32.62,31.43,32.31,32.93
11,31.15,32.01,31.43,31.72,31.43,31.72,32.31,32.01,31.72,31.15,32.31,31.15,32.31,32.93
12,31.43,32.01,31.43,31.43,31.43,31.43,32.31,32.01,31.43,30.87,32.01,31.15,32.01,32.93
13,31.15,32.01,31.72,31.72,31.72,31.43,32.31,31.72,31.43,30.33,31.43,31.15,31.43,32.62
14,30.59,31.72,31.43,31.72,31.72,31.15,32.01,31.43,31.43,30.33,30.87,31.15,32.01,32.62
15,30.33,31.72,31.15,31.43,29.77,31.15,32.01,31.43,31.15,30.06,30.33,30.87,32.01,32.62
16,30.33,31.43,31.43,29.64,29.77,31.15,32.31,31.43,31.15,29.8,29.8,30.87,31.72,32.62
17,30.06,31.43,31.15,29.64,29.77,31.15,32.01,31.15,31.15,29.55,29.3,31.15,31.72,32.62
18,30.23,30.87,30.87,31.15,30.87,30.59,30.87,31.15,30.33,29.3,28.57,30.59,31.72,32.62
19,29.55,30.33,30.33,29.64,29.77,30.06,30.59,30.59,30.06,29.05,28.57,30.59,31.43,32.62
20,29.3,30.06,30.33,29.64,29.77,29.8,30.33,30.33,29.8,28.81,28.57,30.33,31.15,32.62
21,29.05,29.55,30.06,29.64,29.77,29.55,30.06,30.06,29.3,28.57,28.34,30.33,32.01,32.31
22,29.05,29.05,29.55,29.8,29.77,29.05,29.8,30.06,29.3,28.1,28.34,30.06,32.01,32.31
23,30.23,29.05,29.05,29.55,29.77,29.05,29.8,29.8,28.81,27.65,28.1,30.06,32.31,32.31
24,28.34,28.57,28.57,29.64,28.81,28.81,29.05,29.8,28.34,27.22,28.1,29.3,32.62,31.43
25,28.1,28.57,28.81,29.64,28.81,28.81,29.8,29.8,28.34,27.22,27.88,29.05,32.31,31.43
26,27.88,28.34,28.34,28.57,28.1,28.34,29.8,29.05,28.1,27.01,27.43,29.05,29.55,29.55
27,27.65,28.34,28.1,28.34,28.1,28.34,29.05,29.05,28.1,27.01,27.43,28.81,29.3,29.3
28,30.23,28.34,28.1,28.1,28.34,28.34,29.05,29.05,28.1,26.8,27.22,28.57,29.05,29.05
29,30.23,28.34,27.88,28.1,28.34,28.57,29.05,29.05,28.1,27.01,27.01,28.1,28.81,28.57
30,30.23,27.43,27.65,28.1,28.34,28.57,28.81,29.05,28.1,27.01,26.8,27.88,28.57,28.57
31,30.23,27.22,29.88,27.65,28.34,30.37,28.34,29.05,27.43,27.01,26.59,27.65,28.34,28.57
32,30.23,27.01,29.88,27.43,28.34,30.37,28.34,28.81,27.43,27.43,26.59,27.65,28.57,28.34
33,30.23,27.22,29.88,27.43,28.1,30.37,28.34,28.81,27.22,27.22,26.39,28.34,28.34,28.57
34,30.23,27.22,29.88,27.43,27.88,30.37,28.34,28.57,27.22,27.43,26.19,28.34,28.34,28.57
35,30.23,27.22,29.88,27.22,27.65,30.37,28.1,28.81,27.22,27.43,25.99,28.57,28.34,28.57
36,30.23,27.65,27.22,27.22,27.65,30.37,28.34,29.05,27.22,27.88,26.19,28.34,28.57,28.57
37,30.23,29.91,27.22,27.22,27.88,30.37,30.54,28.81,27.22,28.1,26.19,28.34,28.57,28.57
38,30.23,29.91,27.01,27.43,27.88,30.37,30.54,28.81,27.43,28.1,26.39,28.34,28.57,28.81
39,30.23,27.65,27.22,27.43,28.1,30.37,30.54,28.81,27.43,28.34,26.59,28.34,28.81,29.05
40,30.23,28.34,27.65,27.43,28.34,30.37,30.54,29.05,27.88,28.81,27.01,28.34,29.05,29.3
41,30.23,28.34,28.1,27.43,28.34,30.37,29.3,29.05,27.65,28.81,27.01,28.34,29.05,29.3
42,30.23,28.34,28.81,28.1,29.05,30.37,29.3,29.55,28.1,28.81,27.22,28.57,29.3,29.8
