frame,rgb_z_0,rgb_z_1,rgb_z_2,rgb_z_3,rgb_z_4,rgb_z_5,rgb_z_6,rgb_z_7,rgb_z_8,rgb_z_9,rgb_z_10,rgb_z_11,rgb_z_12,rgb_z_13,rgb_z_14,rgb_z_15,rgb_z_16,rgb_z_17
0,32.62,32.62,33.24,32.62,32.31,33.24,33.57,33.24,32.31,33.57,34.93,32.62,33.9,34.93,32.62,32.31,29.72,33.57
1,32.93,32.93,32.93,32.62,32.31,33.24,33.57,33.24,32.62,33.57,34.93,32.62,33.9,34.93,32.62,32.31,29.72,33.57
2,32.93,32.93,32.93,33.57,32.31,33.24,33.57,32.93,32.31,33.57,34.23,32.62,33.9,34.58,32.62,32.62,29.72,33.24
3,32.62,32.62,33.24,32.62,32.31,33.24,33.57,33.24,32.62,33.57,34.93,32.62,33.9,34.58,32.62,32.31,29.72,33.24
4,32.62,32.62,33.24,33.57,32.31,33.24,33.57,33.24,32.31,33.57,34.58,32.93,33.9,34.93,32.62,32.31,29.72,32.93
5,32.62,32.93,33.57,33.57,32.31,32.93,33.57,33.24,32.62,33.57,34.58,32.62,33.9,34.93,32.62,32.31,29.72,32.93
6,32.62,32.62,33.24,33.57,32.31,33.24,33.57,33.24,32.31,33.57,34.58,32.62,33.57,34.93,32.93,32.62,29.72,33.24
7,32.31,32.62,33.24,33.57,32.31,33.24,33.57,33.24,32.62,33.24,34.58,33.24,33.9,34.58,32.93,32.93,29.72,29.78
8,33.24,32.62,32.62,33.57,32.31,32.93,33.57,33.24,32.31,33.24,34.58,32.93,33.9,34.93,32.62,32.62,29.72,29.78
9,33.24,32.62,32.93,33.24,32.31,33.24,33.57,33.24,32.62,33.24,34.93,32.93,33.9,34.58,32.62,32.62,32.62,29.78
10,33.24,32.62,32.62,33.57,32.31,32.93,33.57,33.24,32.31,33.24,34.58,32.93,33.9,34.93,32.31,32.62,32.62,29.78
11,32.93,32.62,32.62,32.93,32.31,32.93,33.57,33.24,32.31,32.62,34.58,32.93,33.9,34.23,32.62,32.62,29.72,32.62
12,32.93,32.62,32.62,32.93,32.31,32.93,33.57,33.57,32.62,32.31,33.9,32.93,33.9,34.93,32.62,32.62,29.72,32.62
13,32.62,32.62,32.62,32.62,32.31,32.93,33.9,33.24,32.31,32.01,33.9,32.93,33.57,34.58,32.62,32.62,29.72,29.78
