frame,rgb_z_0,rgb_z_1,rgb_z_2,rgb_z_3,rgb_z_4,rgb_z_5,rgb_z_6,rgb_z_7,rgb_z_8,rgb_z_9,rgb_z_10,rgb_z_11,rgb_z_12,rgb_z_13
0,27.01,27.65,27.22,27.65,27.43,27.65,27.88,27.65,27.43,27.88,28.57,27.22,27.43,28.1
1,26.8,27.65,27.22,27.65,27.43,27.43,28.1,27.88,27.43,27.88,28.81,27.01,27.43,28.1
2,27.01,27.65,27.22,27.65,27.43,27.65,27.88,27.65,27.43,27.65,28.57,27.01,27.65,28.34
3,27.01,27.65,27.43,27.65,27.43,27.43,27.88,27.88,27.43,27.65,28.34,27.01,27.65,28.34
4,27.01,27.65,27.22,27.65,27.22,27.43,27.88,27.88,27.43,27.88,28.57,27.01,27.43,28.34
5,27.01,27.65,27.43,27.65,27.43,27.43,27.88,27.88,27.43,27.65,28.57,27.01,27.43,28.1
6,27.01,27.65,27.43,27.65,27.43,27.43,27.88,27.65,27.43,27.43,28.34,27.22,27.22,28.1
7,26.8,27.65,27.43,27.65,27.43,27.43,28.1,27.43,27.43,27.43,28.34,27.01,27.88,28.34
8,27.01,27.43,27.43,27.88,27.43,27.43,28.1,27.88,27.43,27.43,28.34,27.22,27.43,28.1
9,27.01,27.65,27.43,28.1,28.1,27.43,28.1,27.65,27.65,26.8,28.1,27.43,27.65,28.34
10,27.01,27.65,27.43,28.1,28.34,27.43,28.1,27.72,27.43,26.59,27.43,27.43,27.65,28.1
11,27.01,27.43,27.65,28.34,28.81,27.43,27.88,27.65,27.65,25.99,26.59,27.43,27.88,28.34
12,27.01,27.65,27.65,28.34,29.05,27.22,27.88,25.6,27.43,26.39,26.8,27.43,28.1,28.34
13,27.01,27.65,27.65,28.57,29.3,27.22,27.88,27.88,27.43,25.99,27.22,27.43,27.88,28.1
14,26.8,27.43,27.43,28.57,29.05,27.22,27.65,28.1,27.43,25.8,27.65,27.43,27.88,28.34
15,26.8,27.43,27.43,28.57,29.05,27.22,27.43,28.1,27.43,25.8,27.65,27.65,27.88,28.34
16,27.01,27.65,27.43,28.34,29.3,27.22,27.88,25.05,27.43,26.19,27.43,27.43,28.34,28.1
17,27.01,27.43,27.65,28.34,28.34,27.22,27.22,28.1,27.43,26.59,27.65,27.22,27.65,28.34
18,26.8,27.43,27.43,28.1,28.1,27.22,27.43,28.1,27.22,27.22,28.34,27.22,27.22,27.88
19,26.8,27.43,27.43,27.88,28.1,27.22,27.88,27.88,27.22,27.43,28.34,27.01,27.22,27.65
20,26.8,27.43,27.22,27.65,27.43,27.22,28.1,28.57,27.43,28.1,28.57,27.22,26.39,27.01
21,26.8,27.43,27.22,27.43,27.22,27.22,28.34,28.57,27.65,28.1,28.57,27.43,26.39,27.01
22,26.59,27.43,27.22,27.22,25.6,27.43,29.05,29.3,27.43,28.1,28.57,27.22,26.19,26.39
23,26.59,27.65,27.22,26.59,24.87,27.43,29.05,29.3,27.65,28.34,28.81,27.43,25.99,27.22
24,26.8,27.43,27.22,26.59,27.49,27.65,29.3,30.06,27.43,28.1,28.57,27.22,25.99,28.1
25,27.01,27.65,27.22,27.01,27.49,27.88,29.3,30.06,27.43,28.1,28.81,27.22,26.19,27.88
