frame,rgb_z_0,rgb_z_1,rgb_z_2,rgb_z_3,rgb_z_4,rgb_z_5,rgb_z_6,rgb_z_7,rgb_z_8,rgb_z_9,rgb_z_10,rgb_z_11,rgb_z_12,rgb_z_13,rgb_z_14,rgb_z_15,rgb_z_16,rgb_z_17
0,27.22,27.88,27.88,27.88,27.88,28.1,29.05,28.1,27.22,28.1,28.57,27.43,28.34,29.05,27.65,27.22,27.43,28.34
1,27.43,27.88,27.65,28.1,27.88,28.1,29.05,28.1,27.22,28.1,28.81,27.43,28.34,28.81,27.65,27.22,27.43,28.1
2,27.43,27.65,27.65,28.1,27.88,28.1,28.81,28.34,27.22,28.1,28.57,27.43,28.57,28.81,27.43,27.22,27.43,27.88
3,27.43,27.88,27.88,27.88,27.88,28.1,29.05,28.34,27.22,28.1,28.57,27.43,28.34,28.81,27.22,27.22,27.43,28.34
4,27.43,27.88,27.88,28.1,27.88,28.1,28.81,28.34,27.43,28.1,28.81,27.43,28.34,28.81,27.43,27.22,27.43,28.1
5,27.43,27.65,27.88,28.1,27.88,28.1,29.05,28.1,27.22,28.1,28.81,27.43,28.57,28.81,27.43,27.22,27.43,28.1
6,27.43,27.65,27.88,28.1,27.88,28.1,29.05,28.1,27.22,27.88,28.81,27.43,28.34,28.81,27.43,27.22,27.43,28.1
7,27.43,27.88,27.88,28.1,27.88,27.88,28.81,28.57,27.22,28.1,28.57,27.22,28.34,28.81,27.43,27.22,27.43,28.34
8,27.43,27.88,27.88,28.1,27.88,28.1,28.81,28.57,27.22,28.1,28.81,27.43,28.34,28.81,27.43,27.22,27.43,28.1
9,27.43,27.65,27.88,28.34,27.88,28.1,28.34,28.1,27.22,28.1,28.57,27.43,28.34,28.81,27.43,27.22,27.43,28.1
10,27.65,27.88,27.88,28.34,27.88,28.1,27.88,27.43,27.22,28.1,28.81,27.43,28.34,28.81,27.65,27.43,27.43,28.34
11,27.43,27.88,27.88,28.34,27.88,28.1,28.1,27.43,27.22,28.1,28.57,27.43,28.34,29.05,27.65,27.22,28.1,28.1
12,27.43,27.88,28.1,28.34,27.88,28.34,27.43,27.88,27.22,28.1,28.81,27.43,28.34,28.81,27.65,27.43,27.43,28.34
13,27.65,27.88,27.88,28.34,27.88,28.1,27.88,28.34,27.22,28.1,28.81,27.43,28.1,29.05,27.65,28.1,27.88,28.34
14,27.43,27.88,27.88,28.1,27.88,28.1,27.88,28.1,27.22,28.1,28.81,27.43,28.34,28.81,27.65,28.1,27.43,28.1
15,27.43,27.88,27.88,28.1,27.88,24.69,28.57,27.93,27.22,28.1,28.81,27.43,28.34,28.81,27.65,27.35,28.1,24.34
16,27.43,27.88,27.88,28.1,27.88,25.6,28.34,25.05,27.22,27.88,28.57,27.43,28.34,28.81,27.88,27.88,24.69,28.1
17,27.22,25.6,27.88,28.1,27.88,25.8,25.8,25.42,27.22,28.1,28.81,27.43,28.34,28.81,27.65,27.22,28.1,27.88
18,27.65,27.65,27.88,28.1,27.88,25.8,28.08,27.93,27.22,28.1,28.81,27.22,28.34,29.05,27.88,27.22,27.43,28.1
19,25.99,27.88,27.88,28.1,27.88,25.8,28.08,27.93,27.22,28.1,28.57,27.22,28.34,28.81,25.8,27.43,25.6,28.1
20,25.8,27.88,27.88,28.34,28.1,27.88,28.08,27.93,27.22,28.1,28.81,27.43,28.57,28.81,25.6,27.43,27.43,25.42
21,27.88,27.88,27.88,28.34,27.88,27.65,28.08,27.93,27.22,28.1,28.81,27.43,28.57,29.05,27.88,27.43,27.43,27.65
22,27.65,27.65,28.1,28.34,28.34,27.88,27.22,27.93,27.22,28.1,28.57,27.22,28.1,28.81,27.65,27.65,27.43,27.88
23,27.65,27.65,28.1,28.57,28.34,28.1,27.88,27.93,27.22,28.1,28.57,27.43,28.1,28.81,27.65,27.65,28.34,27.88
24,27.65,27.88,28.1,28.57,28.57,27.88,27.65,28.1,27.43,28.1,28.57,27.43,28.1,28.81,27.65,27.65,28.34,27.84
25,27.65,27.88,27.88,28.81,28.57,28.1,28.1,27.88,27.22,28.1,28.57,27.43,28.1,28.81,27.65,27.65,27.65,28.34
26,27.43,27.88,27.88,28.81,28.57,28.1,28.1,28.1,27.22,28.1,28.81,27.43,28.34,28.81,27.65,27.43,27.88,27.88
27,27.43,27.65,27.88,28.81,27.88,27.88,27.88,28.57,27.22,28.1,28.57,27.43,28.34,28.81,27.88,27.43,27.88,28.34
28,27.88,27.88,27.88,28.57,28.1,27.65,26.19,28.1,27.22,28.1,28.81,27.43,28.1,28.81,27.88,27.88,27.88,25.05
29,27.43,27.65,27.88,28.34,28.1,25.6,26.39,27.93,27.22,28.1,28.57,27.43,28.34,28.81,27.88,27.43,24.87,28.1
30,27.65,27.65,27.88,28.1,27.88,25.8,28.08,27.93,27.22,28.1,28.57,27.43,28.34,28.81,28.1,27.43,27.43,28.34
31,27.65,27.88,27.88,28.1,27.88,25.8,28.08,27.93,27.22,28.1,28.57,27.43,28.34,28.81,27.88,27.43,27.43,28.1
32,27.65,27.88,27.88,28.34,27.88,25.8,28.08,27.93,27.43,28.1,28.81,27.43,28.34,28.81,27.88,27.43,27.43,28.34
33,27.65,27.65,27.88,28.57,27.88,25.8,28.08,27.93,27.43,28.1,28.81,27.43,28.57,28.81,27.88,27.43,27.43,28.34
34,25.05,27.65,27.88,28.1,27.88,27.88,28.08,27.93,27.43,28.1,28.81,27.43,28.34,28.81,25.05,24.87,27.43,25.42
35,27.88,27.65,27.88,28.34,27.88,27.88,28.08,27.93,27.22,28.1,28.81,27.43,28.34,28.81,27.88,27.43,27.43,27.65
36,27.65,27.88,27.88,28.34,27.88,27.88,28.08,27.93,27.22,28.1,28.81,27.43,28.34,28.81,27.65,27.43,27.43,27.84
37,27.65,27.65,27.88,28.57,28.1,27.65,28.08,27.93,27.22,28.1,28.57,27.43,28.1,28.81,27.65,27.43,28.1,27.84
38,27.43,27.65,27.88,28.1,28.1,27.65,28.08,27.93,27.22,28.1,28.81,27.43,28.34,28.81,27.65,27.43,28.1,28.1
39,27.43,27.65,27.88,28.57,28.1,27.65,28.08,27.93,27.22,28.1,28.57,27.43,28.34,28.81,27.65,27.43,27.43,28.34
