frame,rgb_z_0,rgb_z_1,rgb_z_2,rgb_z_3,rgb_z_4,rgb_z_5,rgb_z_6,rgb_z_7,rgb_z_8,rgb_z_9,rgb_z_10,rgb_z_11,rgb_z_12,rgb_z_13
0,30.59,31.72,32.01,31.72,31.15,31.72,31.72,30.87,31.15,29.05,27.88,30.33,30.33,27.88
1,30.33,31.15,32.01,31.43,30.87,31.72,31.72,30.59,30.87,28.48,27.88,30.59,30.59,28.13
2,30.59,31.15,32.01,31.43,31.15,31.72,31.15,30.59,31.15,28.81,28.1,30.59,28.81,28.1
3,30.59,31.72,31.72,31.72,31.15,31.43,31.72,30.87,31.15,28.81,28.1,30.87,28.57,28.1
4,30.59,31.72,31.72,31.43,31.15,31.43,31.72,30.59,31.15,28.81,28.1,30.87,30.59,28.1
5,30.59,31.72,31.72,31.43,31.15,31.72,31.15,30.59,31.15,29.3,27.65,30.87,28.57,27.88
6,30.59,31.72,31.72,31.72,31.15,31.43,31.15,30.59,31.15,28.81,27.65,30.87,30.33,27.88
7,30.59,31.43,31.43,31.43,30.33,31.43,31.43,30.59,30.33,28.81,28.1,30.59,28.81,28.1
8,30.33,31.15,31.43,31.43,31.15,31.43,31.15,30.59,30.33,28.81,28.34,30.59,30.33,28.1
9,30.33,31.15,31.43,31.43,31.15,31.15,31.15,30.59,30.33,28.81,28.1,30.33,28.57,28.57
10,30.06,30.87,31.15,31.43,31.15,31.15,31.15,30.59,30.33,28.57,28.1,30.59,28.81,28.1
11,29.55,30.59,30.87,31.43,31.15,30.87,31.15,30.87,30.33,29.3,27.88,30.59,30.59,28.1
12,29.3,29.8,30.59,31.15,30.33,30.59,30.87,30.87,30.33,29.3,27.88,30.59,28.57,28.1
13,28.49,30.06,30.33,31.15,30.33,30.33,30.59,30.87,30.33,29.55,28.1,30.59,28.57,28.1
14,28.34,30.06,30.06,31.15,30.33,30.06,30.87,30.59,30.33,28.81,28.1,30.59,28.81,28.1
15,27.88,29.05,29.3,30.87,30.33,29.55,30.59,30.59,29.55,29.55,28.1,30.59,29.8,28.1
16,27.65,29.3,29.05,30.33,30.59,29.05,30.06,30.59,30.33,29.3,28.1,30.59,29.55,28.1
17,27.22,27.65,28.34,29.55,29.8,28.81,29.05,30.33,30.06,29.3,28.1,30.33,29.55,27.88
18,28.49,26.59,28.1,29.3,29.55,28.57,28.81,29.55,30.06,29.05,28.1,30.06,29.55,28.1
19,28.49,26.19,29.22,28.34,30.06,29.26,28.1,29.55,30.06,29.05,27.88,29.8,28.34,27.88
20,28.49,25.8,29.22,27.65,29.05,29.26,27.88,29.05,28.1,28.34,27.88,29.05,28.34,28.1
21,28.49,25.6,29.22,27.43,29.55,29.26,27.88,29.05,29.05,28.34,27.88,29.3,28.34,28.1
22,28.49,25.8,29.22,27.65,29.3,29.26,27.65,29.05,28.1,28.34,27.88,28.81,28.1,28.1
23,28.49,28.56,29.22,27.43,29.05,29.26,27.22,28.57,28.1,28.1,27.88,28.1,28.1,28.1
24,28.49,28.56,29.22,27.22,28.34,29.26,27.01,28.1,28.81,28.1,27.88,28.1,28.1,27.88
25,28.49,25.8,29.22,27.22,28.1,29.26,27.01,27.65,28.81,28.1,27.88,28.57,28.1,28.1
26,28.49,25.6,29.22,27.43,27.88,29.26,27.88,28.34,28.1,28.34,28.1,28.34,28.1,28.1
27,28.49,25.8,27.01,27.43,27.88,27.65,28.34,28.1,28.1,28.1,28.1,28.1,28.1,28.1
28,28.49,26.59,27.22,29.1,28.57,27.43,27.22,28.57,27.43,28.1,28.34,27.65,28.1,28.34
29,26.39,27.01,27.22,27.65,29.28,27.43,27.22,28.81,27.43,28.34,28.34,27.65,28.1,28.1
30,26.59,27.22,27.22,27.65,29.28,27.43,27.22,28.1,27.43,28.1,28.34,27.22,28.1,28.1
31,26.59,27.43,27.22,27.43,29.28,27.43,27.22,28.1,27.43,28.1,28.1,27.01,27.88,28.1
32,27.01,27.43,27.43,27.22,29.28,27.43,27.01,27.43,27.22,28.1,28.34,26.8,27.88,28.1
33,27.01,27.43,27.43,27.01,26.8,27.43,26.8,29.08,27.22,28.1,28.1,27.01,27.65,28.1
34,27.01,27.43,27.43,27.01,26.8,27.43,26.8,26.39,27.43,28.1,28.1,27.22,28.1,28.34
35,27.01,27.65,27.43,27.01,26.59,27.65,27.01,26.39,27.22,27.88,28.34,27.22,28.1,28.34
36,27.22,27.65,27.43,27.01,26.59,27.65,27.01,26.39,27.01,27.88,28.34,27.43,28.1,28.34
37,27.22,27.65,27.43,27.22,26.8,27.43,27.22,26.59,27.01,27.88,28.34,27.22,28.1,28.34
38,27.22,27.88,27.43,27.22,27.01,27.43,27.22,27.01,26.8,27.65,28.1,27.22,27.65,28.34
39,27.01,27.65,27.43,27.43,27.22,27.65,27.22,27.01,26.8,27.65,28.1,27.22,28.1,28.1
40,27.22,27.65,27.43,27.65,27.43,27.43,27.43,27.22,26.8,27.65,28.1,27.22,27.43,28.34
41,27.22,27.65,27.43,27.65,27.43,27.65,27.43,27.22,26.8,27.43,28.1,27.01,27.65,28.1
42,27.22,27.65,27.43,27.65,27.65,27.43,27.43,27.22,26.8,27.65,28.1,27.01,27.65,28.34
