frame,rgb_z_0,rgb_z_1,rgb_z_2,rgb_z_3,rgb_z_4,rgb_z_5,rgb_z_6,rgb_z_7,rgb_z_8,rgb_z_9,rgb_z_10,rgb_z_11,rgb_z_12,rgb_z_13
0,27.01,27.88,28.1,28.57,28.1,27.88,28.57,28.34,27.22,28.1,28.81,27.22,27.88,29.05
1,27.01,27.88,28.1,28.34,28.34,27.88,28.57,28.34,27.22,28.1,29.05,27.65,27.88,29.3
2,27.22,27.88,28.1,28.34,28.1,27.88,28.57,28.57,27.43,28.1,29.05,27.22,28.1,29.3
3,27.01,27.88,28.1,28.57,28.57,27.88,28.57,28.57,27.22,28.1,29.05,27.43,27.88,29.05
4,27.22,27.88,28.1,28.57,28.34,27.88,28.57,28.34,27.22,28.1,28.81,27.22,28.1,29.3
5,27.22,27.88,28.1,28.57,28.57,27.88,28.81,28.57,27.65,28.1,29.05,27.65,28.1,29.3
6,27.01,27.88,28.1,28.57,28.1,28.1,28.34,28.57,27.65,28.1,29.05,27.43,28.1,29.05
7,27.22,27.88,28.1,28.57,28.34,28.1,28.34,28.34,27.22,28.1,29.05,27.22,28.1,29.05
8,27.22,27.88,28.1,28.57,28.1,28.1,28.1,28.34,27.65,28.1,29.05,27.43,28.1,29.3
9,27.22,27.88,28.1,28.57,28.1,28.1,27.65,27.22,27.22,28.1,28.81,27.43,28.1,29.05
10,27.22,27.88,28.1,28.57,28.1,28.1,27.65,27.22,27.22,28.1,29.05,27.65,28.1,29.05
11,27.22,27.88,28.1,28.57,28.1,28.1,27.22,27.22,27.22,28.1,29.05,27.65,28.1,29.05
12,27.22,28.1,28.1,28.57,28.1,28.1,27.43,27.65,27.22,28.1,28.81,27.22,28.1,29.05
13,27.22,28.1,28.1,28.81,28.1,27.88,27.43,27.43,27.43,28.1,29.05,27.65,28.1,29.3
14,27.22,28.1,28.1,28.81,28.1,27.88,27.22,27.22,27.43,28.1,29.05,27.65,28.1,29.05
15,27.22,28.1,28.1,28.81,28.34,27.22,25.8,24.51,27.43,28.1,29.05,27.88,28.1,29.05
16,27.22,28.1,28.1,28.81,28.34,27.01,26.39,24.87,27.65,28.1,29.05,27.88,28.1,29.3
17,27.22,28.1,28.1,28.81,28.57,27.22,27.88,25.23,27.65,28.1,29.05,27.88,28.1,29.05
18,27.22,28.1,28.34,28.81,28.57,27.22,27.65,25.23,27.88,28.1,29.05,27.88,28.1,29.3
19,27.22,27.88,28.34,28.81,28.34,27.22,27.65,25.42,27.65,28.1,29.05,27.65,28.1,29.05
20,27.22,28.1,28.34,28.81,28.34,27.43,27.88,25.6,27.88,28.1,29.05,27.65,28.1,29.05
21,27.22,28.1,28.34,28.81,28.34,27.01,27.88,27.22,27.65,28.1,28.81,27.65,28.1,29.3
22,27.22,27.88,28.34,28.81,28.57,26.19,27.43,27.88,27.65,28.1,29.05,27.65,28.1,29.3
23,27.22,28.1,28.1,28.81,28.57,25.99,27.22,28.1,27.43,28.1,29.05,27.43,28.1,29.05
24,27.22,28.1,28.1,28.81,28.57,25.8,26.8,28.57,27.65,28.1,29.05,27.22,27.88,29.05
25,27.22,28.1,28.1,28.81,28.57,25.42,26.59,28.1,27.65,28.1,29.05,27.22,28.1,29.05
26,27.22,28.1,28.1,28.81,28.57,25.05,27.22,28.57,27.43,28.1,29.05,27.43,28.1,29.05
27,27.22,27.88,28.1,28.81,28.57,25.42,26.8,28.57,27.43,28.1,29.05,27.22,28.1,29.05
28,27.22,28.1,28.1,28.81,28.34,25.42,26.19,28.57,27.43,28.1,29.05,27.43,28.1,29.05
29,27.22,23.04,28.34,28.81,28.57,25.6,27.65,28.34,27.65,28.1,29.05,27.43,28.1,29.3
30,27.22,24.0,28.57,28.81,28.57,25.99,27.65,29.05,27.65,28.1,29.05,27.22,28.1,29.3
31,27.22,24.17,28.34,28.81,28.57,25.99,27.65,28.34,27.65,28.1,29.05,27.22,28.1,29.05
32,27.22,24.69,28.57,28.81,28.57,26.39,27.22,28.57,27.88,28.1,29.05,27.22,28.1,29.55
33,27.22,24.87,28.57,28.81,28.57,26.59,27.22,28.81,27.88,28.1,29.05,27.22,28.1,29.3
34,27.22,25.23,28.57,28.81,28.57,27.22,27.22,28.57,27.88,28.1,29.05,27.65,28.1,29.05
35,27.22,27.88,24.69,28.81,28.81,27.22,27.22,28.57,27.65,28.1,29.05,27.65,27.88,29.05
36,27.22,27.88,24.69,28.81,28.57,27.01,27.01,28.1,27.65,28.1,28.81,27.65,27.88,29.05
37,27.22,27.88,28.81,28.81,28.81,27.01,27.22,27.22,27.43,28.1,29.05,27.22,28.1,29.05
38,27.22,27.88,24.69,28.81,28.81,27.01,27.43,27.01,27.43,28.1,29.05,27.22,28.1,29.05
39,27.22,27.88,28.57,28.81,28.81,27.01,27.43,27.01,27.65,28.1,29.05,27.22,28.1,29.05
40,27.22,28.1,28.57,28.81,28.81,27.01,28.57,27.65,27.65,28.1,29.05,27.22,27.88,29.3
41,27.22,28.1,28.57,28.81,28.81,27.01,27.55,28.1,27.43,28.1,29.05,27.43,27.88,29.3
42,27.22,28.1,28.34,28.81,28.57,27.01,27.55,28.1,27.22,28.1,29.05,27.43,27.88,29.05
43,27.22,28.1,28.34,28.81,28.57,27.22,27.55,28.81,27.22,28.1,29.05,27.43,28.1,29.3
44,27.22,28.1,28.34,24.69,28.81,27.22,27.55,29.05,27.22,28.1,28.81,27.22,28.1,29.05
45,27.22,28.1,28.34,28.81,28.57,27.22,27.55,28.57,27.22,28.1,29.05,27.65,27.88,29.05
46,27.22,28.1,28.34,28.81,28.81,27.43,27.55,28.57,27.22,28.1,29.05,27.43,28.1,29.05
47,27.22,28.1,28.34,28.81,28.57,27.43,27.55,28.57,25.42,28.1,29.05,27.65,27.88,29.05
48,27.22,27.88,28.1,28.81,28.57,27.43,27.55,28.81,25.6,28.1,29.05,27.65,27.88,29.05
49,27.22,27.88,28.34,28.81,28.57,27.43,27.43,29.05,27.22,28.1,29.05,27.22,28.1,29.05
50,27.22,27.88,28.1,28.81,28.57,27.43,27.43,29.05,27.22,28.1,29.05,26.59,28.1,29.05
