frame,rgb_z_0,rgb_z_1,rgb_z_2,rgb_z_3,rgb_z_4,rgb_z_5,rgb_z_6,rgb_z_7,rgb_z_8,rgb_z_9,rgb_z_10,rgb_z_11,rgb_z_12,rgb_z_13,rgb_z_14,rgb_z_15,rgb_z_16,rgb_z_17
0,27.22,27.43,27.65,27.43,27.43,27.88,28.34,27.88,27.22,27.65,28.57,27.22,28.1,28.81,27.22,27.22,27.31,28.34
1,27.22,27.43,27.65,27.43,27.43,27.43,28.1,27.65,27.22,27.88,28.34,27.22,28.1,29.05,27.22,27.22,27.31,28.34
2,27.22,27.43,27.65,27.43,27.43,27.88,28.1,27.65,27.22,27.65,28.34,27.22,27.88,29.05,27.22,27.22,27.31,28.34
3,27.22,27.43,27.65,27.43,27.43,27.88,28.34,27.65,27.22,27.65,28.57,27.22,27.88,28.81,27.22,27.22,27.22,28.34
4,27.22,27.43,27.65,27.43,27.43,27.88,28.1,27.65,27.22,27.65,28.57,27.22,28.1,29.05,27.22,27.22,27.22,28.57
5,27.22,27.43,27.65,27.43,27.43,27.88,28.1,27.65,27.22,27.65,28.57,27.22,28.1,28.81,27.22,27.22,27.22,28.57
6,27.22,27.43,27.65,27.43,27.43,27.88,28.1,27.65,27.22,27.65,28.57,27.22,27.88,29.05,27.22,27.43,27.43,28.34
7,27.22,27.43,27.65,27.43,27.43,27.88,28.1,27.65,27.22,27.65,28.57,27.22,28.1,28.81,27.43,27.43,27.22,28.34
8,27.22,27.43,27.65,27.43,27.43,27.88,28.1,27.88,27.22,27.65,28.57,27.22,28.1,29.05,27.22,27.43,27.22,28.1
9,27.22,27.43,27.65,27.22,27.43,27.88,27.65,27.65,27.22,27.65,28.57,27.22,27.88,28.81,27.43,27.43,27.31,28.1
10,27.43,27.65,27.65,27.22,26.39,27.88,27.22,26.8,27.22,27.88,28.57,27.43,28.1,29.05,27.43,27.43,27.31,28.1
11,27.43,27.65,27.65,27.01,26.19,27.88,27.01,26.59,27.22,27.65,28.34,27.22,28.1,29.05,27.43,27.65,27.31,28.1
12,27.43,27.88,27.65,27.01,26.59,27.88,26.8,26.8,27.22,27.65,28.57,27.22,28.1,29.05,27.65,27.65,27.31,28.1
13,27.43,27.88,27.88,26.59,27.43,27.88,26.8,27.43,27.22,27.65,28.34,27.22,28.1,29.05,27.65,27.65,27.31,28.1
14,27.43,28.1,28.1,26.19,28.1,28.1,23.35,28.1,27.22,27.65,28.57,27.22,27.88,28.81,27.65,27.65,27.31,28.1
15,27.43,28.1,28.1,24.87,26.68,28.1,24.17,27.27,27.22,27.65,28.57,27.22,28.1,28.81,27.88,27.65,27.31,28.34
16,27.43,27.88,27.88,25.8,24.69,28.1,27.01,24.69,27.22,28.1,28.57,27.22,27.88,29.05,27.65,27.65,27.31,28.34
17,27.43,28.1,25.6,25.8,25.6,25.05,27.01,25.6,27.22,27.65,28.57,27.22,28.1,29.05,27.65,27.65,24.87,28.34
18,27.43,27.88,27.65,25.8,25.8,25.8,27.01,25.42,27.22,27.65,28.34,27.22,27.88,28.81,27.65,27.65,27.22,28.34
19,27.43,27.65,27.43,25.8,26.39,26.39,26.8,26.39,27.22,27.65,28.34,27.22,28.1,29.05,27.43,27.65,27.43,28.1
20,27.43,28.1,26.59,25.99,26.59,27.65,26.19,27.65,27.22,27.65,28.57,27.22,28.1,28.81,27.43,27.43,27.65,28.34
21,27.43,28.1,28.1,25.99,26.59,27.65,26.19,27.65,27.22,27.65,28.57,27.22,27.88,28.81,27.43,27.43,27.43,28.1
22,27.43,28.1,26.59,25.99,26.59,26.39,26.19,26.39,27.22,27.43,28.57,27.22,27.88,28.81,27.43,27.43,27.22,28.1
23,27.43,27.65,26.19,26.49,26.59,26.19,26.19,26.19,27.22,27.65,28.34,27.22,27.88,28.81,27.43,27.43,27.43,28.1
24,27.43,27.65,26.19,26.49,26.39,26.19,27.88,26.19,27.22,27.65,28.57,27.22,28.1,28.81,27.43,27.43,27.65,27.65
25,27.43,27.65,26.39,26.49,26.19,26.39,27.16,25.8,27.22,27.65,28.34,27.22,27.88,28.81,27.43,27.43,27.43,27.88
26,27.43,27.65,26.19,26.49,25.8,26.39,27.16,25.99,27.22,27.65,28.57,27.22,28.1,29.05,27.43,27.43,27.43,28.34
27,27.43,27.43,26.39,25.99,26.68,26.39,27.16,28.1,27.22,27.65,28.57,27.22,28.1,28.81,27.43,27.43,27.43,27.65
28,27.43,27.65,27.43,25.99,26.68,27.88,26.39,28.34,27.22,27.65,28.57,27.22,28.1,29.05,27.43,27.43,27.65,28.1
29,27.43,27.65,25.23,26.19,26.68,27.88,26.39,28.1,27.22,27.65,28.57,27.22,27.88,28.81,27.43,27.43,27.43,27.65
30,27.43,27.65,23.84,26.8,26.68,24.17,28.1,27.27,27.22,27.65,28.57,27.43,27.88,28.81,27.43,27.43,27.43,28.34
31,27.43,27.65,23.84,26.8,26.68,24.0,28.1,28.1,27.22,27.65,28.57,27.22,28.1,28.81,27.65,27.43,27.43,28.34
32,27.43,27.65,27.43,27.22,26.68,27.88,28.34,28.34,27.22,27.65,28.57,27.22,28.1,28.81,27.43,27.43,27.43,28.34
33,27.43,27.65,27.43,26.49,26.68,27.65,28.34,27.88,27.22,27.65,28.57,27.22,28.1,28.81,27.65,27.43,27.43,28.57
34,27.43,27.43,27.43,24.17,26.68,27.65,24.0,27.65,27.22,27.65,28.57,27.43,28.1,28.81,27.43,27.43,27.43,28.34
35,27.43,27.65,27.65,25.42,26.68,27.88,28.57,27.88,27.22,27.65,28.57,27.22,28.1,28.81,27.43,27.43,27.65,28.57
36,27.43,27.65,27.65,25.6,27.43,27.88,28.34,27.88,27.22,28.1,28.57,27.22,28.1,29.05,27.43,27.43,27.43,28.34
