frame,rgb_z_0,rgb_z_1,rgb_z_2,rgb_z_3,rgb_z_4,rgb_z_5,rgb_z_6,rgb_z_7,rgb_z_8,rgb_z_9,rgb_z_10,rgb_z_11,rgb_z_12,rgb_z_13,rgb_z_14,rgb_z_15,rgb_z_16,rgb_z_17
0,31.72,32.31,32.01,32.01,32.31,32.01,32.31,32.01,31.43,32.31,33.24,31.43,32.31,32.62,31.72,31.72,29.03,31.72
1,31.72,32.31,32.01,32.31,32.01,32.01,32.62,32.01,31.43,32.31,33.24,31.43,32.31,32.93,31.72,31.72,29.03,31.43
2,31.43,32.31,32.01,32.31,31.72,32.01,32.62,31.72,31.43,32.62,33.24,31.43,32.31,32.62,31.72,31.43,29.03,31.72
3,31.72,32.31,32.01,32.31,31.72,32.01,32.31,32.01,31.43,32.62,33.24,31.43,32.31,32.93,31.72,31.43,31.72,31.43
4,31.72,32.01,32.01,32.31,32.01,32.01,32.31,32.01,31.43,32.31,33.24,31.43,32.31,32.93,31.72,31.43,31.72,32.01
5,32.01,32.01,32.01,32.31,31.72,32.01,32.31,32.01,31.43,32.31,32.93,31.15,32.31,32.93,31.43,31.43,29.03,31.72
6,31.43,32.01,32.01,31.72,32.01,32.01,32.31,32.01,31.43,32.31,32.62,31.43,32.31,32.62,31.43,31.15,29.03,31.72
7,31.43,32.01,32.01,32.01,32.01,32.01,32.31,32.01,31.43,32.31,32.93,31.15,32.31,32.93,31.43,31.15,29.03,31.43
8,31.43,32.01,31.72,31.72,31.72,31.72,32.62,32.01,31.43,31.72,32.62,31.15,32.01,32.93,31.43,31.15,29.03,31.43
9,31.43,32.01,32.01,31.72,31.72,31.72,32.31,32.01,31.43,31.43,32.62,31.43,32.31,32.93,31.43,31.15,31.43,30.58
10,31.43,31.72,31.72,32.01,31.72,31.43,32.01,31.72,31.43,31.15,32.31,31.15,32.01,32.62,30.13,31.15,29.03,30.58
11,31.15,31.72,31.43,31.72,31.72,31.43,32.31,31.72,31.43,31.15,32.01,31.15,31.72,32.93,31.15,30.87,29.03,31.15
12,31.15,31.72,31.43,31.72,31.43,31.43,32.01,31.72,31.43,31.15,31.43,31.15,31.72,32.93,31.15,31.15,29.03,31.15
13,30.87,31.43,31.43,31.72,31.72,31.43,32.01,31.72,31.43,31.15,31.15,31.15,31.72,32.62,30.13,30.87,29.03,30.87
14,31.43,31.43,31.43,31.72,31.43,31.15,32.01,31.43,31.43,30.59,30.87,31.15,31.72,32.62,30.59,30.59,29.03,30.87
15,30.33,31.15,31.15,31.43,31.15,31.15,31.72,31.15,31.43,30.33,30.06,30.87,31.43,32.62,30.13,30.33,29.03,30.59
16,30.33,31.15,31.15,31.43,31.15,31.15,31.72,31.15,31.15,30.33,29.8,30.87,32.01,32.62,30.13,30.33,29.03,30.33
17,30.06,30.59,30.87,30.87,31.15,30.87,31.43,31.15,31.15,30.06,29.3,30.59,32.01,32.62,30.13,30.06,29.03,30.06
18,30.06,30.33,30.59,30.59,30.87,30.59,31.15,31.15,30.59,29.8,29.55,30.33,31.72,32.62,30.06,30.06,29.03,30.06
19,29.8,30.33,30.59,30.33,30.6,30.33,30.59,31.15,30.59,29.55,29.3,30.33,31.72,32.62,30.13,29.8,29.03,30.06
20,29.8,30.06,30.33,30.06,30.6,30.33,30.87,30.33,30.33,29.3,29.05,30.33,31.43,32.62,30.13,29.8,29.03,29.55
21,29.99,30.06,30.33,30.45,30.6,30.06,30.87,30.06,30.06,29.3,28.81,30.33,31.15,32.62,30.13,29.3,29.03,29.3
22,29.8,29.3,29.8,30.45,30.6,29.8,30.06,30.06,29.8,29.05,28.81,30.33,32.62,32.62,30.06,30.06,29.8,30.06
23,29.55,29.05,29.55,29.8,30.6,29.3,29.8,30.06,29.3,28.34,28.81,30.06,32.31,32.62,29.55,29.55,29.55,29.8
24,29.55,29.05,29.3,29.3,30.6,29.05,29.8,30.06,29.05,28.34,28.81,29.8,31.43,32.31,29.8,29.8,29.3,29.55
25,29.3,28.57,28.81,29.05,28.81,28.81,30.06,29.55,29.05,27.88,28.57,29.3,29.55,30.87,29.8,28.57,29.03,28.57
26,27.65,27.43,30.72,28.1,28.57,30.83,28.57,29.05,27.88,27.88,27.22,28.57,28.57,28.57,27.43,27.88,28.1,30.58
27,27.65,27.43,30.72,28.1,28.57,30.83,28.57,28.81,27.88,27.88,26.39,28.57,28.81,28.57,30.13,28.1,27.88,30.58
28,28.1,27.65,30.72,28.1,28.57,30.83,28.57,28.81,27.65,28.1,26.39,28.57,28.81,28.57,30.13,30.23,29.03,30.58
29,27.88,27.65,27.43,28.1,28.57,30.83,28.57,29.05,27.65,28.1,26.39,28.57,28.81,28.57,30.13,30.23,27.43,30.58
