frame,rgb_z_0,rgb_z_1,rgb_z_2,rgb_z_3,rgb_z_4,rgb_z_5,rgb_z_6,rgb_z_7,rgb_z_8,rgb_z_9,rgb_z_10,rgb_z_11,rgb_z_12,rgb_z_13,rgb_z_14,rgb_z_15,rgb_z_16,rgb_z_17
0,33.57,33.9,34.23,34.23,33.9,34.23,34.23,33.57,32.62,28.81,28.57,32.93,29.8,28.81,33.9,33.9,33.9,34.23
1,33.57,33.9,34.23,34.23,33.9,34.23,34.23,33.57,32.62,28.57,28.57,32.62,29.8,28.81,33.9,33.9,33.9,34.23
2,33.57,33.9,34.23,34.23,33.9,34.23,34.23,33.57,32.62,29.3,28.57,32.62,30.06,28.81,33.9,33.57,33.9,33.9
3,33.57,33.9,33.9,34.23,33.57,34.23,34.23,33.57,32.62,29.8,28.34,32.62,29.8,29.05,33.57,33.9,33.9,33.9
4,33.57,33.9,33.9,33.9,33.57,34.23,34.23,33.57,32.62,30.06,28.81,32.93,28.57,28.81,33.57,33.57,33.9,33.9
5,33.57,33.9,33.9,34.23,33.9,34.23,34.23,33.57,32.62,29.55,28.57,32.62,28.81,28.81,33.9,33.57,33.9,33.9
6,33.24,33.9,33.9,34.23,33.9,34.23,34.58,33.57,32.93,30.06,28.57,32.93,29.8,28.81,33.57,33.57,33.57,33.9
7,33.24,33.9,33.9,34.23,33.9,34.23,34.23,33.57,32.62,29.05,28.57,32.93,29.55,28.81,33.24,33.24,33.57,33.9
8,33.24,33.9,33.9,33.9,33.9,33.9,34.58,33.57,32.62,29.55,28.57,32.93,29.8,28.81,32.93,33.24,33.57,33.57
9,32.93,33.9,33.57,33.9,33.9,33.9,34.58,33.24,32.93,29.55,28.34,32.62,29.8,28.81,32.62,32.93,33.24,33.57
10,32.62,33.9,33.57,33.9,33.24,33.9,34.23,33.57,32.93,29.8,28.81,32.93,29.8,28.81,32.62,32.62,32.93,33.24
11,32.62,33.24,33.24,31.88,33.24,33.57,34.23,34.58,32.62,29.55,28.81,33.24,28.57,28.81,32.62,32.62,32.62,32.93
12,32.62,33.24,32.93,33.9,32.62,33.24,33.9,32.93,32.62,29.55,28.57,32.93,29.8,28.81,32.31,32.31,32.81,32.62
13,32.31,32.93,32.93,33.57,32.62,33.24,33.57,33.24,32.62,29.55,28.57,32.93,29.55,28.81,32.01,32.31,32.81,32.31
14,32.01,32.62,32.62,33.57,32.62,33.24,33.57,33.24,32.62,28.81,28.57,32.93,28.34,28.81,32.01,32.01,32.81,32.31
