frame,rgb_z_0,rgb_z_1,rgb_z_2,rgb_z_3,rgb_z_4,rgb_z_5,rgb_z_6,rgb_z_7,rgb_z_8,rgb_z_9,rgb_z_10,rgb_z_11,rgb_z_12,rgb_z_13,rgb_z_14,rgb_z_15,rgb_z_16,rgb_z_17
0,27.43,28.1,28.1,28.1,28.1,28.34,28.34,28.34,27.65,28.1,29.05,27.65,28.1,29.05,27.65,27.88,28.48,28.1
1,27.43,28.1,28.1,28.1,28.34,28.34,28.57,28.34,27.88,28.1,28.81,27.65,28.34,29.05,27.65,27.88,28.48,27.43
2,27.43,28.1,28.1,28.1,28.1,28.34,28.34,28.34,27.65,28.1,28.81,27.88,28.1,29.05,27.65,27.65,28.48,28.1
3,27.43,27.88,28.1,28.1,28.1,28.34,28.34,28.34,27.43,28.1,29.05,27.43,28.1,29.05,27.65,27.65,28.48,28.1
4,27.65,28.1,28.1,28.1,28.1,28.34,28.57,28.34,27.65,28.1,29.05,27.65,28.1,29.05,27.65,27.65,28.48,28.1
5,27.43,28.1,28.1,28.1,28.1,28.34,28.57,28.57,27.65,28.1,29.05,27.65,28.1,29.05,27.65,27.65,28.48,28.1
6,27.65,28.1,28.1,28.1,28.1,28.34,28.57,28.34,27.65,28.1,28.81,27.43,28.1,29.05,27.65,27.65,28.48,28.1
7,27.43,28.1,28.1,28.1,28.1,28.34,28.57,28.34,27.65,28.1,29.05,27.65,28.1,29.05,27.65,27.43,28.48,28.1
8,27.43,27.88,28.1,28.1,28.1,28.34,28.57,28.34,27.65,28.1,28.81,27.43,28.34,29.05,27.65,27.43,28.48,27.65
9,27.65,28.1,28.1,28.1,28.1,28.34,28.34,28.1,27.65,28.1,29.05,27.65,28.1,29.05,27.65,27.43,28.48,27.65
10,27.65,27.88,28.1,28.1,28.1,28.34,28.34,27.15,27.65,28.1,29.05,27.65,28.1,29.05,27.88,27.88,28.48,27.65
11,27.65,28.1,27.88,28.1,28.1,28.34,28.34,27.15,27.65,28.1,29.05,27.65,28.1,29.05,27.65,27.88,28.48,27.65
12,27.88,28.1,28.1,28.1,28.1,28.34,27.43,27.15,27.65,28.1,29.05,27.65,28.34,29.05,27.88,27.88,28.48,27.88
13,27.88,28.1,28.1,28.1,28.1,28.34,27.88,27.15,27.65,28.1,29.05,27.65,28.1,29.05,27.88,27.88,28.48,27.88
14,27.88,28.1,28.1,28.1,28.1,28.34,28.1,27.15,27.65,28.1,29.05,27.65,28.1,29.05,27.88,27.88,28.48,27.88
15,27.88,27.88,28.1,28.1,28.1,28.1,27.43,27.15,27.65,28.1,29.05,27.65,28.34,29.05,27.88,27.88,28.48,27.88
16,27.88,27.88,27.88,28.1,28.1,28.1,27.88,27.15,27.65,28.1,28.81,27.65,28.34,28.81,27.88,27.88,28.48,28.0
17,27.88,27.88,28.1,28.1,28.1,28.1,26.8,28.1,27.65,28.1,29.05,27.65,28.34,29.05,27.88,27.88,29.8,28.0
18,27.88,27.88,28.1,28.1,28.1,28.34,26.59,27.15,27.65,28.1,29.05,27.65,28.34,29.05,27.88,27.88,29.8,28.0
19,27.88,27.88,28.1,28.1,28.1,28.1,26.59,25.6,27.65,28.1,29.05,27.65,28.1,29.05,28.1,27.88,28.48,27.88
20,27.88,27.88,27.88,28.1,28.1,27.88,26.59,27.15,27.65,28.1,29.05,27.22,28.1,29.05,27.88,27.88,28.48,27.88
21,27.88,27.88,27.88,28.1,28.1,27.88,26.39,27.15,27.65,28.1,29.05,27.22,28.1,29.05,27.88,27.88,28.48,28.1
22,27.88,27.88,28.34,28.1,28.34,27.88,26.39,25.6,27.65,28.1,29.05,27.22,28.1,29.05,27.88,27.88,28.48,28.1
23,27.88,27.88,28.34,28.34,28.34,27.88,26.59,27.15,27.65,28.1,29.05,27.22,28.1,29.05,27.88,27.88,28.48,28.1
24,27.88,27.88,28.1,28.34,28.34,27.65,26.59,27.15,27.43,28.1,29.05,27.22,28.1,29.05,27.88,27.88,28.48,28.1
25,27.88,27.88,28.1,28.34,28.34,27.88,26.59,27.15,27.43,28.1,29.05,27.22,28.1,29.05,27.88,27.88,28.48,28.1
26,27.88,27.88,28.1,28.34,28.34,27.88,26.39,27.15,27.43,28.1,29.05,27.22,28.1,29.05,27.88,27.88,28.48,28.1
27,28.1,27.88,28.34,28.34,28.1,27.88,26.39,25.42,27.43,28.1,29.05,27.22,28.1,29.05,28.1,27.88,28.48,28.1
28,28.1,27.88,28.34,28.34,28.1,27.88,26.39,25.6,27.43,28.1,29.05,27.22,28.1,29.05,28.1,27.88,28.48,28.1
29,27.88,27.88,28.1,28.34,28.1,27.88,26.39,25.23,27.43,28.1,29.05,27.65,28.1,29.05,28.1,27.88,28.48,28.1
30,27.88,27.65,28.1,28.1,28.1,27.88,26.39,27.15,27.43,28.1,29.05,27.22,28.1,29.05,27.88,27.88,28.48,28.1
31,27.88,27.65,28.1,28.1,28.1,27.65,26.39,25.23,27.43,28.1,29.05,27.65,28.1,29.05,27.88,27.88,28.1,28.1
32,27.88,27.65,28.1,28.1,28.1,27.65,26.39,27.15,27.43,28.1,29.05,27.22,28.1,29.05,27.88,27.88,28.1,28.34
33,27.88,27.65,28.1,28.1,28.1,27.65,26.39,25.42,27.43,28.1,29.05,27.22,28.1,29.05,27.88,27.88,28.34,28.34
34,27.88,27.65,28.1,28.1,28.1,27.88,26.39,25.6,27.43,28.1,29.05,27.43,28.1,29.05,27.88,27.88,28.1,28.1
35,27.88,27.88,28.1,28.1,28.1,27.88,26.59,25.6,27.43,28.1,29.05,27.22,28.1,29.05,27.88,27.88,28.1,28.1
36,27.88,27.65,28.1,28.1,28.1,27.88,27.22,25.42,27.43,28.1,28.81,27.22,28.1,29.05,27.88,27.88,28.1,28.1
37,27.88,27.65,28.1,28.1,28.1,27.88,27.31,25.8,27.43,28.1,29.05,27.43,28.1,29.05,27.88,28.1,28.48,28.1
38,27.88,27.65,28.1,28.1,28.1,27.88,27.31,26.59,27.43,28.1,29.05,27.43,28.1,29.05,27.88,27.88,28.48,28.1
39,27.88,27.65,28.1,28.1,28.1,27.65,27.31,27.15,27.43,28.1,28.81,27.43,28.1,29.05,27.88,27.88,28.48,27.88
40,27.88,27.65,28.1,28.1,28.1,27.65,27.31,27.15,27.43,28.1,29.05,27.22,28.1,29.05,27.88,27.88,28.48,28.1
41,27.88,27.65,28.1,28.1,28.1,27.65,27.31,27.15,27.43,28.1,29.05,27.22,28.1,29.05,27.88,27.88,27.88,27.88
42,27.88,27.65,28.1,28.1,28.1,27.65,27.31,27.15,27.43,28.1,29.05,27.22,28.1,29.05,27.88,27.88,28.48,28.1
43,27.88,27.65,28.1,28.1,28.1,27.88,27.31,27.15,27.43,28.1,29.05,27.22,28.1,29.05,27.88,28.1,28.48,27.88
44,27.88,27.65,28.1,28.1,28.1,27.65,27.31,27.15,27.43,28.1,29.05,27.43,28.1,29.05,27.88,28.1,28.48,28.0
45,27.88,27.65,28.1,28.1,28.1,27.88,27.31,27.15,27.43,28.1,29.05,27.43,28.1,29.05,27.88,27.88,28.48,28.0
46,27.88,27.65,28.1,28.1,28.1,27.88,27.31,28.34,27.43,28.1,29.05,27.43,28.1,29.05,27.88,27.88,28.48,28.0
47,27.88,27.65,28.1,28.1,28.1,27.88,27.31,28.34,27.43,28.1,29.05,27.65,28.1,29.05,27.65,28.1,28.48,28.0
48,27.88,27.88,28.1,28.1,28.1,27.88,27.31,28.34,27.43,28.1,29.05,27.65,28.1,29.05,27.65,27.88,28.48,28.0
49,27.65,27.65,28.1,28.1,28.1,28.1,27.31,28.34,27.43,28.1,29.05,27.65,28.1,28.81,27.65,28.1,28.48,28.0
50,27.65,27.65,28.1,28.1,28.1,28.1,27.31,28.34,27.65,28.1,29.05,27.88,28.1,29.05,27.65,28.1,28.48,28.0
