frame,rgb_z_0,rgb_z_1,rgb_z_2,rgb_z_3,rgb_z_4,rgb_z_5,rgb_z_6,rgb_z_7,rgb_z_8,rgb_z_9,rgb_z_10,rgb_z_11,rgb_z_12,rgb_z_13
0,27.01,27.65,27.43,27.65,27.43,27.43,27.43,27.22,26.8,27.65,28.1,27.01,27.88,28.1
1,26.8,27.65,27.43,27.65,27.43,27.43,27.43,27.01,26.8,27.43,28.1,27.01,27.65,28.1
2,27.22,27.65,27.43,27.65,27.65,27.43,27.43,27.43,27.01,27.65,28.34,27.01,27.43,28.34
3,27.01,27.65,27.43,27.65,27.43,27.43,27.65,27.22,26.8,27.88,28.1,27.22,27.43,28.1
4,27.01,27.65,27.43,27.65,27.65,27.43,27.43,27.22,27.01,27.88,28.1,27.01,27.43,28.1
5,27.01,27.65,27.43,27.65,27.43,27.65,27.43,27.22,27.01,27.88,28.1,27.22,27.43,28.34
6,27.01,27.65,27.43,27.65,27.65,27.43,27.65,27.43,27.01,27.88,28.1,27.22,27.43,28.34
7,27.01,27.65,27.65,27.65,27.43,27.65,27.43,27.43,27.01,27.65,28.1,27.22,27.65,28.34
8,27.01,27.65,27.43,27.88,27.43,27.43,27.43,27.43,27.01,27.43,28.1,27.22,27.43,28.34
9,27.01,27.65,27.43,27.65,27.65,27.65,27.65,27.22,27.01,27.88,28.34,27.22,28.1,28.34
10,27.01,27.65,27.43,27.88,27.65,27.65,27.43,27.22,27.22,28.1,28.1,27.22,27.88,28.34
11,27.22,27.43,27.43,27.88,27.88,27.43,27.65,27.22,27.43,28.1,28.1,27.43,28.1,28.34
12,27.01,27.43,27.43,27.65,27.65,27.43,27.43,27.65,27.22,28.1,28.1,27.43,28.1,28.34
13,26.59,27.43,27.43,27.65,27.65,27.43,27.65,27.88,27.43,28.1,28.34,27.88,28.1,28.34
14,26.59,27.22,27.43,27.65,28.1,27.22,27.88,27.88,27.88,28.1,28.34,28.1,28.1,28.1
15,26.39,27.22,27.22,27.65,28.34,27.22,27.88,28.34,28.1,28.1,28.34,28.1,28.1,28.1
16,25.99,27.01,27.43,27.88,28.57,27.43,27.88,27.88,28.57,28.34,28.1,28.81,28.1,28.1
17,25.8,27.22,27.43,28.1,28.57,27.65,27.88,29.05,28.81,28.34,28.1,27.43,28.1,28.1
18,25.8,27.22,27.43,28.34,28.81,27.43,28.1,28.81,28.81,28.1,28.1,27.88,28.1,28.1
19,25.8,27.22,27.43,28.34,28.81,27.65,28.1,27.88,28.34,28.1,28.1,27.88,28.1,28.1
20,25.6,27.43,27.43,28.34,28.34,27.43,28.34,28.1,28.57,27.88,28.34,28.57,28.57,28.34
21,25.6,27.43,27.88,28.57,28.34,27.88,28.57,28.34,28.34,28.34,28.1,29.05,28.34,28.1
22,25.42,27.43,27.43,29.05,28.57,27.65,28.81,28.34,28.34,32.31,27.88,29.05,28.34,27.88
23,25.42,27.22,27.43,29.05,28.57,27.65,29.05,28.34,28.57,28.1,27.88,29.05,28.54,27.88
24,25.8,27.43,27.43,29.3,28.57,27.65,28.81,29.05,28.81,28.34,27.88,29.05,28.34,28.1
25,27.64,26.39,27.65,29.3,29.05,27.65,29.05,29.05,29.05,28.34,27.88,29.05,28.34,27.88
26,27.64,26.39,28.1,29.3,28.81,28.1,29.05,29.05,28.81,28.44,27.88,29.3,28.34,27.88
27,27.64,26.59,28.34,29.05,29.05,28.34,29.3,29.3,29.05,28.34,27.88,29.05,28.57,27.88
28,27.64,26.59,28.81,29.55,29.3,28.57,28.81,29.3,29.3,28.34,27.65,29.55,30.06,28.34
29,27.64,27.22,29.05,29.55,29.3,28.81,29.3,29.55,29.3,32.62,27.65,29.8,29.8,28.34
30,27.64,27.43,29.05,29.8,29.55,29.05,30.06,30.06,29.55,28.57,28.1,29.8,29.8,28.57
31,27.64,28.1,29.3,30.06,29.55,29.3,30.33,29.8,29.55,28.34,27.65,29.8,29.3,28.57
32,27.64,29.55,30.06,30.33,29.8,29.8,30.87,29.8,30.06,28.81,28.1,30.06,29.8,27.88
33,27.64,28.81,30.06,30.33,29.8,30.06,30.87,30.06,29.8,28.57,28.34,30.06,29.8,28.57
34,29.3,29.3,30.33,30.59,30.06,30.33,30.87,30.06,30.06,28.57,28.1,30.06,29.3,28.1
35,29.3,29.8,30.33,30.59,30.06,31.15,30.87,30.06,30.33,28.81,28.1,30.33,29.55,28.34
36,29.3,30.06,30.87,30.59,30.06,31.43,31.15,30.33,30.06,29.05,27.65,30.06,29.05,28.1
37,29.55,30.33,31.15,30.87,30.06,31.15,31.15,30.33,30.06,28.81,27.65,30.33,29.05,28.34
38,29.8,30.59,31.15,31.15,30.06,31.15,31.15,30.33,30.06,28.57,27.88,30.33,28.57,28.57
39,30.33,30.87,31.15,30.87,30.06,31.15,31.43,30.33,30.06,28.57,27.88,30.33,29.55,28.34
40,27.64,30.87,31.43,31.15,30.06,31.15,31.43,30.33,30.06,28.57,28.1,30.33,29.05,28.1
41,30.59,31.15,31.43,31.15,30.06,31.43,31.43,30.33,30.06,28.81,27.65,30.33,29.05,28.57
42,31.15,31.15,31.43,31.15,30.06,31.43,31.43,30.33,30.06,28.81,27.88,30.33,29.55,28.1
43,30.87,31.15,31.43,31.15,30.06,31.43,31.72,30.33,30.06,28.57,27.88,30.33,29.55,27.88
44,31.43,31.43,31.72,31.15,30.06,31.43,31.72,30.33,30.06,28.57,28.1,30.33,29.05,28.57
45,31.43,31.43,31.43,31.15,30.06,31.43,31.72,30.33,30.06,28.57,27.88,30.33,29.05,27.88
