frame,rgb_z_0,rgb_z_1,rgb_z_2,rgb_z_3,rgb_z_4,rgb_z_5,rgb_z_6,rgb_z_7,rgb_z_8,rgb_z_9,rgb_z_10,rgb_z_11,rgb_z_12,rgb_z_13,rgb_z_14,rgb_z_15,rgb_z_16,rgb_z_17
0,31.15,31.72,32.01,31.72,31.43,31.72,32.01,32.01,31.43,32.62,33.24,31.72,32.01,32.62,31.43,31.15,25.67,31.43
1,31.15,31.72,32.01,31.72,31.43,31.72,32.31,32.31,31.43,32.01,33.57,31.43,32.31,32.62,31.43,31.15,25.67,31.43
2,31.15,31.43,31.43,31.72,31.43,31.43,32.31,32.01,31.15,32.31,33.24,31.43,32.01,32.62,31.43,31.15,25.67,31.43
3,31.15,31.72,31.43,31.72,31.43,31.43,32.31,31.72,31.43,32.31,32.93,31.72,32.31,32.62,31.43,31.43,25.67,31.72
4,31.15,31.72,31.43,31.72,31.43,31.15,32.01,32.01,31.72,32.31,33.24,31.43,32.62,32.62,31.72,31.15,25.67,31.72
5,31.15,31.72,31.43,31.72,31.72,31.43,32.01,32.01,31.43,31.72,33.24,31.43,32.62,32.93,31.43,31.15,25.67,31.72
6,31.15,31.72,31.43,31.72,31.43,31.15,32.31,31.43,31.43,32.01,32.93,31.15,32.62,32.62,31.15,31.15,25.67,32.01
7,31.15,31.72,31.43,31.72,31.43,31.15,32.31,32.01,31.43,31.43,32.93,31.15,31.72,32.62,31.72,31.15,25.67,31.43
8,31.15,31.72,31.43,31.43,31.43,31.15,32.31,32.01,31.15,31.15,32.93,31.15,31.72,32.62,32.01,31.15,25.67,31.15
9,31.15,31.43,31.43,31.43,31.43,31.15,32.31,31.72,31.72,31.15,32.62,31.15,32.01,32.62,31.15,31.15,25.67,31.43
10,31.15,31.43,31.43,31.43,31.15,31.15,32.31,32.01,31.15,30.33,32.31,30.87,31.15,32.62,31.15,31.15,25.67,31.15
11,30.87,31.15,31.43,31.43,31.15,31.15,32.31,31.72,31.15,30.33,32.01,31.15,31.43,32.31,31.15,31.15,25.67,30.87
12,30.87,31.15,31.43,31.43,31.15,30.87,32.31,31.72,31.15,30.06,31.43,30.87,31.15,32.62,30.87,30.87,25.67,29.18
13,30.59,31.15,31.15,31.15,31.15,30.87,32.01,31.43,31.15,30.06,30.06,30.87,31.15,32.31,30.87,30.59,25.67,30.87
14,30.33,31.15,31.15,31.15,31.15,30.87,32.01,31.43,30.87,29.3,29.8,30.33,31.15,32.31,30.87,30.06,25.67,30.87
15,30.33,31.15,30.87,31.15,30.87,30.59,32.01,31.15,30.87,29.3,28.81,30.06,30.87,32.31,30.59,30.06,25.67,30.59
16,30.59,30.33,30.87,31.15,30.87,30.59,31.72,30.87,31.15,28.81,28.34,30.06,30.87,32.31,30.33,30.06,25.67,30.87
17,30.33,30.33,30.59,31.15,30.59,30.33,31.43,30.87,30.33,28.81,27.65,30.06,30.59,32.31,30.33,29.8,25.67,30.87
18,30.33,30.06,30.06,30.33,30.59,30.06,31.43,31.15,30.06,28.34,27.22,29.8,30.06,32.01,30.59,29.55,25.67,30.06
19,30.06,29.55,29.8,30.06,30.09,29.8,30.06,31.15,29.3,27.65,26.8,29.8,30.06,32.01,30.06,29.55,25.67,30.06
20,29.55,29.3,29.3,30.06,30.09,29.55,29.8,30.06,29.3,27.43,26.39,29.05,30.33,31.72,29.55,29.05,30.06,29.8
21,28.57,28.34,28.34,30.0,30.09,28.81,29.8,29.8,28.81,27.22,25.8,28.34,29.8,31.15,28.34,28.81,28.81,28.81
22,27.43,27.43,27.43,30.0,30.09,28.1,28.81,29.05,27.88,29.08,25.42,27.88,29.55,31.15,27.22,27.43,27.01,27.43
23,26.59,26.59,26.59,27.43,30.09,28.57,28.57,30.87,27.22,29.08,25.23,27.65,29.3,29.8,26.59,26.8,26.39,26.8
24,23.04,24.34,24.34,25.8,26.59,24.51,26.59,29.05,25.8,24.0,24.69,25.8,28.81,31.32,24.51,22.74,24.69,22.89
25,22.3,22.3,24.0,25.42,26.59,24.0,23.84,23.84,25.6,24.0,24.69,25.23,27.22,28.1,22.3,22.15,22.44,22.3
