frame,rgb_z_0,rgb_z_1,rgb_z_2,rgb_z_3,rgb_z_4,rgb_z_5,rgb_z_6,rgb_z_7,rgb_z_8,rgb_z_9,rgb_z_10,rgb_z_11,rgb_z_12,rgb_z_13,rgb_z_14,rgb_z_15,rgb_z_16,rgb_z_17
0,27.65,28.1,28.1,28.1,28.1,28.34,28.34,28.1,27.65,28.34,29.05,27.65,28.34,29.3,27.65,27.65,28.34,27.88
1,27.65,28.1,28.1,28.1,28.1,28.34,28.34,27.88,27.65,28.34,29.05,27.43,28.34,29.3,27.65,27.65,28.34,27.88
2,27.65,28.1,28.1,28.1,28.1,28.34,28.34,28.1,27.65,28.34,29.05,27.65,28.34,29.3,27.65,27.43,28.34,27.88
3,27.65,27.88,27.88,28.1,28.1,28.1,28.34,28.1,27.65,28.34,29.05,27.65,28.34,29.3,27.65,27.65,28.34,27.88
4,27.65,28.1,28.1,28.34,27.88,28.1,28.34,28.1,27.65,28.34,29.3,27.65,28.34,29.3,27.65,27.43,28.34,27.88
5,27.65,27.88,28.1,28.57,27.43,28.1,28.34,27.88,27.43,28.34,29.05,27.65,28.34,29.3,27.65,27.65,28.34,27.88
6,27.43,28.1,28.1,28.34,27.43,28.1,28.34,28.1,27.43,28.34,29.05,27.65,28.34,29.3,27.88,27.65,28.34,27.88
7,27.65,28.1,28.1,28.34,27.22,28.1,28.34,28.1,27.43,28.34,29.05,27.65,28.34,29.3,27.88,27.65,28.34,27.88
8,27.65,28.1,28.1,28.1,26.19,28.34,28.34,28.1,27.43,28.34,29.3,27.65,28.34,29.3,27.88,27.65,28.34,27.88
9,27.65,28.1,28.1,27.43,25.99,28.34,28.57,28.1,27.43,28.34,29.05,27.65,28.34,29.3,27.88,27.65,28.34,28.1
10,27.65,28.1,28.1,27.01,25.8,28.1,28.34,28.1,27.65,28.34,29.05,27.65,28.34,29.3,27.88,27.88,28.34,28.1
11,27.88,28.1,26.45,26.59,26.91,28.34,28.57,28.1,27.65,28.34,29.05,27.65,28.34,29.3,27.88,27.65,28.34,28.1
12,27.88,28.1,26.45,25.6,25.42,28.34,28.81,28.57,27.65,28.34,29.3,27.65,28.34,29.3,27.88,27.88,28.34,28.1
13,27.88,28.1,25.05,25.05,28.1,28.34,28.81,28.81,27.65,28.34,29.05,27.65,28.1,29.3,27.88,27.88,28.34,28.34
14,27.88,28.1,24.69,24.69,23.84,28.1,29.05,28.57,27.65,28.34,29.3,27.65,28.1,29.3,27.88,27.88,28.34,28.1
15,27.88,28.1,25.23,27.14,23.04,28.34,29.05,28.34,27.65,28.57,29.3,27.43,28.1,29.3,28.1,27.88,28.34,28.34
16,27.88,28.1,24.51,27.14,24.51,28.57,28.34,28.34,27.65,28.57,29.3,27.43,28.1,29.3,28.1,27.88,28.34,28.34
17,27.88,28.34,24.51,27.14,25.23,28.57,28.34,28.57,27.65,28.34,29.05,27.65,28.34,29.3,28.1,27.88,28.34,28.1
18,28.1,28.1,24.51,27.14,27.01,28.81,28.1,28.81,27.43,28.34,29.05,27.65,28.1,29.3,28.1,28.34,28.34,28.1
19,27.88,28.1,24.51,27.14,27.43,28.81,28.34,29.05,27.65,28.34,29.05,27.65,28.1,29.3,28.1,27.88,28.34,28.1
20,28.1,28.1,24.87,27.14,27.01,24.34,25.05,24.34,27.65,28.1,29.05,27.65,28.34,29.3,28.1,27.88,28.34,28.1
21,28.1,28.1,25.42,27.22,27.22,24.17,25.6,24.17,27.65,28.34,29.05,27.43,28.34,29.3,28.1,27.88,28.34,28.1
22,28.1,28.1,25.8,27.22,25.8,24.0,27.93,25.05,27.65,28.34,29.05,27.43,28.57,29.3,28.1,27.88,28.34,28.1
23,28.1,28.1,28.1,28.34,28.57,23.04,27.93,27.88,27.65,28.34,29.05,27.43,28.57,29.3,28.1,27.88,28.34,28.1
24,27.88,28.1,28.1,28.57,28.57,24.69,27.93,27.88,27.88,28.34,29.3,27.43,28.34,29.3,28.1,27.65,28.34,28.1
25,27.88,27.88,28.57,27.22,28.34,24.51,28.1,28.1,27.65,28.34,29.05,27.43,28.34,29.3,28.1,27.65,28.34,28.34
26,27.88,27.88,28.34,27.88,29.05,24.17,27.93,27.88,27.65,28.34,29.05,27.43,28.34,29.3,27.88,27.65,28.34,28.1
27,27.88,27.88,28.57,26.59,28.57,24.34,27.93,27.88,27.65,28.34,29.05,27.43,28.34,29.3,27.88,28.1,28.34,28.16
28,27.65,27.65,25.8,25.8,25.8,24.69,27.93,26.19,27.43,28.34,29.05,27.65,28.34,29.3,27.88,28.1,28.34,28.16
29,27.88,27.88,25.23,25.6,25.23,25.05,27.01,27.22,27.43,28.34,29.05,27.43,28.34,29.3,27.65,28.1,28.34,28.16
30,27.65,27.65,24.87,27.14,26.91,28.1,27.22,27.88,27.43,28.34,29.05,27.43,28.1,29.3,27.65,28.1,28.34,28.16
31,27.43,27.65,25.05,27.14,26.91,28.1,27.65,28.57,27.43,28.34,29.05,27.43,28.1,29.3,27.65,28.1,28.34,28.16
