frame,rgb_z_0,rgb_z_1,rgb_z_2,rgb_z_3,rgb_z_4,rgb_z_5,rgb_z_6,rgb_z_7,rgb_z_8,rgb_z_9,rgb_z_10,rgb_z_11,rgb_z_12,rgb_z_13
0,27.22,27.88,27.43,27.43,27.43,27.88,28.34,27.88,27.01,27.88,28.81,27.01,27.88,29.05
1,27.22,27.65,27.22,27.43,27.22,27.88,28.1,27.88,27.43,27.88,28.81,27.43,27.88,28.81
2,27.43,27.65,27.43,27.43,27.22,27.88,28.1,27.88,27.43,27.88,29.05,27.22,27.88,28.81
3,27.22,27.65,27.43,27.43,27.22,27.88,28.1,27.88,27.43,27.65,28.81,27.22,27.65,29.05
4,27.22,27.65,27.43,27.43,27.43,27.88,28.1,27.88,27.43,27.88,29.05,27.22,27.88,28.81
5,27.22,27.65,27.43,27.65,27.43,27.88,28.1,28.1,27.43,27.88,28.81,27.22,27.88,29.05
6,27.22,27.65,27.43,27.43,27.43,27.88,28.34,28.1,27.43,28.1,28.57,27.43,27.88,28.81
7,27.22,27.65,27.43,27.65,27.43,27.88,28.34,28.1,27.43,27.88,29.05,27.43,27.88,28.81
8,27.01,27.65,27.43,27.65,27.43,27.88,28.34,28.34,27.65,28.1,28.57,27.65,27.88,28.81
9,27.01,27.65,27.43,27.65,27.43,27.88,28.34,28.34,27.88,28.1,28.57,27.65,27.88,28.81
10,27.01,27.65,27.43,27.65,27.43,27.88,28.57,28.34,27.88,28.1,28.81,27.65,27.88,28.57
11,27.01,27.65,27.22,27.88,27.88,27.88,28.81,28.57,28.1,28.1,28.81,27.88,28.1,28.81
12,26.59,27.65,27.43,27.88,28.1,27.65,28.81,28.81,28.34,28.34,29.05,27.88,28.1,28.57
13,26.59,27.65,27.43,27.88,28.1,27.65,29.05,28.57,28.1,28.1,28.57,28.1,28.57,28.81
14,26.59,27.43,27.43,28.1,28.34,27.88,29.05,28.81,28.34,28.34,28.34,28.1,28.57,28.81
15,26.39,27.65,27.65,28.34,28.57,28.1,29.3,29.05,28.81,28.1,29.05,28.34,28.57,28.81
16,26.59,27.65,28.1,28.34,29.05,28.1,29.05,28.81,28.81,28.34,28.34,28.57,28.34,28.81
17,27.43,27.88,28.34,28.81,29.3,28.34,29.8,29.05,28.57,28.34,28.81,28.81,28.34,28.81
18,27.88,28.34,29.05,29.77,29.3,30.06,29.8,28.81,29.05,28.34,28.81,29.05,28.81,28.81
19,27.88,28.34,29.05,29.3,29.55,29.05,29.8,29.05,29.05,28.81,28.57,29.05,28.34,29.05
20,27.22,28.1,28.34,29.3,30.06,28.57,30.33,29.3,29.05,28.81,28.57,29.3,28.81,28.81
21,26.59,28.1,28.1,29.3,30.06,28.1,30.87,29.05,29.05,28.81,28.81,29.55,28.81,28.57
22,26.19,27.88,28.1,29.3,30.06,28.1,30.59,29.3,29.3,29.05,28.8,29.55,28.81,28.81
23,26.19,27.88,27.88,29.3,30.33,28.1,30.33,29.3,29.3,28.81,28.34,29.8,29.05,28.81
24,28.62,27.22,28.81,29.8,30.87,27.22,29.8,30.33,30.33,29.3,28.81,30.87,29.55,28.81
25,28.62,27.01,29.42,30.06,30.87,27.65,29.8,30.59,30.33,29.3,28.8,30.87,29.55,28.81
26,28.62,29.55,29.42,31.43,31.43,31.15,31.72,31.43,31.72,29.3,29.05,31.43,29.8,29.05
27,28.62,30.06,31.15,31.72,31.43,31.72,32.31,31.43,31.72,29.8,28.81,32.01,29.05,28.81
28,28.62,30.33,31.43,31.72,31.43,32.01,32.31,31.43,32.31,29.05,29.05,31.72,29.8,28.81
29,32.01,30.87,31.43,32.01,31.72,32.01,32.62,31.43,32.01,29.55,28.57,31.72,29.55,28.81
30,32.01,31.15,31.72,32.01,31.43,32.01,32.93,31.43,32.01,29.3,29.05,32.01,29.3,29.05
31,28.62,31.43,32.01,32.31,31.72,32.31,32.93,31.43,32.31,29.3,28.81,32.01,29.05,29.05
32,28.62,32.62,32.31,32.31,31.72,32.62,32.93,31.43,32.31,29.05,29.05,32.01,29.05,29.05
33,28.62,32.62,32.31,32.62,31.43,32.62,33.24,31.43,32.31,29.3,28.81,32.01,29.05,29.05
34,32.62,32.93,32.31,32.62,31.72,32.93,33.24,31.43,32.31,29.3,28.81,32.01,29.05,29.05
35,32.62,33.24,32.62,32.62,31.43,33.24,33.24,31.43,31.72,29.3,28.81,32.01,29.3,28.81
36,33.24,33.24,32.62,32.62,31.43,33.24,33.24,31.72,32.01,29.3,28.57,31.72,29.3,28.81
37,33.24,33.57,32.93,32.62,31.43,33.24,33.24,31.43,32.01,29.3,29.05,32.01,29.3,28.81
38,33.57,33.57,33.24,32.62,31.43,33.57,33.57,31.72,31.72,29.3,28.81,31.72,29.55,28.81
39,33.57,33.57,33.24,32.62,31.72,33.57,33.24,31.72,32.31,29.05,29.05,32.01,29.3,28.81
40,33.57,33.9,33.57,32.62,31.72,33.57,33.24,32.01,32.31,29.3,29.3,31.43,29.3,28.81
