frame,rgb_z_0,rgb_z_1,rgb_z_2,rgb_z_3,rgb_z_4,rgb_z_5,rgb_z_6,rgb_z_7,rgb_z_8,rgb_z_9,rgb_z_10,rgb_z_11,rgb_z_12,rgb_z_13,rgb_z_14,rgb_z_15,rgb_z_16,rgb_z_17
0,28.1,28.34,28.1,28.34,27.88,28.81,29.3,29.3,27.65,28.57,29.05,28.1,28.57,29.3,28.1,28.34,28.34,27.8
1,28.1,28.34,28.34,28.34,28.1,28.81,29.3,29.3,27.65,28.34,29.05,28.1,28.57,29.3,28.1,28.34,28.34,28.57
2,28.1,28.34,28.34,28.34,28.1,28.81,29.3,29.3,27.88,28.57,29.05,28.1,28.81,29.3,28.1,28.34,28.34,27.8
3,28.1,28.34,28.34,28.34,28.1,28.81,29.3,29.3,27.88,28.57,29.05,28.1,28.81,29.3,28.1,28.34,28.34,27.8
4,28.1,28.34,28.1,28.34,28.1,29.05,29.3,29.3,27.88,28.57,29.3,28.1,28.81,29.3,28.1,28.34,28.34,27.8
5,28.34,28.34,28.1,28.1,28.1,29.05,29.3,29.3,27.88,28.57,29.05,28.1,28.81,29.3,28.1,28.34,28.34,27.8
6,28.1,28.1,28.1,28.1,28.1,28.81,29.55,29.55,27.88,28.34,29.05,28.1,28.81,29.3,28.1,28.1,28.34,28.34
7,28.1,28.34,27.88,28.1,27.88,28.81,29.3,29.55,27.88,28.34,29.05,28.1,28.81,29.3,28.1,28.34,28.34,28.57
8,28.1,28.1,28.1,28.1,27.88,28.81,29.55,29.9,27.88,28.34,29.05,28.1,28.81,29.3,28.1,28.57,28.57,28.34
9,27.88,28.1,28.1,28.1,27.65,29.05,29.8,29.8,27.65,28.34,29.05,28.34,28.81,29.3,28.1,28.57,28.34,28.57
10,27.88,28.1,27.43,28.1,27.65,29.05,30.06,30.06,27.65,28.34,29.05,28.34,28.81,29.3,28.1,28.57,28.34,28.57
11,27.88,28.1,27.43,27.65,27.65,29.05,30.33,31.15,27.65,28.34,29.05,28.34,28.81,29.3,27.88,28.34,28.34,28.34
12,27.65,28.34,27.22,27.43,27.43,29.3,29.55,30.59,27.65,28.34,29.05,28.34,28.81,29.3,27.88,28.1,28.34,28.1
13,27.65,28.34,27.22,27.22,27.43,29.05,29.55,30.87,27.65,28.34,29.05,28.34,28.81,29.3,27.65,28.1,28.34,27.8
14,27.43,28.1,27.01,27.01,27.22,30.06,29.8,31.43,27.65,28.1,29.05,28.34,28.81,29.3,27.43,27.88,28.34,27.8
15,27.43,28.1,27.01,27.22,27.43,30.06,28.81,29.9,27.43,28.1,29.05,28.34,28.81,29.3,27.43,27.65,28.1,27.88
16,27.22,28.1,27.01,27.22,27.64,29.55,29.33,29.9,27.22,28.1,29.05,28.1,28.81,29.3,27.22,27.22,27.88,27.65
17,27.22,27.88,27.01,27.22,27.22,29.3,33.57,29.9,27.43,28.1,29.05,28.1,28.57,29.3,27.22,27.22,27.65,27.43
18,27.22,27.88,26.8,27.01,27.22,29.3,32.31,34.23,27.43,28.1,29.05,28.1,28.57,29.3,27.22,27.22,27.43,27.43
19,27.22,27.65,26.8,27.22,27.43,29.05,29.33,29.9,27.43,28.34,29.05,27.88,28.34,29.3,27.22,27.22,28.18,27.43
20,27.01,27.65,27.01,27.43,27.43,28.57,29.33,29.9,27.22,28.34,29.05,27.88,28.34,29.3,27.01,27.22,28.18,27.43
21,27.22,27.65,27.22,27.43,27.43,28.53,29.33,29.9,27.22,28.34,29.05,27.43,28.1,29.3,27.01,27.01,28.18,27.22
22,27.22,27.65,27.22,27.43,27.43,28.53,29.33,29.9,27.22,28.34,29.05,27.43,28.1,29.3,27.22,27.01,28.18,27.22
23,27.65,27.43,27.22,27.88,27.43,27.88,28.1,29.9,27.22,28.1,29.05,27.43,28.1,29.3,27.22,27.22,28.18,27.22
24,28.1,27.43,27.43,28.1,27.43,27.43,26.59,25.42,27.22,28.1,29.05,27.22,28.34,29.3,27.43,27.22,28.18,27.22
25,28.1,27.22,27.43,28.1,27.43,27.01,27.43,29.9,27.22,28.34,29.05,27.43,28.34,29.3,27.43,27.43,28.18,27.43
26,28.1,27.22,27.43,28.1,27.43,26.59,29.33,29.9,27.22,28.34,29.05,27.43,28.34,29.3,27.43,27.43,28.18,27.43
27,27.43,26.8,27.43,28.1,27.43,27.22,29.33,29.9,27.43,28.34,29.05,27.43,28.34,29.05,27.43,27.22,28.18,27.43
28,27.65,26.8,27.43,28.1,27.65,27.22,28.34,29.9,27.43,28.1,29.05,27.01,28.1,29.05,27.22,27.22,28.18,27.65
29,27.43,26.8,27.43,28.1,27.65,27.22,28.1,29.9,27.43,28.34,29.05,27.43,28.1,29.05,27.65,27.22,28.18,27.88
30,27.43,27.43,27.65,28.34,27.88,26.8,28.34,29.9,27.43,28.34,29.05,27.43,28.57,29.3,27.43,27.43,27.65,27.8
31,27.43,27.65,27.65,28.34,27.65,27.43,28.34,29.9,27.43,28.34,29.05,27.65,28.57,29.3,27.43,27.43,27.65,27.8
