frame,rgb_z_0,rgb_z_1,rgb_z_2,rgb_z_3,rgb_z_4,rgb_z_5,rgb_z_6,rgb_z_7,rgb_z_8,rgb_z_9,rgb_z_10,rgb_z_11,rgb_z_12,rgb_z_13,rgb_z_14,rgb_z_15,rgb_z_16,rgb_z_17
0,27.01,27.43,27.88,27.88,27.65,27.88,27.65,27.22,27.22,28.1,28.57,27.43,27.65,28.57,27.22,27.01,27.47,27.65
1,27.01,27.43,27.65,27.88,27.43,27.65,27.88,27.22,27.22,28.1,28.34,27.22,27.65,28.57,27.01,27.01,27.47,27.65
2,27.01,27.43,27.88,27.88,27.43,27.88,27.88,27.22,27.22,28.1,28.57,27.22,27.88,28.57,27.01,27.01,27.47,27.88
3,27.01,27.43,27.65,27.88,27.43,27.88,27.65,27.22,27.22,28.1,28.57,27.43,27.88,28.57,27.01,27.01,27.22,27.65
4,27.01,27.43,27.65,27.88,27.43,27.88,27.65,27.22,27.43,28.1,28.57,27.43,27.88,28.57,27.01,27.01,27.22,28.1
5,27.01,27.43,27.65,27.65,27.43,27.65,27.65,27.22,27.43,28.1,28.57,27.43,27.88,28.57,27.22,27.01,27.43,27.65
6,27.01,27.43,27.65,27.65,27.43,27.65,27.65,27.43,27.43,28.1,28.57,27.43,27.65,28.57,27.01,27.01,27.43,27.65
7,27.01,27.43,27.88,27.65,27.43,27.65,27.65,27.43,27.43,28.1,28.57,27.43,28.1,28.57,27.01,27.01,27.43,27.65
8,27.22,27.43,27.88,27.65,27.43,27.88,27.65,27.22,27.43,28.1,28.57,27.43,27.88,28.57,27.22,27.22,27.43,27.65
9,27.01,27.43,27.88,27.65,26.8,27.88,27.65,27.22,27.43,28.1,28.57,27.43,28.1,28.57,27.22,27.22,27.43,28.1
10,27.22,27.43,27.88,27.65,27.22,27.88,27.65,27.88,27.43,28.1,28.57,27.43,28.1,28.57,27.22,27.22,27.65,28.1
11,27.22,27.65,27.88,27.88,27.22,27.88,27.65,26.19,27.43,28.1,28.34,27.43,27.88,28.57,27.22,27.22,27.43,28.1
12,27.22,27.65,27.88,27.88,27.65,27.88,27.65,25.99,27.43,28.1,28.57,27.43,27.65,28.34,27.22,27.43,27.43,28.34
13,27.22,27.65,27.88,27.88,27.65,27.88,27.65,26.22,27.43,28.1,28.57,27.43,27.88,28.57,27.22,27.22,27.43,28.1
14,27.43,27.65,27.88,26.39,25.05,28.1,27.43,28.1,27.43,28.1,28.57,27.43,27.88,28.57,27.22,27.43,27.65,28.34
15,27.43,27.88,28.1,27.65,26.59,28.1,26.59,25.23,27.43,28.1,28.57,27.43,27.88,28.57,27.22,27.43,27.65,28.1
16,27.22,27.88,27.88,27.43,26.39,28.1,27.01,25.99,27.43,28.1,28.34,27.43,27.88,28.81,27.22,27.43,27.43,28.34
17,27.43,27.88,27.22,27.65,27.22,25.6,27.01,26.39,27.43,27.88,28.57,27.43,27.88,28.57,27.43,27.43,27.65,28.1
18,27.43,27.88,27.01,27.43,27.22,26.39,27.65,27.43,27.43,28.1,28.57,27.43,27.88,28.57,27.22,27.43,27.65,28.1
19,27.43,27.88,27.22,27.65,27.01,26.8,27.43,27.22,27.43,28.1,28.34,27.43,27.65,28.81,27.22,27.43,27.88,28.34
20,27.43,27.88,27.22,27.65,27.01,27.22,27.43,27.01,27.43,28.1,28.34,27.43,27.88,28.57,27.22,27.43,27.47,27.88
21,27.43,27.88,27.22,27.88,27.01,27.88,27.88,27.01,27.22,27.88,28.57,27.43,27.88,28.34,27.22,27.43,27.47,27.88
22,27.22,27.88,27.22,28.1,27.01,27.88,27.88,27.01,27.43,28.1,28.34,27.43,27.88,28.34,27.22,27.43,27.65,28.1
23,27.43,27.88,27.22,28.1,27.22,27.88,27.88,27.01,27.43,28.1,28.57,27.43,27.88,28.57,27.22,27.22,27.65,28.1
24,27.22,27.88,27.22,28.1,27.01,28.1,27.88,27.01,27.22,28.1,28.57,27.43,27.88,28.57,27.22,27.22,27.65,27.88
25,27.22,27.88,27.22,28.1,27.01,28.1,27.88,26.8,27.43,27.88,28.57,27.43,27.88,28.57,27.22,27.22,27.65,27.88
26,27.22,27.65,27.43,28.1,27.01,28.1,27.88,27.22,27.43,28.1,28.57,27.43,27.88,28.57,27.22,27.22,27.65,27.88
27,27.43,27.88,27.43,27.88,27.01,28.1,27.88,26.8,27.22,27.88,28.57,27.43,27.88,28.57,27.43,27.22,27.43,28.1
28,27.65,27.65,27.22,27.65,26.8,28.1,27.01,27.01,27.22,27.88,28.57,27.43,27.88,28.57,27.22,27.22,27.65,27.88
29,27.22,27.88,27.22,27.01,27.88,27.01,27.43,27.22,27.22,28.1,28.34,27.43,27.88,28.57,27.22,27.43,27.65,28.1
