frame,rgb_z_0,rgb_z_1,rgb_z_2,rgb_z_3,rgb_z_4,rgb_z_5,rgb_z_6,rgb_z_7,rgb_z_8,rgb_z_9,rgb_z_10,rgb_z_11,rgb_z_12,rgb_z_13,rgb_z_14,rgb_z_15,rgb_z_16,rgb_z_17
0,28.1,28.34,28.34,28.34,28.1,28.1,28.57,28.34,27.88,28.34,29.3,27.43,28.1,29.3,28.1,28.1,28.1,28.34
1,28.1,28.1,28.34,28.34,28.1,28.1,28.57,28.34,27.88,28.34,29.3,27.43,28.1,29.3,28.1,28.1,28.1,28.34
2,28.1,28.1,28.34,28.34,28.1,28.1,28.57,28.1,27.88,28.34,29.3,27.43,28.1,29.3,28.1,28.1,28.1,28.34
3,28.1,28.1,28.34,28.34,28.1,28.1,28.57,28.1,28.1,28.34,29.3,27.43,28.1,29.3,28.1,28.1,28.62,28.1
4,28.1,28.1,28.34,28.1,28.1,28.1,28.57,28.1,27.88,28.34,29.3,27.43,28.1,29.3,28.1,28.1,28.62,28.1
5,28.1,28.1,28.34,28.34,28.1,28.1,28.81,28.1,27.88,28.34,29.05,27.43,28.1,29.3,28.1,28.1,28.62,28.34
6,28.1,28.34,28.34,28.34,28.1,28.1,28.57,27.88,28.1,28.34,29.3,27.43,28.1,29.3,28.1,28.1,28.62,28.57
7,28.1,28.34,28.34,28.34,28.1,28.1,28.81,28.1,28.1,28.34,29.05,27.43,28.1,29.05,28.1,28.1,28.62,28.57
8,28.1,28.34,28.34,28.34,28.1,28.1,28.34,28.81,28.1,28.34,29.3,27.22,28.1,29.3,28.1,28.1,28.62,28.1
9,28.1,28.34,28.34,28.34,28.1,28.1,28.1,28.1,28.1,28.34,29.05,27.43,28.1,29.3,28.1,28.1,28.62,28.81
10,28.1,28.34,28.34,28.34,28.34,28.1,28.1,28.1,27.88,28.34,29.3,27.22,28.1,29.3,28.1,28.1,28.62,28.09
11,28.1,28.34,28.57,28.34,28.34,28.57,27.01,28.34,27.88,28.34,29.05,27.22,28.1,29.3,28.1,28.1,28.62,28.09
12,28.1,25.6,28.57,28.34,28.1,28.57,27.01,29.3,27.65,28.34,29.3,27.43,28.1,29.3,28.1,28.1,28.34,29.05
13,28.1,25.8,28.34,28.34,28.1,28.34,28.34,27.88,27.88,28.34,29.3,27.43,28.1,29.3,28.1,28.1,28.34,28.81
14,28.34,27.01,28.57,28.34,28.1,25.99,26.19,26.19,27.88,28.34,29.05,27.22,28.1,29.3,28.1,28.1,28.34,28.81
