frame,rgb_z_0,rgb_z_1,rgb_z_2,rgb_z_3,rgb_z_4,rgb_z_5,rgb_z_6,rgb_z_7,rgb_z_8,rgb_z_9,rgb_z_10,rgb_z_11,rgb_z_12,rgb_z_13,rgb_z_14,rgb_z_15,rgb_z_16,rgb_z_17
0,27.43,28.1,28.1,28.57,28.34,28.1,28.81,28.1,27.65,28.1,29.05,27.43,28.34,29.3,27.65,27.43,27.28,28.1
1,27.43,28.1,28.1,28.34,28.34,28.1,28.57,28.1,27.65,28.1,29.05,27.43,28.34,29.3,27.65,27.43,27.28,27.88
2,27.43,27.88,28.34,28.57,28.34,28.1,28.57,28.1,27.65,28.1,29.05,27.43,28.34,29.3,27.65,27.65,27.28,27.88
3,27.43,28.1,28.34,28.57,28.34,28.1,28.81,28.1,27.65,28.34,29.05,27.65,28.34,29.3,27.65,27.65,27.28,28.1
4,27.43,28.1,28.34,28.34,28.34,28.1,28.57,28.1,27.43,28.1,29.05,27.43,28.1,29.3,27.65,27.43,27.28,27.88
5,27.43,27.88,28.1,28.34,28.34,28.1,28.57,28.1,27.65,28.1,29.05,27.43,28.34,29.3,27.65,27.43,27.28,28.1
6,27.43,28.1,28.34,28.57,28.34,28.1,28.57,28.1,27.43,28.1,29.05,27.88,28.1,29.3,27.65,27.43,27.28,27.88
7,27.43,27.88,28.34,28.34,28.34,28.1,28.57,28.1,27.43,28.34,29.05,27.88,28.1,29.3,27.65,27.43,27.28,28.1
8,27.43,28.1,28.1,28.57,28.34,28.1,28.57,28.1,27.43,28.1,29.05,27.43,28.1,29.3,27.65,27.43,27.28,27.88
9,27.43,27.88,28.1,28.57,28.34,28.1,28.34,28.1,27.43,28.34,29.05,27.88,28.1,29.3,27.65,27.43,27.28,28.1
10,27.43,27.88,28.34,28.34,28.34,28.1,28.57,27.88,27.43,28.1,29.05,27.43,28.34,29.3,27.65,27.43,27.65,28.1
11,27.43,28.1,28.1,28.57,28.34,27.88,28.34,28.1,27.43,28.34,29.05,27.43,28.1,29.3,27.65,27.43,27.65,28.1
12,27.43,28.1,28.34,28.57,28.34,27.88,27.88,28.1,27.43,28.34,29.05,27.65,28.1,29.3,27.65,27.65,27.65,28.34
13,27.43,28.1,28.34,28.57,28.34,28.1,27.88,28.1,27.43,28.34,29.05,27.88,28.1,29.3,27.65,27.43,27.65,28.1
14,27.43,28.1,28.34,28.57,28.34,28.1,27.88,28.1,27.43,28.1,29.05,27.43,28.1,29.3,27.65,27.43,27.43,28.1
15,27.43,28.1,28.34,28.57,28.34,27.88,27.88,28.34,27.43,28.34,29.05,27.65,28.1,29.3,27.65,27.43,27.65,28.1
16,27.43,28.1,28.34,28.57,28.34,28.1,27.88,28.34,27.43,28.1,29.05,27.43,28.1,29.3,27.65,27.65,27.65,28.1
17,27.43,28.1,28.34,28.57,28.34,27.88,27.88,28.1,27.43,28.34,29.05,27.88,28.1,29.3,27.65,27.65,27.65,28.1
18,27.43,27.88,28.34,28.57,28.34,27.88,27.88,28.1,27.43,28.34,29.05,27.88,28.1,29.3,27.65,27.88,27.65,28.1
19,27.43,28.1,28.34,28.57,28.34,28.1,28.34,27.88,27.65,28.1,29.05,27.65,28.1,29.3,27.65,27.65,27.65,27.88
20,27.43,27.88,28.34,28.57,28.34,28.1,28.1,27.88,27.65,28.1,29.05,27.43,28.1,29.3,27.65,27.88,27.65,28.1
21,27.43,28.1,28.34,28.57,28.34,28.1,27.88,28.1,27.65,28.1,29.05,27.43,28.1,29.3,27.65,27.65,27.43,28.1
22,27.43,28.1,28.34,28.57,28.34,28.34,27.88,28.1,27.43,28.1,29.05,27.65,28.1,29.3,27.65,27.65,27.65,28.34
23,27.43,28.1,28.34,28.34,28.34,28.34,27.88,28.34,27.65,28.1,29.05,27.43,28.34,29.3,27.65,27.65,27.65,28.1
24,27.65,28.1,28.34,28.57,28.34,28.1,28.1,28.34,27.65,28.1,29.05,27.43,28.34,29.3,27.65,27.65,27.65,28.34
25,27.65,28.1,28.34,28.34,28.34,28.1,27.88,27.65,27.65,28.34,29.05,27.65,28.34,29.3,28.1,27.88,27.28,27.65
26,27.65,28.1,28.34,28.57,28.34,25.05,26.19,28.1,27.65,28.1,29.05,27.65,28.34,29.3,27.88,27.65,27.28,28.1
27,27.65,28.1,28.34,28.34,28.1,27.88,25.8,28.34,27.88,28.1,29.05,27.88,28.34,29.3,23.2,27.88,22.89,28.1
28,24.0,28.1,28.34,28.34,28.34,27.22,26.8,28.09,27.88,28.1,29.05,27.88,28.34,29.3,23.51,28.1,23.04,28.1
29,24.0,28.1,28.34,28.57,28.34,27.43,26.59,28.09,27.88,28.34,29.05,27.65,28.34,29.3,23.84,24.51,27.28,25.05
30,27.88,28.1,28.34,28.57,28.34,27.43,27.22,28.09,27.88,28.1,29.05,27.65,28.34,29.3,27.88,27.88,27.28,24.87
31,27.88,28.1,28.34,28.57,28.34,27.88,28.1,28.09,27.88,28.34,29.05,27.65,28.1,29.3,27.88,27.65,27.28,28.34
32,27.88,28.1,28.34,28.57,28.34,27.88,28.34,28.09,27.88,28.34,29.05,27.88,28.34,29.3,27.88,27.65,27.28,28.1
33,27.65,28.1,28.1,28.81,28.34,27.88,28.57,28.09,27.88,28.34,29.05,27.88,28.1,29.3,27.65,27.65,27.28,28.34
34,27.88,28.1,28.34,28.81,28.34,27.88,27.88,27.88,27.65,28.34,29.05,27.88,28.1,29.3,27.88,27.65,27.28,27.29
35,27.65,28.1,28.34,28.81,28.34,27.88,27.65,27.65,28.1,28.34,29.05,27.65,28.1,29.3,27.65,27.65,27.28,28.57
36,27.65,28.1,28.34,28.81,28.34,27.88,27.65,27.65,27.65,28.34,29.05,27.88,28.1,29.3,27.65,27.65,27.28,28.57
37,27.88,27.88,28.34,28.81,28.34,27.88,28.1,27.43,27.65,28.34,29.05,27.88,28.1,29.3,27.88,27.88,27.28,28.34
38,27.65,28.1,28.34,28.81,28.34,28.1,27.65,27.88,27.65,28.34,29.05,27.43,28.1,29.3,27.88,27.65,27.28,27.29
39,27.65,28.1,28.34,28.57,28.34,28.1,27.88,28.1,27.43,28.34,29.05,27.43,28.1,29.3,27.65,27.65,27.88,27.29
40,27.65,28.1,28.34,28.57,28.57,28.1,27.22,28.34,27.65,28.34,29.05,27.43,28.1,29.3,27.65,27.65,27.28,27.29
41,27.65,28.1,28.34,28.57,28.34,28.1,27.22,28.57,27.43,28.34,28.81,27.43,28.1,29.3,27.65,27.65,27.88,27.29
42,27.65,28.1,28.34,28.57,28.34,27.88,26.8,28.57,27.43,28.34,29.05,27.65,28.34,29.3,27.43,27.43,27.28,28.1
43,27.65,28.1,28.34,28.81,28.34,27.88,26.59,28.09,27.43,28.34,29.05,27.65,28.1,29.3,27.65,27.65,27.28,27.29
44,27.65,28.1,28.34,28.81,28.57,27.88,26.39,28.09,27.43,28.34,29.05,27.65,28.1,29.3,27.65,27.65,27.28,27.29
45,27.43,28.1,28.57,28.81,28.34,28.1,27.01,28.57,27.65,28.34,29.05,27.65,28.34,29.3,27.65,27.43,27.28,27.88
46,27.43,28.1,28.34,28.57,28.34,27.65,27.01,28.1,27.65,28.34,29.05,27.65,28.1,29.3,27.65,27.43,27.28,28.34
47,27.43,27.88,28.57,28.57,28.34,27.22,27.22,27.22,27.43,28.1,29.05,27.65,28.34,29.3,27.65,27.43,27.28,28.1
48,27.43,27.88,28.57,28.81,28.34,26.8,29.05,26.39,27.65,28.34,29.05,27.65,28.34,29.3,27.65,27.43,27.88,28.34
49,27.43,28.06,28.57,28.81,28.34,26.39,27.77,28.1,27.65,28.1,29.05,27.65,28.34,29.3,27.43,27.43,27.65,27.29
50,27.43,28.1,28.57,28.81,28.34,26.39,27.77,28.81,27.65,28.34,29.05,27.88,28.1,29.3,27.43,27.65,27.65,28.1
51,27.65,27.88,28.34,28.81,28.34,26.8,27.77,28.57,27.65,28.34,29.05,27.88,28.1,29.3,22.59,27.65,22.44,28.34
52,22.44,28.1,28.57,28.81,28.57,27.01,29.05,28.1,27.65,28.34,29.05,27.43,28.34,29.3,22.44,22.44,27.28,27.29
53,22.44,28.1,28.57,28.81,28.34,27.01,27.77,27.65,27.65,28.1,29.05,27.88,28.1,29.3,27.65,22.59,27.88,22.59
54,27.88,27.88,28.34,28.81,28.34,27.01,27.77,27.88,27.65,28.34,29.05,27.88,28.1,29.3,27.43,27.43,27.88,22.74
55,27.88,28.1,28.57,28.81,28.57,27.01,27.77,29.05,27.65,28.34,29.05,27.88,28.1,29.3,27.65,27.43,27.88,22.59
56,27.65,28.1,28.57,28.57,28.34,27.01,27.77,29.05,27.65,28.34,29.05,27.88,28.1,29.3,27.65,27.65,27.88,22.44
57,27.43,28.1,28.34,28.57,28.34,26.8,27.77,28.09,27.65,28.34,29.05,27.88,28.1,29.3,27.65,27.65,27.65,22.44
58,27.65,28.1,28.34,28.57,28.34,26.39,27.77,28.09,27.65,28.1,29.05,27.88,28.1,29.3,27.65,27.65,27.88,22.44
59,27.65,28.1,28.34,28.57,28.34,25.05,27.77,28.09,27.65,28.1,29.05,27.43,28.34,29.3,27.65,27.65,27.88,22.59
60,27.65,28.1,28.34,28.57,28.34,24.0,27.77,28.09,27.43,28.1,29.05,27.88,28.1,29.3,27.65,27.65,27.88,28.1
61,27.43,28.1,28.34,28.57,28.34,23.04,27.77,28.09,27.43,28.1,29.05,27.88,28.1,29.3,27.65,27.88,27.65,28.34
62,27.43,28.1,28.34,28.57,28.34,27.65,27.88,28.09,27.43,28.1,29.05,28.1,28.1,29.3,27.65,28.1,27.65,27.29
63,27.43,27.88,28.34,28.57,28.34,27.88,27.77,28.1,27.43,28.34,29.05,27.88,28.34,29.3,27.43,27.88,27.43,28.34
64,27.43,28.1,28.34,28.57,28.34,27.88,24.34,28.1,27.43,28.34,28.81,27.88,28.1,29.3,27.65,27.65,27.65,27.29
