frame,rgb_z_0,rgb_z_1,rgb_z_2,rgb_z_3,rgb_z_4,rgb_z_5,rgb_z_6,rgb_z_7,rgb_z_8,rgb_z_9,rgb_z_10,rgb_z_11,rgb_z_12,rgb_z_13,rgb_z_14,rgb_z_15,rgb_z_16,rgb_z_17
0,27.43,27.88,27.88,28.34,28.1,27.88,28.81,28.1,27.88,28.1,28.81,27.88,28.34,29.3,27.65,27.43,27.84,27.91
1,27.43,27.88,28.1,28.1,28.1,27.88,28.57,28.34,27.88,28.34,29.05,27.88,28.34,29.3,27.65,27.43,27.84,28.1
2,27.43,27.88,27.88,28.1,28.1,27.65,28.57,28.1,27.65,28.34,29.05,27.88,28.34,28.81,27.65,27.43,27.84,27.91
3,27.43,27.65,27.88,28.34,28.1,27.88,28.57,28.1,28.1,28.1,28.81,27.88,28.1,29.55,27.65,27.43,27.84,28.1
4,27.43,27.88,27.88,28.34,28.1,27.65,28.57,28.1,27.65,28.1,29.05,27.65,28.1,29.55,27.65,27.43,27.84,27.91
5,27.88,27.88,27.88,28.34,28.1,27.65,28.57,28.1,27.65,28.34,29.05,27.88,28.1,29.3,27.43,27.43,27.84,27.91
6,27.65,27.88,27.88,28.34,27.65,27.65,28.57,28.1,27.88,28.34,29.05,27.88,28.1,29.05,27.65,27.43,27.84,27.91
7,27.88,27.88,27.88,27.88,27.43,27.65,28.34,28.1,28.1,28.1,29.05,27.65,28.1,29.3,27.65,27.65,27.84,27.91
8,27.88,28.1,28.1,27.88,27.22,27.88,28.1,27.88,27.88,28.34,29.05,27.65,28.34,29.3,27.65,27.43,27.84,27.91
9,27.43,28.34,28.1,27.43,26.59,28.1,27.88,27.22,28.34,28.34,29.05,27.65,28.1,29.3,27.65,27.65,27.84,27.91
10,27.65,28.34,28.1,27.65,26.8,28.1,27.88,27.22,28.1,28.1,29.05,27.88,28.1,29.3,27.65,27.65,27.84,28.1
11,27.65,28.34,28.1,27.43,26.59,28.1,27.88,27.22,28.34,28.1,29.05,27.43,28.1,29.55,27.88,27.65,27.84,27.91
12,27.65,28.34,28.1,27.65,27.01,28.1,27.88,27.65,27.43,28.34,29.05,27.88,28.1,28.81,27.88,27.65,27.84,27.91
13,27.88,28.34,28.1,27.43,28.1,28.1,27.55,28.1,28.1,28.34,29.05,27.65,28.1,29.55,28.1,27.88,27.84,27.91
14,27.88,28.57,28.1,26.62,28.34,28.1,27.43,27.98,28.1,28.34,29.05,27.65,28.34,29.3,28.1,27.65,27.84,28.1
15,27.88,28.34,28.1,26.62,28.34,28.1,27.88,27.98,28.1,28.34,29.05,27.88,28.34,29.3,28.1,27.65,27.84,28.34
16,27.88,28.34,28.1,27.22,27.16,28.1,27.01,27.98,28.05,28.34,29.3,27.65,28.34,29.3,28.1,27.65,27.84,28.57
17,27.88,28.34,28.1,27.88,27.16,28.1,27.65,27.98,27.88,28.34,29.05,27.88,28.1,29.3,28.1,28.1,27.84,28.1
18,27.88,28.34,28.1,26.62,27.16,28.1,27.22,27.98,28.05,28.34,29.05,27.65,28.1,28.81,28.1,28.1,27.84,28.1
19,27.88,28.34,28.1,22.3,27.16,28.1,23.84,28.34,27.88,28.34,28.81,27.65,28.1,29.8,28.1,28.1,27.84,28.1
20,27.88,28.34,28.1,23.51,27.16,28.1,25.23,28.1,27.88,28.34,28.81,27.65,28.34,29.55,28.1,28.1,27.84,28.34
21,28.1,28.1,27.88,26.8,28.34,27.88,27.88,27.88,27.88,28.34,29.05,27.43,28.34,29.8,28.57,28.34,28.81,28.81
22,28.34,28.1,28.1,26.62,27.16,27.88,27.55,28.57,27.88,28.04,29.05,27.22,28.1,29.3,28.34,28.34,28.34,28.34
23,28.34,27.88,27.88,26.62,27.16,27.88,27.55,28.1,27.88,28.04,29.05,27.43,28.34,29.3,28.1,28.34,28.1,27.88
24,28.1,27.65,27.65,26.62,27.16,27.88,27.55,28.34,27.65,29.3,29.05,27.65,28.34,29.3,28.1,28.1,27.88,27.88
25,27.88,27.65,27.88,26.62,27.16,27.88,27.55,28.1,27.65,29.05,28.81,27.65,28.34,29.3,27.65,28.1,27.65,27.65
26,27.65,27.43,28.1,26.62,27.16,27.88,27.55,27.98,27.65,28.1,29.05,27.88,28.1,28.81,27.65,27.88,27.43,27.65
27,27.88,27.65,27.88,26.62,27.16,27.88,27.55,29.05,27.65,28.34,28.81,27.88,28.1,29.05,27.65,27.65,27.65,27.43
28,27.88,27.65,27.88,26.62,27.16,28.1,27.55,28.1,28.1,28.1,28.57,27.88,27.65,29.05,27.88,27.88,27.88,27.43
29,27.65,27.88,28.1,26.62,27.16,28.1,29.05,29.05,27.88,27.43,28.57,28.1,27.22,29.3,27.88,27.65,27.65,27.65
30,27.88,27.88,28.1,26.62,27.16,28.1,28.81,28.81,27.88,27.43,28.57,28.1,27.22,28.34,27.88,27.88,27.65,27.65
31,27.88,27.88,28.1,26.62,27.16,27.88,28.81,28.81,28.1,27.43,28.57,28.1,27.01,28.1,27.88,27.88,27.65,27.65
32,28.1,27.65,27.88,26.62,27.16,27.65,28.57,28.81,28.34,27.22,28.34,28.34,27.01,27.65,27.88,28.1,27.88,27.88
33,27.88,27.65,27.88,26.62,27.16,27.65,28.81,29.05,28.81,27.22,28.34,28.57,27.22,29.3,28.1,27.88,28.1,27.88
34,27.22,28.1,27.43,23.2,27.16,27.88,23.51,28.57,29.05,27.22,28.34,28.81,27.01,28.92,27.22,27.22,28.34,27.88
35,27.01,28.1,27.65,23.84,22.01,27.88,23.04,23.51,28.81,27.22,28.1,28.1,27.01,28.92,27.01,27.01,27.84,27.43
