frame,rgb_z_0,rgb_z_1,rgb_z_2,rgb_z_3,rgb_z_4,rgb_z_5,rgb_z_6,rgb_z_7,rgb_z_8,rgb_z_9,rgb_z_10,rgb_z_11,rgb_z_12,rgb_z_13,rgb_z_14,rgb_z_15,rgb_z_16,rgb_z_17
0,26.8,27.01,27.43,27.43,27.22,27.01,27.65,27.22,26.8,27.65,28.57,26.8,27.65,28.81,26.8,26.59,26.8,27.01
1,26.59,27.01,27.43,27.43,27.22,27.01,27.43,27.22,26.8,27.65,28.57,26.8,27.65,28.81,26.8,26.59,26.59,27.01
2,26.8,27.01,27.43,27.43,27.43,27.01,27.88,27.22,26.8,27.65,28.57,26.59,27.65,28.81,26.8,26.59,26.8,27.22
3,26.8,27.01,27.43,27.43,27.22,27.01,27.65,27.22,26.8,27.65,28.57,26.8,27.88,28.81,26.8,26.59,26.59,27.01
4,26.8,27.01,27.43,27.43,27.43,27.22,27.65,27.22,26.8,27.65,28.57,26.8,27.65,28.81,26.8,26.59,26.59,27.01
5,26.59,27.01,27.43,27.43,27.22,27.01,27.65,27.01,26.8,27.65,28.57,26.8,27.65,28.57,26.59,26.59,26.8,27.01
6,26.8,27.01,27.43,27.43,27.43,27.22,27.88,27.22,26.8,27.65,28.57,27.01,27.88,28.81,26.59,26.59,26.59,27.01
7,26.59,27.01,27.43,27.43,27.43,27.22,27.88,27.22,27.01,27.88,28.57,26.8,27.65,28.81,26.8,26.59,26.59,27.01
8,26.59,27.01,27.43,27.43,27.43,27.22,27.88,27.22,27.01,27.88,28.81,27.01,27.88,28.81,26.59,26.59,26.59,27.01
9,26.59,27.01,27.43,27.43,27.43,27.22,27.88,27.22,27.01,27.88,28.57,27.01,27.65,28.57,26.8,26.59,26.59,27.01
10,26.59,27.01,27.22,27.43,27.43,27.22,27.88,27.22,27.01,28.1,28.57,27.22,28.1,28.81,26.8,26.59,26.59,27.01
11,26.59,27.01,27.22,27.43,27.43,27.22,27.88,27.22,27.01,27.88,28.57,27.01,27.65,28.57,26.8,26.59,27.24,27.01
12,26.59,27.01,27.22,27.43,27.43,27.22,27.88,27.43,27.22,28.1,28.57,27.22,27.88,28.57,26.59,26.59,27.24,27.01
13,26.59,27.01,27.22,27.43,27.43,27.22,27.88,27.22,27.22,28.1,28.57,27.22,28.1,28.57,26.59,26.59,27.24,27.22
14,26.59,27.22,27.22,27.43,27.43,27.22,27.88,27.43,27.22,28.1,28.57,27.22,28.1,29.05,26.59,26.59,27.24,27.22
15,26.39,26.8,27.22,27.43,27.43,27.01,27.88,27.43,27.22,28.1,28.57,27.43,28.1,28.57,26.59,26.39,27.24,27.01
16,26.8,26.59,27.22,27.65,27.43,27.01,27.88,28.1,27.43,28.34,28.57,27.65,28.1,28.81,26.59,26.39,27.43,27.01
17,26.8,26.59,27.01,27.65,27.65,27.01,28.1,27.88,27.65,28.34,28.57,27.65,28.1,28.57,27.01,26.59,27.43,27.22
18,26.8,26.59,27.01,27.88,27.88,27.22,28.1,28.34,28.1,28.34,28.57,28.34,28.1,28.81,27.01,26.8,27.01,27.01
19,26.59,26.8,27.22,27.88,28.1,27.43,28.1,28.57,28.34,28.34,28.57,28.57,28.1,29.3,26.8,26.59,26.8,27.01
20,26.59,26.8,27.43,28.1,28.34,27.88,28.57,28.1,28.57,28.34,28.57,28.81,28.57,28.57,26.59,26.59,26.59,26.8
