frame,rgb_z_0,rgb_z_1,rgb_z_2,rgb_z_3,rgb_z_4,rgb_z_5,rgb_z_6,rgb_z_7,rgb_z_8,rgb_z_9,rgb_z_10,rgb_z_11,rgb_z_12,rgb_z_13,rgb_z_14,rgb_z_15,rgb_z_16,rgb_z_17
0,27.01,27.43,27.43,27.43,27.88,27.22,27.88,27.88,27.22,28.1,28.81,27.22,28.1,28.81,27.01,27.22,27.43,28.1
1,27.01,27.43,27.43,27.43,27.65,27.43,28.1,27.88,27.22,28.1,28.57,27.22,28.1,28.81,27.01,27.22,27.43,27.43
2,27.01,27.43,27.43,27.43,27.88,27.43,27.88,27.88,27.22,28.1,28.81,27.22,28.1,28.81,27.01,27.01,27.43,27.65
3,26.8,27.43,27.43,27.43,27.88,27.22,28.1,27.88,27.22,28.34,28.57,27.22,28.1,29.05,26.8,26.8,27.22,27.22
4,26.59,27.22,27.43,27.43,27.88,27.43,28.1,27.88,27.22,28.34,28.81,27.22,28.1,29.05,26.59,26.59,27.22,27.22
5,26.59,27.22,27.22,27.43,28.1,27.22,28.1,27.88,27.22,28.1,28.57,27.43,28.1,28.81,26.59,26.8,26.59,26.8
6,26.59,27.43,27.22,27.43,28.1,27.22,28.1,27.88,27.22,28.34,28.81,27.43,28.1,28.81,26.39,26.59,27.88,26.59
7,27.43,27.01,27.01,27.43,28.1,27.22,28.1,27.88,27.43,28.34,28.57,27.43,28.1,28.81,27.01,27.88,26.39,26.8
8,27.22,27.01,26.59,27.43,28.1,27.22,28.1,27.88,27.43,28.34,28.57,27.65,28.34,28.81,27.22,27.43,26.59,27.01
9,27.22,26.59,26.59,27.43,28.34,27.22,28.1,27.88,27.65,28.34,28.57,27.88,28.34,29.05,27.22,27.01,27.01,27.01
10,27.01,26.59,26.8,27.65,28.34,27.22,28.1,28.1,28.1,28.34,28.57,28.1,28.34,29.05,26.8,27.01,26.8,27.01
11,27.01,26.59,27.22,27.88,28.34,27.65,27.88,27.65,28.34,28.1,28.57,28.34,28.1,28.81,26.8,27.22,26.59,27.01
12,27.88,26.8,27.43,28.34,28.57,28.34,27.88,27.44,28.34,28.1,28.57,28.57,28.1,29.05,27.01,27.65,26.59,27.01
13,28.81,26.8,28.1,29.05,29.05,28.81,27.35,27.44,28.34,27.88,28.34,28.81,28.1,28.81,28.1,28.57,26.59,27.01
14,27.01,27.88,27.88,29.05,27.99,27.12,27.35,27.44,28.34,27.88,28.34,28.57,27.88,28.81,28.81,27.88,27.22,27.01
15,27.01,27.65,27.65,29.05,27.99,27.12,27.35,27.44,28.34,27.43,28.34,28.34,27.43,28.57,27.04,27.43,27.01,27.01
16,27.01,27.01,28.1,29.55,27.99,27.12,27.35,27.44,28.1,27.22,27.88,28.1,27.43,28.34,29.3,26.99,26.59,27.01
17,27.01,27.43,28.1,29.3,27.99,27.12,27.35,27.44,27.88,26.8,27.88,28.1,27.22,28.1,27.04,27.22,26.8,27.01
18,27.01,26.8,27.65,28.81,27.99,27.12,27.35,27.44,28.1,26.59,27.43,28.1,27.01,28.1,26.8,26.8,26.39,27.01
19,24.51,26.19,25.8,27.65,29.05,24.51,27.01,27.44,28.34,27.01,26.39,27.43,26.8,27.43,24.17,24.17,25.99,27.01
20,24.0,26.39,26.39,27.01,28.1,24.17,27.01,27.44,27.65,27.22,26.39,26.39,27.01,27.22,24.17,24.0,25.8,27.01
21,24.87,25.8,27.3,27.76,27.88,24.34,25.8,26.8,26.59,27.22,25.99,26.59,27.43,27.01,24.17,24.87,27.43,27.01
22,27.01,27.08,27.3,27.76,27.99,27.12,24.17,26.39,25.8,28.1,25.99,26.39,27.65,26.59,27.04,26.99,27.43,27.01
23,27.01,27.08,27.3,27.76,27.99,27.12,24.69,24.69,26.19,28.1,25.99,26.19,27.65,26.59,27.04,26.99,27.43,27.01
24,27.01,27.08,27.3,27.76,27.99,27.12,24.87,24.69,26.39,28.34,25.99,25.6,28.1,26.8,27.04,26.99,27.43,27.01
25,27.01,27.08,27.3,27.76,27.99,27.12,27.35,24.87,25.99,28.1,26.19,25.99,28.1,27.22,27.04,26.99,27.43,27.01
26,27.01,27.08,27.3,27.76,27.99,27.12,27.35,27.44,25.99,28.34,26.39,25.8,28.34,26.59,27.04,26.99,27.43,27.01
27,27.01,27.08,27.3,27.76,26.8,27.12,27.35,27.44,25.8,28.1,26.59,26.39,28.34,27.43,27.04,26.99,27.43,27.01
28,27.01,27.08,27.3,27.76,26.8,27.12,24.87,27.44,26.19,28.1,26.8,26.39,28.34,27.22,27.04,26.99,27.43,27.01
29,27.01,27.08,27.3,27.76,26.8,27.12,27.35,27.44,26.59,28.1,27.43,26.8,28.1,28.1,27.04,26.99,27.43,27.01
30,27.01,27.08,27.3,27.76,27.22,25.05,27.35,27.44,27.01,27.88,27.43,27.22,27.88,27.43,27.04,26.99,27.43,27.01
