frame,rgb_z_0,rgb_z_1,rgb_z_2,rgb_z_3,rgb_z_4,rgb_z_5,rgb_z_6,rgb_z_7,rgb_z_8,rgb_z_9,rgb_z_10,rgb_z_11,rgb_z_12,rgb_z_13,rgb_z_14,rgb_z_15,rgb_z_16,rgb_z_17
0,28.81,29.05,29.55,29.8,29.3,29.3,30.06,29.8,29.55,29.8,30.87,29.05,30.06,30.59,29.05,28.81,28.61,29.05
1,29.05,29.05,29.3,29.8,29.3,29.3,30.06,29.8,29.3,29.8,31.15,29.05,30.06,29.56,29.05,28.81,28.61,29.05
2,29.05,29.05,29.55,29.8,29.55,29.05,30.06,29.8,29.3,29.8,31.15,29.3,30.06,30.33,28.81,28.81,28.61,29.05
3,29.05,29.05,29.55,29.8,29.55,29.3,30.06,30.06,29.3,29.8,30.87,29.05,30.06,30.87,29.05,28.81,28.61,29.05
4,28.81,29.05,29.3,29.8,29.3,29.3,30.06,30.06,29.55,30.06,30.87,29.05,30.06,30.59,28.81,28.81,28.61,29.05
5,28.81,29.05,29.3,29.8,29.3,29.05,30.06,29.8,29.55,29.8,30.87,29.05,30.06,30.33,28.81,28.81,28.61,29.05
6,28.81,29.05,29.3,29.8,29.55,29.3,30.06,29.8,29.55,29.8,30.87,29.3,30.06,29.56,28.81,28.81,28.61,29.3
7,28.81,28.81,29.3,29.8,29.3,29.3,29.8,30.06,29.55,29.8,30.87,29.3,30.06,30.59,29.05,28.81,28.61,29.3
8,28.81,29.05,29.55,29.8,29.3,29.05,29.8,29.8,29.3,29.55,30.87,29.3,30.06,30.59,29.05,28.81,28.61,29.3
9,29.05,29.05,29.55,29.8,29.3,29.05,29.8,29.8,29.55,29.55,30.87,29.05,30.06,30.59,29.05,28.81,28.61,29.55
10,28.81,28.81,29.55,29.8,29.3,29.05,30.33,29.8,29.55,29.3,30.59,29.3,30.06,30.59,28.81,28.81,28.61,29.05
11,28.81,29.05,29.55,29.8,29.3,29.05,30.33,29.8,29.8,29.3,30.33,29.3,30.33,30.87,28.81,28.81,28.61,28.81
12,29.3,29.05,29.55,29.8,29.05,29.05,30.33,29.8,29.55,29.05,30.33,29.3,30.06,30.59,28.81,28.57,29.05,29.05
13,29.55,29.05,29.3,29.8,29.05,29.05,30.33,29.55,29.55,29.05,28.66,29.55,30.06,30.33,28.81,28.34,28.61,28.81
14,29.05,28.81,29.3,29.8,29.3,28.81,30.33,29.3,29.8,29.05,30.06,29.3,30.33,30.33,28.57,28.34,28.61,28.57
15,29.3,28.81,29.05,29.8,29.3,28.81,30.59,29.55,29.8,29.05,28.66,29.3,30.06,29.56,28.57,28.34,28.61,28.57
16,29.05,28.81,29.55,29.8,29.05,28.81,30.33,29.8,29.8,28.81,28.66,29.05,30.06,30.59,29.3,28.81,29.8,28.81
17,28.81,28.81,29.3,30.06,29.3,28.57,30.33,29.8,29.8,28.81,28.66,29.05,30.06,30.59,29.05,28.81,29.3,28.57
18,28.81,28.81,29.3,29.55,28.72,28.81,30.06,29.8,29.3,28.81,28.66,29.05,29.8,29.56,28.81,28.81,29.3,28.81
19,28.34,28.57,29.3,29.19,28.72,28.34,29.8,29.55,29.55,29.05,28.1,28.81,29.8,30.59,28.57,28.81,28.81,28.34
20,28.81,28.81,29.55,29.19,29.05,28.57,29.8,29.05,29.3,28.6,28.34,29.05,29.55,30.59,28.81,28.34,28.81,28.34
21,29.05,28.81,29.3,29.19,28.72,28.57,30.06,29.05,29.3,28.6,28.34,28.81,29.55,30.87,28.81,28.81,28.57,28.34
22,29.3,28.57,29.55,29.19,28.72,29.05,29.55,29.05,29.05,28.57,28.34,28.81,29.01,30.59,29.3,29.05,29.55,28.81
23,29.3,28.81,29.05,29.19,28.72,29.55,28.57,29.3,29.05,28.34,28.34,29.05,29.01,29.56,29.3,28.81,30.06,28.81
24,29.3,29.3,29.05,29.19,28.72,29.05,28.81,29.8,28.81,28.6,28.34,29.05,29.01,30.06,29.3,29.3,30.06,29.05
25,29.05,29.3,29.05,29.19,28.72,29.05,28.81,28.99,28.57,28.6,28.1,29.05,29.55,30.06,28.81,29.05,29.3,29.05
26,29.3,29.3,29.05,29.19,28.72,29.05,28.1,32.01,28.34,28.6,28.34,29.05,29.55,30.06,29.05,29.3,29.3,29.05
27,29.55,29.05,28.88,29.19,28.72,28.81,27.43,30.06,28.34,27.88,28.1,28.57,29.01,30.06,29.05,29.55,29.3,29.05
28,29.05,29.05,30.06,29.19,28.72,29.05,28.1,30.06,28.34,27.65,28.1,28.1,29.01,29.05,29.05,29.55,29.05,29.05
29,29.55,29.05,28.88,29.19,28.1,29.55,28.34,30.06,28.57,27.22,27.88,28.34,29.01,29.56,29.3,29.05,29.55,28.81
30,29.3,27.88,27.88,29.3,28.1,27.88,28.34,29.8,28.81,27.43,27.88,28.81,29.01,29.56,29.05,29.3,27.88,27.43
31,27.88,25.42,27.43,29.3,28.34,26.8,28.81,29.3,29.05,27.43,27.88,28.81,27.43,29.8,27.65,27.43,27.65,25.23
32,24.87,24.69,28.1,29.3,28.57,26.8,28.1,27.88,29.3,27.65,27.88,28.1,27.65,27.22,25.05,24.69,28.61,24.69
33,25.23,24.87,28.34,29.3,28.81,26.8,28.81,27.43,28.34,27.65,27.65,27.22,27.65,27.22,28.47,24.87,28.1,24.87
34,28.01,28.08,28.88,29.05,29.05,27.88,27.01,27.43,25.05,27.88,27.88,26.19,27.88,27.01,28.47,28.17,28.61,27.93
35,28.01,28.08,28.88,29.19,29.05,28.2,26.59,27.65,24.87,27.88,27.65,25.23,28.57,26.8,28.47,28.17,28.61,27.93
36,28.01,28.08,28.88,29.19,29.05,28.2,26.8,27.22,28.59,27.88,27.88,24.87,29.05,27.22,28.47,28.17,28.61,27.93
37,28.01,28.08,28.88,29.19,28.34,28.2,28.1,27.01,28.59,27.88,27.65,24.87,28.81,27.22,28.47,28.17,28.61,27.93
38,28.01,28.08,28.88,29.19,27.88,28.2,29.1,26.59,28.59,27.88,27.65,25.05,27.22,27.22,28.47,28.17,28.61,27.93
39,28.01,28.08,28.88,29.19,27.65,28.2,29.1,26.39,28.59,27.65,27.88,25.05,27.43,27.01,28.47,28.17,28.61,27.93
