frame,rgb_z_0,rgb_z_1,rgb_z_2,rgb_z_3,rgb_z_4,rgb_z_5,rgb_z_6,rgb_z_7,rgb_z_8,rgb_z_9,rgb_z_10,rgb_z_11,rgb_z_12,rgb_z_13,rgb_z_14,rgb_z_15,rgb_z_16,rgb_z_17
0,27.22,27.43,27.88,28.1,27.88,27.65,28.34,27.88,27.65,28.34,29.05,27.43,28.1,28.57,27.22,27.01,25.57,27.22
1,27.43,27.43,28.1,28.1,27.65,27.65,28.34,27.88,27.65,28.1,29.3,27.22,27.88,28.57,27.22,27.22,25.57,26.28
2,27.22,27.65,28.1,28.1,27.65,27.65,28.34,27.88,27.88,28.34,29.05,27.22,27.88,29.05,27.22,27.22,25.57,26.28
3,27.22,27.43,28.1,28.1,27.65,27.65,28.34,28.1,27.65,28.1,29.05,27.22,27.88,28.81,27.22,27.01,25.57,26.28
4,27.22,27.43,27.88,28.1,27.65,27.65,28.34,28.1,27.65,28.1,29.05,27.22,28.1,28.57,27.22,27.22,25.57,26.28
5,27.22,27.43,27.88,28.1,27.65,27.65,28.34,28.1,27.65,28.1,29.05,27.65,27.88,28.81,27.22,27.22,25.57,26.28
6,27.22,27.65,27.65,28.1,27.65,27.88,28.34,27.88,27.65,27.65,29.05,27.43,28.1,28.81,27.43,27.22,25.57,27.88
7,27.22,27.65,27.88,28.1,27.43,27.88,28.34,28.1,27.65,27.88,29.05,27.65,27.88,28.81,27.43,27.22,25.57,27.88
8,27.22,28.1,27.88,27.88,27.43,27.88,28.81,26.33,27.43,27.65,28.81,27.43,28.1,28.81,27.43,27.22,25.57,27.65
9,27.22,27.88,27.88,28.1,27.43,27.88,28.81,26.33,27.65,27.88,29.05,27.65,28.1,28.34,27.43,27.22,25.57,27.65
10,27.22,27.88,27.65,27.43,27.43,27.88,28.81,28.1,27.43,27.65,29.05,27.65,28.1,28.57,27.43,27.22,25.57,27.22
11,27.22,27.88,27.65,27.65,27.22,28.1,28.81,28.1,27.65,27.65,28.81,27.43,27.88,28.81,27.43,27.01,25.57,27.43
12,27.43,27.88,27.65,27.65,27.22,28.1,28.81,27.88,27.65,27.43,28.81,27.43,27.88,28.81,27.22,27.01,27.65,26.28
13,27.01,27.88,27.43,27.65,27.22,28.1,29.05,26.33,27.65,27.01,28.34,27.65,27.88,28.81,27.43,27.22,25.57,27.88
14,27.01,27.88,27.43,27.43,27.22,28.1,29.05,26.33,27.65,26.8,28.34,27.65,27.88,28.57,27.43,27.22,25.57,27.65
15,26.8,27.65,27.22,27.43,27.22,28.34,29.05,26.33,27.65,26.59,26.9,27.43,27.88,28.57,27.43,27.01,25.57,27.43
16,26.8,27.65,27.22,27.43,27.22,28.34,29.05,26.33,27.43,26.59,27.88,27.65,27.88,28.81,27.43,27.01,25.57,27.65
17,26.8,27.43,27.01,27.22,26.59,27.88,29.3,26.33,27.43,26.39,26.9,27.43,27.88,28.57,26.8,26.8,25.57,27.22
18,27.01,27.43,27.01,26.8,26.8,27.88,29.3,26.33,27.22,26.39,26.9,27.43,27.88,28.81,26.59,26.59,25.57,27.01
19,26.59,27.22,26.59,26.8,26.39,27.65,28.81,26.33,27.22,26.59,26.39,26.32,27.88,28.57,26.59,26.39,25.57,27.22
20,26.59,27.22,26.39,26.39,25.99,27.43,28.81,30.06,27.01,26.19,25.6,27.22,27.88,28.81,27.01,26.39,25.57,26.59
