frame,rgb_z_0,rgb_z_1,rgb_z_2,rgb_z_3,rgb_z_4,rgb_z_5,rgb_z_6,rgb_z_7,rgb_z_8,rgb_z_9,rgb_z_10,rgb_z_11,rgb_z_12,rgb_z_13
0,27.22,27.43,27.01,27.43,27.43,27.65,28.1,27.88,27.01,27.65,28.57,27.22,28.1,28.81
1,27.22,27.43,27.01,27.43,27.43,27.65,28.1,27.88,27.22,27.65,28.57,27.22,28.1,29.05
2,27.22,27.43,27.01,27.43,27.43,27.65,28.1,27.88,27.22,27.65,28.57,27.22,28.1,28.81
3,27.22,27.43,27.22,27.43,27.43,27.43,28.1,27.88,27.22,27.65,28.57,27.22,28.1,28.81
4,27.22,27.43,27.22,27.43,27.43,27.43,28.1,27.88,27.01,27.65,28.57,27.22,28.34,28.81
5,27.22,27.43,27.22,27.43,27.43,27.65,28.1,27.88,27.22,27.88,28.81,27.22,28.1,29.05
6,27.22,27.43,27.22,27.43,27.43,27.65,28.1,28.1,27.22,27.65,28.57,27.22,28.1,29.05
7,27.22,27.43,27.22,27.43,27.43,27.65,28.34,27.88,27.22,27.65,28.57,27.22,28.1,28.81
8,27.22,27.43,27.22,27.43,27.43,27.88,28.34,28.34,27.22,27.65,28.57,27.22,28.1,28.81
9,27.22,27.43,27.22,27.43,27.65,27.88,28.34,28.1,27.22,27.88,28.57,27.43,28.1,29.05
10,27.22,27.43,26.8,27.22,27.65,27.88,28.81,28.57,27.01,27.65,28.81,27.43,28.1,28.81
11,27.22,27.43,26.8,27.22,27.43,28.1,28.81,29.05,27.22,27.43,28.57,27.43,28.34,28.81
12,27.01,27.43,26.59,26.8,27.43,27.88,29.05,27.12,27.01,27.43,28.57,27.43,28.34,28.81
13,27.22,27.43,26.59,26.59,27.22,27.88,29.8,27.12,27.22,27.43,28.57,27.65,28.1,29.05
14,26.44,27.88,26.8,27.01,26.8,27.65,26.8,27.22,27.01,28.34,28.81,27.22,27.43,28.57
15,27.43,27.65,26.19,26.19,26.39,27.22,27.01,27.01,26.59,27.22,28.57,27.22,28.1,28.81
