frame,rgb_z_0,rgb_z_1,rgb_z_2,rgb_z_3,rgb_z_4,rgb_z_5,rgb_z_6,rgb_z_7,rgb_z_8,rgb_z_9,rgb_z_10,rgb_z_11,rgb_z_12,rgb_z_13,rgb_z_14,rgb_z_15,rgb_z_16,rgb_z_17
0,27.43,27.65,27.88,28.34,27.88,27.88,28.34,28.1,27.43,28.1,28.81,27.43,28.1,29.05,27.43,27.43,27.43,28.34
1,27.43,27.65,27.88,28.34,28.1,27.88,28.1,28.1,27.43,28.1,28.81,27.43,28.1,29.05,27.43,27.43,27.65,28.57
2,27.43,27.65,27.88,28.34,27.88,27.88,28.1,27.65,27.43,28.1,28.81,27.22,28.1,29.05,27.43,27.43,27.43,28.1
3,27.43,27.65,27.88,28.34,27.88,27.88,28.1,28.1,27.43,28.1,28.81,27.22,28.1,29.05,27.43,27.43,27.43,28.34
4,27.22,27.65,27.88,28.34,27.88,27.88,28.1,28.1,27.43,28.1,28.57,27.22,28.1,29.05,27.43,27.43,27.43,28.34
5,27.43,27.43,27.88,28.34,27.88,27.88,28.1,27.88,27.43,28.1,28.57,27.22,28.1,29.05,27.43,27.43,27.43,28.34
6,27.43,27.65,27.65,28.34,27.88,27.88,28.57,27.88,27.22,28.1,28.57,27.22,28.1,28.81,27.43,27.43,27.43,28.34
7,27.43,27.43,27.88,28.1,27.88,27.88,28.81,27.88,27.43,28.1,28.81,27.22,28.1,28.81,27.43,27.43,27.43,28.34
8,27.22,27.43,27.88,28.34,28.1,27.88,28.81,27.43,27.43,28.1,28.81,27.43,28.1,29.05,27.43,27.22,27.43,28.34
9,27.22,27.65,27.88,28.1,28.1,27.88,28.57,27.43,27.43,28.1,28.81,27.43,28.1,28.81,27.43,27.43,27.43,28.34
10,27.22,27.65,27.88,28.34,28.1,27.88,28.81,28.1,27.43,28.1,28.81,27.22,28.1,28.81,27.43,27.43,27.43,28.34
11,27.22,27.65,27.65,28.34,28.1,27.88,27.43,26.19,27.43,28.1,28.81,27.22,28.1,29.05,27.43,27.43,27.43,28.34
12,27.43,27.65,27.88,28.34,27.88,27.88,27.22,27.22,27.43,28.1,28.57,27.43,28.1,29.05,27.43,27.65,27.43,28.1
13,27.43,27.65,27.88,28.34,28.1,27.88,27.01,28.1,27.43,28.1,28.81,27.22,28.1,29.05,27.43,27.65,27.43,28.1
14,27.43,27.65,28.1,28.57,28.34,25.42,26.19,25.6,27.43,28.1,28.57,27.43,28.1,28.81,27.65,27.65,26.79,28.1
15,27.43,27.65,28.1,28.57,28.34,25.42,25.8,25.23,27.43,28.1,28.57,27.43,28.1,28.81,27.65,27.88,26.79,28.34
16,27.43,27.88,28.1,27.6,29.05,28.34,25.42,25.05,27.43,28.1,28.81,27.43,28.1,29.05,27.65,24.69,26.79,24.69
17,27.65,27.88,28.34,28.34,28.1,28.1,28.1,28.1,27.43,28.1,28.57,27.43,28.1,29.05,27.88,23.35,26.79,23.51
18,27.65,27.88,28.34,28.1,28.57,25.05,26.19,25.05,27.43,28.1,28.81,27.43,28.1,29.05,27.88,28.1,26.79,22.89
19,27.65,27.88,28.34,28.1,29.05,24.69,27.88,27.22,27.43,28.1,28.81,27.22,28.1,28.81,27.88,28.1,26.79,28.34
20,27.65,28.1,27.88,27.6,27.85,24.34,27.58,27.22,27.65,28.1,28.81,27.43,28.1,29.05,27.88,27.88,26.79,28.34
21,27.65,28.34,26.59,27.22,27.85,24.0,27.58,27.22,27.43,28.1,28.81,27.22,28.1,29.05,28.1,28.1,26.79,28.34
22,27.65,28.34,26.8,28.57,27.85,24.0,27.58,24.34,27.65,28.1,28.81,27.22,28.1,29.05,28.1,28.1,26.79,28.34
