frame,rgb_z_0,rgb_z_1,rgb_z_2,rgb_z_3,rgb_z_4,rgb_z_5,rgb_z_6,rgb_z_7,rgb_z_8,rgb_z_9,rgb_z_10,rgb_z_11,rgb_z_12,rgb_z_13,rgb_z_14,rgb_z_15,rgb_z_16,rgb_z_17
0,28.1,28.34,28.81,28.57,28.81,28.34,28.81,28.57,28.1,28.57,29.05,28.1,28.57,29.55,27.88,27.88,28.16,28.57
1,27.88,28.57,28.57,28.57,28.81,28.34,29.05,28.34,28.1,28.57,29.05,28.1,28.57,29.8,28.1,27.88,28.16,27.63
2,27.88,28.34,28.57,28.57,28.81,28.57,29.05,28.57,28.1,28.57,29.05,28.1,28.57,29.55,28.1,27.88,28.16,27.63
3,27.88,28.34,28.57,28.81,28.57,28.34,29.05,28.57,28.1,28.57,29.05,28.1,28.81,29.55,28.1,28.1,28.16,27.63
4,27.88,28.57,28.81,28.81,28.81,28.34,29.3,28.57,28.1,28.57,29.05,28.1,28.57,29.55,27.88,27.88,28.16,27.63
5,27.88,28.34,28.81,28.81,28.81,28.57,28.81,28.57,28.1,28.57,29.05,28.1,28.57,29.55,27.88,28.1,28.16,27.63
6,28.1,28.57,28.81,28.81,28.81,28.81,29.55,28.34,28.1,28.57,29.05,27.88,28.81,29.55,28.1,27.88,28.16,27.63
7,28.1,28.57,28.81,28.81,28.81,28.81,29.05,28.34,28.1,28.57,29.05,28.1,28.57,29.55,28.1,27.88,28.16,28.34
8,28.1,28.57,28.57,28.81,28.57,29.05,29.55,29.55,28.1,28.81,29.05,28.1,28.57,29.55,28.1,28.1,28.16,27.63
9,28.1,28.57,28.57,28.81,28.57,29.05,29.55,29.3,28.1,28.57,29.3,28.1,28.57,29.3,28.1,28.1,28.16,27.63
10,28.1,28.57,28.57,28.81,28.34,29.05,29.55,28.32,28.1,28.57,29.05,28.1,28.57,29.55,28.1,28.34,28.16,27.63
11,28.1,28.57,28.57,28.81,28.57,29.05,28.89,28.32,28.1,28.57,29.05,28.1,28.57,29.55,28.1,28.57,28.16,27.63
12,28.1,28.57,28.57,28.81,28.57,29.05,29.3,28.32,28.1,29.05,29.05,28.1,28.57,29.55,28.1,28.57,28.16,27.63
13,28.34,28.57,28.57,28.57,28.34,29.3,29.55,28.32,28.1,28.57,29.05,28.1,28.81,29.8,28.1,28.57,28.16,27.63
14,28.34,28.57,28.57,28.57,28.57,29.05,29.8,28.32,28.1,28.57,29.05,28.1,28.57,29.55,28.34,28.34,28.16,27.63
15,28.57,28.57,28.57,28.81,28.57,29.3,29.8,28.32,28.1,28.57,29.05,28.1,28.57,29.3,28.34,28.57,28.16,27.63
16,28.34,28.81,28.57,28.57,28.34,29.3,30.06,28.32,28.1,28.57,29.05,28.1,28.57,29.55,28.34,28.57,28.16,27.63
17,28.57,28.57,28.34,28.57,28.34,29.3,30.33,28.32,28.1,28.57,29.05,28.1,28.57,29.3,28.34,28.57,28.16,27.63
