frame,rgb_z_0,rgb_z_1,rgb_z_2,rgb_z_3,rgb_z_4,rgb_z_5,rgb_z_6,rgb_z_7,rgb_z_8,rgb_z_9,rgb_z_10,rgb_z_11,rgb_z_12,rgb_z_13,rgb_z_14,rgb_z_15,rgb_z_16,rgb_z_17
0,27.43,28.1,28.1,28.81,28.57,28.34,29.05,28.57,27.65,28.34,29.05,27.88,28.34,29.55,27.88,27.43,22.82,27.65
1,27.43,28.1,28.1,28.81,28.57,28.1,29.05,28.81,28.1,28.34,29.3,27.65,28.34,29.3,27.43,27.22,22.82,27.43
2,27.43,28.1,28.1,28.81,28.57,28.34,28.81,28.81,27.88,28.34,29.3,27.88,28.34,29.3,27.43,27.22,22.82,27.65
3,27.43,28.1,28.1,28.57,28.81,28.34,29.05,28.57,27.88,28.34,29.05,27.88,28.34,29.3,27.43,27.43,22.82,27.78
4,27.43,28.1,28.1,28.81,28.81,28.34,29.05,28.57,27.88,28.34,29.05,27.88,28.34,29.3,27.43,27.43,22.82,27.65
5,27.43,28.1,28.1,28.81,28.57,28.34,29.05,28.57,27.88,28.34,29.05,27.65,28.34,29.55,27.88,27.22,22.82,27.65
6,27.43,28.1,28.1,28.81,28.81,28.1,29.05,28.57,27.88,28.34,29.3,27.88,28.34,29.3,27.65,27.22,22.82,27.43
7,27.43,28.1,28.1,28.81,28.57,28.1,29.05,28.34,27.88,28.34,29.05,27.88,28.34,29.3,27.88,27.22,22.82,27.65
8,27.43,27.88,28.1,28.81,28.81,28.1,29.05,28.1,27.88,28.34,29.3,27.43,28.34,29.55,27.65,27.43,22.82,27.65
9,27.43,28.1,28.1,28.81,28.81,28.34,29.3,27.65,28.1,28.34,29.05,27.88,28.34,29.3,27.88,27.22,22.82,27.65
10,27.43,28.1,28.1,28.81,28.81,28.1,29.3,27.65,27.88,28.34,29.3,27.43,28.34,29.3,27.65,27.43,22.82,27.88
11,27.43,28.1,28.1,28.81,28.81,28.1,28.81,27.65,27.88,28.34,29.3,27.88,28.34,29.55,27.65,27.43,22.82,27.65
12,27.43,27.88,28.1,28.81,28.81,28.34,28.1,27.88,27.65,28.34,29.3,27.65,28.34,29.55,27.88,27.43,22.82,27.65
13,27.43,28.1,28.1,29.05,28.81,28.1,26.8,28.1,27.65,28.34,29.3,27.65,28.34,29.55,27.43,27.65,22.82,27.88
14,27.65,28.1,28.34,29.05,28.81,27.01,25.8,25.05,27.88,28.34,29.3,27.65,28.34,29.3,27.65,27.43,22.82,27.88
15,27.65,28.34,24.87,28.81,28.34,26.59,25.8,24.87,27.88,28.34,29.3,27.88,28.57,29.55,27.88,27.43,22.82,28.34
16,27.65,25.8,28.34,28.81,28.34,26.8,26.19,24.69,28.1,28.34,29.3,27.88,28.34,29.55,27.65,27.43,22.82,27.88
17,27.65,25.99,28.57,28.81,28.34,27.01,25.99,24.51,27.65,28.34,29.3,27.88,28.34,29.55,28.1,27.65,22.82,28.1
18,27.65,26.39,28.57,28.81,28.57,26.8,26.39,28.57,27.65,28.34,29.05,28.1,28.34,29.55,28.1,27.65,22.82,28.1
19,27.65,26.59,28.57,29.05,28.81,27.01,26.59,29.05,28.1,28.34,29.3,27.88,28.34,29.3,28.1,27.88,22.82,28.34
20,27.65,28.1,28.57,29.05,28.81,27.01,28.1,28.81,28.1,28.34,29.3,27.88,28.34,29.55,28.1,27.88,22.82,28.1
21,27.65,28.34,28.81,29.05,28.57,26.8,28.34,24.69,28.1,28.34,29.05,27.88,28.34,29.55,27.88,27.88,22.82,28.1
22,27.65,27.65,28.57,29.05,28.81,27.01,28.34,29.05,28.1,28.34,29.3,28.1,28.34,29.3,28.1,27.65,22.82,28.1
23,27.65,27.88,28.34,29.05,29.05,27.01,27.43,24.87,28.1,28.34,29.05,28.1,28.34,29.3,27.88,27.65,22.82,28.34
24,27.65,28.1,28.57,29.05,28.57,26.8,26.59,24.87,28.1,28.34,29.3,28.1,28.57,29.3,28.1,27.65,22.82,28.1
25,27.88,28.1,28.81,28.81,28.57,26.8,26.59,24.69,28.1,28.34,29.3,28.1,28.34,29.3,28.1,27.88,22.82,28.34
26,27.65,28.1,28.81,29.05,28.81,26.39,27.22,25.23,28.1,28.34,29.3,27.88,28.34,29.3,28.1,27.65,22.82,28.34
27,27.43,28.1,28.81,29.05,28.81,26.19,27.22,25.42,28.1,28.34,29.3,27.88,28.34,29.3,28.1,27.65,22.82,28.1
28,27.65,28.1,28.81,28.81,28.81,26.19,28.1,26.19,28.1,28.34,29.3,28.1,28.34,29.3,27.88,27.88,22.89,28.34
29,22.89,28.1,28.57,28.81,28.81,27.65,28.1,27.01,28.1,28.34,29.05,27.88,28.34,29.3,22.89,27.88,22.74,28.34
30,22.74,28.1,28.57,29.05,28.81,27.88,28.1,27.43,28.1,28.34,29.3,27.88,28.34,29.55,22.89,22.44,22.82,22.89
31,27.65,28.1,28.34,28.81,28.81,27.43,27.65,27.38,27.88,28.34,29.3,27.88,28.34,29.3,27.88,27.88,22.82,22.59
32,27.65,28.1,28.57,28.81,28.81,27.65,27.22,27.38,28.1,28.34,29.05,28.1,28.34,29.55,27.88,27.65,22.82,28.1
33,27.65,28.1,28.34,28.81,28.57,27.88,27.22,27.38,28.1,28.34,29.05,27.43,28.34,29.3,27.88,27.65,22.82,28.1
34,27.65,28.1,28.34,28.81,28.57,27.88,27.22,27.38,28.1,28.34,29.3,27.43,28.34,29.3,27.88,27.65,22.82,28.1
