frame,rgb_z_0,rgb_z_1,rgb_z_2,rgb_z_3,rgb_z_4,rgb_z_5,rgb_z_6,rgb_z_7,rgb_z_8,rgb_z_9,rgb_z_10,rgb_z_11,rgb_z_12,rgb_z_13,rgb_z_14,rgb_z_15,rgb_z_16,rgb_z_17
0,27.43,27.88,27.88,27.88,27.88,28.34,28.34,28.1,27.43,28.1,28.81,27.43,28.1,29.05,27.43,27.43,27.88,28.1
1,27.65,27.88,27.88,27.88,27.88,28.1,28.34,28.1,27.43,28.1,28.81,27.43,28.1,28.81,27.65,27.65,27.88,27.88
2,27.65,27.88,27.88,27.88,27.88,28.1,28.34,28.1,27.43,28.1,28.81,27.43,28.1,29.05,27.65,27.65,27.98,28.1
3,27.65,27.88,27.88,27.88,27.88,28.1,28.34,28.1,27.43,28.1,28.81,27.65,28.1,29.05,27.65,27.65,27.98,27.88
4,27.65,27.88,27.88,27.65,27.88,28.1,28.34,28.1,27.43,28.1,28.81,27.43,28.1,28.81,27.65,27.43,27.98,27.88
5,27.65,27.88,27.88,27.88,27.88,28.34,28.34,28.1,27.43,28.1,28.81,27.22,28.1,29.05,27.65,27.65,27.98,28.1
6,27.43,27.88,27.88,27.88,27.88,28.1,28.34,28.1,27.43,28.1,28.81,27.43,28.1,29.05,27.65,27.65,27.98,28.1
7,27.65,27.88,27.88,27.88,27.88,28.34,28.34,27.88,27.43,28.1,28.81,27.43,28.1,29.05,27.65,27.65,27.98,28.34
8,27.65,27.88,27.88,27.88,27.88,28.1,28.1,27.88,27.43,28.1,28.81,27.22,28.1,29.05,27.65,27.65,27.98,28.1
9,27.65,27.88,28.1,27.88,27.88,28.1,28.34,27.88,27.22,28.1,28.81,27.22,28.1,29.05,27.65,27.43,27.98,27.65
10,27.65,27.88,27.88,27.88,27.88,28.34,28.34,27.92,27.43,28.1,28.81,27.22,28.1,29.05,27.88,27.43,27.98,27.65
11,27.65,27.88,27.88,27.88,27.88,28.34,28.34,27.92,27.43,27.88,28.81,27.43,28.1,28.81,27.88,27.43,27.98,27.88
12,27.65,27.88,27.88,27.88,27.88,28.34,28.34,27.92,27.43,28.1,28.81,27.43,28.1,29.05,27.88,27.65,27.98,27.88
13,27.88,27.88,27.88,27.88,27.88,28.34,28.34,27.92,27.43,28.1,28.81,27.22,28.1,29.05,27.88,27.88,27.98,27.88
14,27.65,27.88,27.88,27.88,27.88,28.34,28.34,27.92,27.43,27.88,28.81,27.22,28.1,29.05,27.88,27.88,27.98,27.88
15,27.88,28.1,28.1,27.88,27.88,28.1,28.34,27.92,27.43,28.1,28.81,27.43,28.1,28.81,27.88,27.88,27.98,27.76
16,27.88,27.88,27.88,28.1,27.88,28.1,28.23,27.92,27.22,27.88,28.81,27.22,28.1,29.05,27.88,27.88,27.98,27.88
17,27.88,27.88,27.88,27.88,27.88,28.1,28.34,27.92,27.43,28.1,28.81,27.22,28.1,29.05,27.88,27.65,27.98,27.88
18,27.88,27.88,27.88,28.1,27.65,27.88,27.22,28.34,27.22,28.1,28.81,27.43,28.1,28.81,27.65,27.88,27.98,28.1
19,27.88,27.88,28.1,28.1,27.65,28.1,28.1,28.1,27.22,28.1,28.81,27.43,28.1,29.05,27.88,27.88,27.98,27.76
20,27.88,27.88,28.1,28.1,27.88,26.59,28.1,27.88,27.22,28.1,28.81,27.43,28.1,29.05,27.88,27.88,27.98,25.42
21,27.88,27.88,27.88,28.1,27.88,27.43,28.23,27.43,27.65,28.1,29.05,27.22,28.1,29.05,27.88,25.6,27.98,25.42
22,25.6,27.88,28.1,27.88,27.88,26.19,28.23,27.65,27.65,28.1,28.81,27.43,28.1,28.81,25.23,25.6,24.87,25.6
23,25.42,27.88,28.1,28.1,27.88,25.99,28.23,28.1,27.43,28.1,28.81,27.43,28.34,28.81,27.88,27.65,25.05,25.6
24,25.6,28.1,28.1,28.1,27.88,25.99,28.23,28.1,27.65,28.1,28.81,27.43,28.1,28.81,27.88,27.88,27.98,27.65
25,27.88,27.88,28.1,28.1,27.88,25.99,28.23,27.92,27.43,28.1,28.81,27.43,28.1,29.05,27.88,27.88,27.98,27.88
26,27.88,25.42,28.1,28.1,27.88,26.19,28.23,27.92,27.65,28.1,29.05,27.43,28.1,28.81,27.88,27.88,27.98,27.88
27,27.88,28.1,27.88,28.1,27.88,28.34,27.22,27.92,27.65,28.1,28.81,27.43,28.1,29.05,27.88,27.88,27.98,27.88
28,27.88,28.1,28.1,28.1,27.88,28.34,27.88,27.92,27.65,28.1,28.81,27.43,28.1,29.05,27.88,27.88,27.98,27.88
29,27.88,28.1,27.88,27.88,27.88,28.34,28.34,27.92,27.65,28.1,28.81,27.43,28.1,28.81,27.88,27.88,27.98,27.88
30,27.88,27.88,28.1,28.1,27.88,28.34,28.34,27.92,27.43,28.1,29.05,27.43,28.1,29.05,27.88,27.88,29.55,27.88
31,27.88,28.1,27.88,28.1,27.88,28.34,28.57,27.92,27.65,28.1,28.81,27.43,28.1,28.81,27.88,27.88,27.98,27.88
32,27.88,28.1,28.1,28.1,27.88,28.34,28.81,27.92,27.43,28.1,28.81,27.43,28.1,28.81,27.88,28.1,27.98,27.88
33,27.88,28.1,27.88,28.1,27.88,28.34,28.57,27.92,27.43,28.1,28.81,27.43,28.1,28.81,27.88,27.88,27.98,28.1
34,27.88,28.1,27.88,27.88,27.88,28.34,28.34,27.92,27.43,28.1,28.81,27.43,28.1,28.81,27.88,27.88,27.98,28.1
35,27.88,27.88,28.1,27.88,27.88,28.1,28.1,27.92,27.43,28.1,28.81,27.43,28.1,29.05,27.88,27.88,29.05,28.1
