frame,rgb_z_0,rgb_z_1,rgb_z_2,rgb_z_3,rgb_z_4,rgb_z_5,rgb_z_6,rgb_z_7,rgb_z_8,rgb_z_9,rgb_z_10,rgb_z_11,rgb_z_12,rgb_z_13,rgb_z_14,rgb_z_15,rgb_z_16,rgb_z_17
0,27.43,28.1,28.1,28.34,27.88,28.1,28.81,27.88,27.65,28.57,29.3,27.65,28.34,29.3,27.43,27.22,0.0,27.65
1,27.43,28.1,28.1,28.34,27.88,28.1,28.81,27.88,27.65,28.57,29.3,27.65,28.57,29.3,27.43,27.22,0.0,27.65
2,27.43,28.1,28.1,28.34,28.1,28.1,28.81,27.88,27.65,28.57,29.3,27.65,28.57,29.3,27.43,27.22,0.0,27.57
3,27.43,28.1,28.1,28.34,27.88,28.1,28.57,27.88,27.65,28.57,29.3,27.65,28.34,29.3,27.43,27.22,0.0,27.65
4,27.43,28.1,28.1,28.34,28.1,28.1,28.81,27.88,27.65,28.57,29.3,27.43,28.57,29.3,27.43,27.22,0.0,27.65
5,27.43,28.1,28.1,28.34,28.1,28.1,28.81,28.1,27.65,28.57,29.3,27.43,28.34,29.3,27.43,27.22,0.0,27.65
6,27.43,28.1,28.1,28.34,28.1,27.88,28.81,28.1,27.65,28.57,29.3,27.65,28.57,29.55,27.43,27.22,0.0,27.43
7,27.43,28.1,28.1,28.34,28.1,27.88,28.81,28.34,27.65,28.57,29.3,27.65,28.57,29.3,27.22,27.22,0.0,27.43
8,27.43,28.1,28.1,28.34,28.1,28.1,28.57,28.34,27.65,28.57,29.3,27.43,28.57,29.3,27.22,27.22,0.0,27.43
9,27.43,28.1,28.1,28.34,27.88,28.1,28.81,28.57,27.65,28.57,29.3,27.65,28.57,29.3,27.43,27.22,0.0,27.57
10,27.22,28.1,28.1,28.1,28.1,28.1,28.81,28.34,27.65,28.57,29.3,27.65,29.05,29.3,27.43,27.22,0.0,27.43
11,27.22,28.1,28.1,28.1,28.1,28.1,28.57,28.34,27.65,28.57,29.3,27.65,28.81,29.3,27.43,27.22,0.0,27.43
12,27.22,28.1,28.1,28.1,28.1,28.1,28.1,28.34,27.65,28.57,29.3,27.65,28.57,29.3,27.22,27.22,0.0,27.43
13,27.43,28.1,28.1,27.65,27.88,28.1,28.1,27.88,27.43,28.57,29.3,27.43,28.57,29.3,27.43,27.43,0.0,27.43
14,27.43,28.1,28.1,27.65,27.65,28.34,27.88,28.1,27.43,28.57,29.3,27.43,28.34,29.3,27.43,27.43,0.0,27.57
15,27.43,28.34,28.1,25.8,27.88,28.1,24.87,27.88,27.65,28.57,29.3,27.65,28.34,29.3,27.43,27.43,0.0,27.57
16,27.43,28.1,28.1,26.19,25.23,28.34,26.59,28.1,27.65,28.57,29.3,27.65,28.57,29.3,27.43,27.43,0.0,27.22
17,27.43,28.1,25.99,26.8,26.19,25.8,27.01,28.1,27.43,28.57,29.3,27.43,28.34,29.3,27.43,27.43,0.0,27.57
18,27.43,28.1,27.01,26.8,25.99,26.19,27.01,27.65,27.43,28.34,29.3,27.43,28.34,29.3,27.43,27.22,0.0,27.57
19,27.43,28.1,26.8,26.8,26.59,26.39,27.01,27.22,27.43,28.34,29.3,27.43,28.34,29.3,27.43,27.22,0.0,27.65
20,27.43,27.88,27.22,27.01,26.59,26.59,27.01,27.01,27.43,28.57,29.05,27.43,29.05,29.3,27.43,27.22,0.0,27.65
21,27.43,28.1,27.22,27.01,26.59,26.59,27.22,27.01,27.43,28.57,29.3,27.43,29.05,29.3,27.43,27.43,0.0,27.65
22,27.43,27.88,27.43,27.01,26.59,26.59,27.22,27.22,27.43,28.34,29.3,27.43,29.05,29.3,27.43,27.22,0.0,27.65
23,27.43,28.1,27.22,27.01,26.59,26.59,27.01,26.8,27.43,28.34,29.3,27.43,29.05,29.3,27.43,27.22,0.0,27.65
24,27.43,27.88,27.22,27.01,26.59,26.59,27.22,26.8,27.43,28.34,29.3,27.43,28.34,29.3,27.43,27.22,0.0,27.65
25,27.43,28.1,27.22,27.01,26.59,26.8,27.01,27.22,27.43,28.34,29.3,27.43,29.05,29.3,27.43,27.43,0.0,27.65
26,27.43,28.1,27.22,27.01,26.59,26.59,27.01,26.59,27.43,28.57,29.3,27.43,28.34,29.3,27.43,27.22,0.0,27.65
27,27.43,28.1,27.43,27.01,26.59,26.59,27.22,26.8,27.43,28.57,29.3,27.43,29.05,29.3,27.43,27.43,0.0,27.65
28,27.43,28.1,27.43,27.01,26.59,26.59,27.22,26.59,27.43,28.34,29.3,27.43,28.34,29.3,27.43,27.22,0.0,27.65
29,27.43,27.88,27.43,27.01,27.88,26.59,27.22,27.65,27.43,28.57,29.3,27.43,28.34,29.3,27.43,27.22,0.0,27.43
30,27.43,27.88,27.43,27.01,27.22,26.59,27.22,27.71,27.43,28.34,29.3,27.43,28.34,29.3,27.43,27.22,0.0,27.57
31,27.43,27.88,27.43,27.01,27.22,26.59,27.01,27.71,27.43,28.57,29.3,27.43,28.34,29.3,27.43,27.22,0.0,27.57
32,27.43,27.88,27.65,27.22,27.22,26.59,27.01,27.71,27.43,28.34,29.3,27.43,28.34,29.05,27.43,27.22,0.0,27.65
33,27.43,27.88,27.65,27.43,27.22,26.59,27.55,27.71,27.43,28.57,29.3,27.43,28.34,29.3,27.43,27.65,0.0,27.57
34,27.43,27.88,27.43,27.43,27.22,26.39,27.55,27.71,27.43,28.57,29.3,27.43,28.34,29.3,27.43,27.22,0.0,27.65
35,27.43,27.88,27.88,27.43,27.22,26.39,27.55,27.71,27.43,28.34,29.3,27.65,28.34,29.3,27.43,27.43,0.0,27.65
36,27.43,27.88,28.1,27.22,27.22,27.43,27.55,27.71,27.43,28.57,29.3,27.43,28.34,29.3,27.43,27.43,0.0,27.65
37,27.43,27.88,28.1,27.22,27.22,27.01,27.22,27.71,27.43,28.57,29.3,27.43,28.34,29.3,27.43,27.22,0.0,27.65
38,27.43,28.1,28.1,26.8,27.22,27.43,27.43,27.71,27.43,28.57,29.3,27.43,28.57,29.3,27.43,27.43,0.0,27.65
39,27.43,28.1,28.1,26.39,27.22,27.88,27.01,27.88,27.43,28.34,29.3,27.43,28.34,29.3,27.65,27.43,0.0,27.43
40,27.65,28.1,28.1,25.8,27.22,27.88,26.19,27.88,27.65,28.34,29.3,27.43,29.05,29.3,27.65,27.22,0.0,27.88
41,27.65,28.1,28.1,25.99,27.22,27.88,24.69,27.88,27.43,28.34,29.05,27.65,29.05,29.3,27.65,27.43,0.0,27.43
42,27.65,28.1,28.1,27.01,24.87,27.88,27.88,27.88,27.65,28.57,29.3,27.43,29.05,29.3,27.43,27.43,0.0,27.43
