frame,rgb_z_0,rgb_z_1,rgb_z_2,rgb_z_3,rgb_z_4,rgb_z_5,rgb_z_6,rgb_z_7,rgb_z_8,rgb_z_9,rgb_z_10,rgb_z_11,rgb_z_12,rgb_z_13
0,27.43,28.1,27.88,28.1,27.65,27.65,28.57,27.88,27.22,28.1,28.81,27.22,28.1,29.05
1,27.43,28.1,28.1,28.1,27.65,27.65,28.57,27.88,27.22,28.1,29.05,27.22,28.1,28.81
2,27.43,28.1,27.65,28.34,27.65,27.65,28.57,28.1,27.22,28.1,28.81,27.43,27.88,29.05
3,27.43,28.1,28.1,28.34,27.65,27.65,28.57,27.88,27.22,28.1,28.81,27.22,27.88,29.05
4,27.43,28.1,28.1,28.34,27.65,27.65,28.57,27.88,27.22,28.1,28.81,27.22,28.1,29.05
5,27.43,28.1,28.1,28.34,27.65,27.65,28.57,27.88,27.22,28.1,28.81,27.22,27.88,29.05
6,27.43,28.1,28.1,28.1,27.43,27.65,28.57,27.88,27.22,28.1,28.57,27.22,27.88,29.05
7,27.43,28.1,28.1,28.34,27.22,27.65,28.34,27.43,27.22,28.1,28.81,27.22,27.88,29.05
8,27.43,28.1,28.1,28.1,27.22,27.65,28.57,27.65,27.22,28.1,28.57,27.22,28.1,29.05
9,27.43,28.1,28.1,27.88,25.8,27.65,28.34,26.19,27.01,28.1,28.81,27.22,27.88,29.05
10,27.43,28.1,27.88,28.1,25.8,27.65,28.57,25.99,27.01,28.1,28.81,27.43,27.88,29.05
11,27.65,28.1,27.88,27.43,28.1,27.88,28.1,24.87,27.22,28.1,29.05,27.01,27.88,29.05
12,27.65,28.1,27.88,26.8,25.67,27.88,27.22,27.65,27.22,28.1,28.81,27.22,27.88,29.05
13,27.65,28.1,27.88,27.65,25.8,27.65,27.65,25.99,27.22,28.1,29.05,27.22,28.1,29.05
14,27.65,28.1,25.6,27.22,26.19,27.88,27.88,26.19,27.22,28.1,29.05,27.01,27.88,29.05
15,27.65,28.1,25.6,27.43,25.99,25.42,27.88,26.19,27.22,28.1,29.05,27.01,27.88,29.05
16,27.88,28.1,25.8,27.43,25.8,25.99,28.1,26.39,27.22,28.1,29.05,27.22,27.88,29.05
17,27.65,28.1,26.8,27.43,26.59,26.59,27.12,27.01,27.01,28.1,28.81,27.22,27.88,28.81
18,27.88,27.88,26.8,27.43,26.8,26.59,27.88,27.01,27.01,27.88,28.81,27.22,27.88,29.05
19,27.65,28.1,26.8,27.22,26.8,26.59,27.65,27.01,27.01,28.1,28.81,27.22,27.88,29.05
20,27.65,28.1,27.65,27.22,26.8,26.39,27.65,27.65,27.01,28.1,28.81,27.22,27.88,28.81
21,27.88,28.1,27.88,27.01,26.59,26.19,27.43,27.43,27.01,28.1,29.05,27.22,27.88,29.05
22,27.88,27.88,27.88,26.8,26.59,26.19,27.22,27.65,27.22,28.1,29.05,27.01,27.88,28.81
23,27.88,27.65,28.1,26.59,27.43,25.8,27.22,27.65,27.22,28.1,28.81,27.01,27.88,29.05
24,27.88,27.88,28.1,26.59,27.43,25.6,27.01,27.43,27.22,28.1,29.05,27.01,27.88,29.05
25,27.88,27.88,28.1,25.99,25.23,25.42,26.39,27.43,27.22,28.1,29.05,27.01,27.88,29.05
26,28.1,25.23,28.1,25.8,24.87,24.87,26.39,24.87,27.22,28.1,28.81,27.22,27.88,28.81
27,28.1,24.87,28.1,25.42,24.51,24.69,25.6,24.69,27.01,28.1,29.05,27.22,27.88,29.05
28,28.1,24.17,28.1,24.87,24.0,24.17,25.05,24.17,27.22,28.1,28.81,27.01,27.88,29.05
29,28.1,24.17,23.51,24.34,23.67,24.0,24.87,24.17,27.22,28.1,29.05,27.01,27.88,29.05
30,28.1,23.2,23.04,23.35,23.35,23.51,23.67,23.2,27.22,28.1,28.81,27.01,27.88,28.81
31,28.1,23.04,22.89,23.2,23.2,23.84,23.51,22.89,27.22,28.1,28.57,27.01,28.1,29.05
32,28.1,22.44,22.3,23.04,23.04,23.67,28.1,22.3,27.22,27.65,28.81,27.01,28.1,28.81
33,28.34,22.15,22.15,22.89,22.89,23.84,22.59,22.15,27.22,28.1,28.81,27.22,27.88,28.81
34,28.34,22.01,21.87,22.59,22.59,23.84,28.1,21.87,27.22,28.1,28.81,27.01,27.88,29.05
35,28.34,22.15,21.87,22.44,22.44,24.34,23.84,22.01,27.22,27.88,29.05,27.22,28.1,29.05
36,28.34,22.01,21.87,23.51,22.44,24.69,27.88,22.44,27.22,28.1,28.81,27.22,27.88,29.05
37,28.1,22.01,21.87,22.3,22.3,24.69,24.0,22.01,27.22,28.1,29.05,27.01,28.1,29.05
38,28.1,22.01,21.74,24.51,22.44,24.51,24.0,22.44,27.01,28.1,28.81,27.01,28.1,29.05
39,28.1,21.87,21.87,24.51,22.44,22.89,27.65,22.01,27.01,27.88,28.81,27.01,28.1,28.81
40,28.1,21.87,21.87,26.27,27.22,22.89,28.57,27.65,27.22,27.65,28.81,27.01,28.1,29.05
41,28.1,21.87,22.59,26.27,27.43,22.89,28.57,27.65,27.22,27.88,28.81,27.22,27.88,28.81
42,28.1,21.74,22.59,26.27,28.1,22.74,27.12,27.65,27.01,28.1,29.05,27.01,27.88,29.05
43,28.1,21.74,23.67,26.27,25.67,23.67,27.12,28.34,27.01,28.1,28.81,27.01,27.88,28.81
44,28.1,21.74,23.51,26.27,25.67,24.0,27.12,28.34,27.01,27.88,29.05,27.01,28.1,29.05
45,27.88,21.87,23.04,26.27,25.67,23.67,27.12,26.13,27.22,28.1,28.81,27.22,28.1,29.05
46,27.88,22.44,23.04,26.27,25.67,23.51,27.12,26.13,27.01,28.1,29.05,27.01,27.88,29.05
47,27.65,27.88,23.04,26.27,25.67,23.2,27.12,26.13,27.01,27.88,28.81,27.22,27.88,29.05
48,27.88,27.88,22.74,26.27,25.67,22.89,27.12,26.13,27.01,27.88,29.05,27.01,27.88,28.81
49,27.65,27.88,27.22,26.27,25.67,22.59,27.12,26.13,26.8,27.88,28.81,27.01,27.88,28.81
50,27.88,27.88,27.22,26.27,25.67,27.43,27.12,26.13,26.8,27.88,29.05,27.01,27.88,28.81
51,27.65,27.88,27.22,22.59,25.67,27.43,27.12,28.34,26.8,27.88,29.05,27.01,27.88,29.05
52,27.65,27.88,27.43,25.05,25.67,27.43,23.35,27.88,26.8,28.1,29.05,27.01,27.88,28.81
53,27.65,27.65,27.43,27.22,24.34,27.65,27.12,28.1,26.8,28.1,28.81,27.01,27.88,28.81
54,27.43,27.65,27.43,27.43,25.6,27.65,27.88,24.69,26.8,27.88,28.81,27.01,27.88,29.05
55,27.43,27.65,27.22,27.43,25.99,27.43,27.88,24.87,26.8,28.1,28.81,27.01,27.88,29.05
56,27.43,27.43,27.22,27.43,26.39,27.43,28.1,28.1,26.8,27.65,28.81,27.01,27.88,29.05
57,27.43,27.43,27.43,27.43,25.67,27.43,27.88,27.88,26.8,28.1,29.05,27.01,27.88,28.81
58,27.43,27.43,27.43,27.43,25.67,27.43,28.1,28.1,26.8,27.88,29.05,27.01,27.88,29.05
