frame,rgb_z_0,rgb_z_1,rgb_z_2,rgb_z_3,rgb_z_4,rgb_z_5,rgb_z_6,rgb_z_7,rgb_z_8,rgb_z_9,rgb_z_10,rgb_z_11,rgb_z_12,rgb_z_13,rgb_z_14,rgb_z_15,rgb_z_16,rgb_z_17
0,27.43,27.88,28.1,28.57,28.1,28.1,27.88,27.65,27.43,28.34,28.57,27.43,28.1,29.05,27.43,27.43,28.0,27.76
1,27.43,27.88,28.1,28.34,28.34,28.1,28.1,27.65,27.43,28.34,28.57,27.43,28.1,28.81,27.43,27.43,28.0,27.76
2,27.43,27.88,28.1,28.34,28.34,27.88,28.1,27.43,27.43,28.34,28.57,27.65,27.88,28.81,27.43,27.43,28.0,27.76
3,27.43,27.88,28.1,28.57,28.57,28.1,28.1,27.65,27.43,28.34,28.57,27.43,27.88,28.81,27.43,27.43,28.0,27.76
4,27.43,27.88,28.1,28.81,28.81,28.1,28.1,27.43,27.65,28.34,28.57,27.65,27.88,29.05,27.43,27.43,28.0,27.76
5,27.43,27.88,28.1,28.34,29.05,28.1,28.1,27.65,27.43,28.34,28.57,27.65,27.65,28.81,27.43,27.43,28.0,27.76
6,27.43,27.88,28.1,28.34,29.05,28.1,28.1,27.65,27.43,28.34,28.57,27.65,27.88,28.81,27.43,27.65,28.0,27.76
7,27.43,27.88,28.1,28.34,28.57,28.1,28.1,27.65,27.43,28.34,28.57,27.65,27.88,29.3,27.43,27.65,28.0,27.76
8,27.43,27.88,28.1,28.34,28.57,28.1,28.1,27.65,27.43,28.1,28.57,27.43,27.65,29.05,27.43,27.88,28.1,28.34
9,27.43,28.1,28.1,28.34,28.34,28.1,28.1,27.65,27.43,28.1,28.57,27.65,27.65,28.81,27.43,27.88,28.0,28.1
10,27.43,28.1,27.88,28.1,27.65,28.34,28.57,27.88,27.43,28.1,28.57,27.65,27.65,28.81,27.65,27.65,28.0,28.34
11,27.43,28.1,27.88,27.88,28.16,28.34,28.81,28.34,27.43,28.1,28.57,27.88,27.88,28.81,27.65,27.88,28.0,27.88
12,27.43,28.1,27.88,27.65,27.43,28.34,28.81,27.81,27.43,28.1,28.57,27.88,27.88,28.81,27.65,27.88,28.0,28.1
13,27.65,28.1,28.1,27.65,28.34,28.57,29.55,27.81,27.43,28.1,28.57,28.1,27.65,28.56,27.65,27.88,28.0,27.76
14,27.65,28.1,27.88,27.88,29.55,29.05,29.55,27.81,25.23,28.1,28.57,28.1,27.88,28.56,27.43,27.88,28.0,27.76
15,28.1,28.1,27.65,28.1,29.55,29.05,29.55,27.81,27.43,28.1,28.57,28.1,27.43,28.57,27.43,27.65,28.1,27.76
16,28.1,28.34,27.43,28.34,28.16,29.05,29.8,27.81,27.43,28.1,28.57,28.1,27.65,28.81,27.65,27.65,27.88,27.76
17,28.1,28.34,27.88,28.34,28.16,29.3,29.55,27.81,27.43,28.1,28.57,28.1,27.88,28.81,27.43,28.34,27.88,27.76
18,28.1,28.57,27.88,26.19,29.8,29.3,30.06,27.81,27.43,27.88,28.81,28.57,27.88,28.81,27.65,28.1,27.88,27.76
19,27.61,28.57,27.43,26.8,28.16,29.3,30.06,27.81,27.43,28.34,28.34,28.34,28.1,28.81,28.1,28.34,27.88,27.76
20,28.1,28.34,27.22,27.01,27.22,27.66,30.06,27.22,27.43,27.65,28.57,28.34,27.88,29.05,27.88,28.1,27.65,27.76
21,28.1,27.88,27.01,27.22,27.65,27.66,30.06,27.65,27.43,27.65,28.34,28.1,27.88,29.05,27.65,27.52,27.88,27.76
22,27.61,27.43,27.22,27.65,27.88,27.88,30.59,27.88,27.43,27.43,28.34,27.88,27.88,28.81,27.65,27.88,27.43,29.8
23,28.34,27.22,27.22,27.22,27.88,27.88,28.39,29.8,27.22,27.43,28.34,27.65,28.1,29.05,27.65,27.88,27.65,27.76
24,27.88,27.22,27.22,27.65,28.16,27.88,28.39,27.81,27.22,27.43,28.57,27.65,27.88,29.05,27.65,27.88,27.65,29.8
25,27.65,27.01,27.22,27.43,28.16,27.22,28.39,27.81,27.22,28.16,28.34,27.43,27.88,29.05,27.65,27.65,27.88,29.8
26,27.65,27.22,27.22,27.22,28.16,27.22,28.39,27.81,27.43,28.16,28.57,27.22,27.88,29.05,27.43,27.43,27.88,29.55
