frame,rgb_z_0,rgb_z_1,rgb_z_2,rgb_z_3,rgb_z_4,rgb_z_5,rgb_z_6,rgb_z_7,rgb_z_8,rgb_z_9,rgb_z_10,rgb_z_11,rgb_z_12,rgb_z_13
0,27.88,28.57,28.57,28.57,28.34,28.34,29.05,28.34,28.1,29.3,29.3,28.1,29.3,29.3
1,27.65,28.57,28.57,28.57,28.34,28.34,29.05,28.34,28.1,29.3,29.55,28.1,29.05,29.55
2,27.88,28.57,28.57,28.57,28.34,28.34,29.05,28.34,28.1,29.3,29.55,27.88,29.05,29.3
3,27.65,28.57,28.57,28.81,28.34,28.34,29.05,28.34,28.1,29.3,29.3,28.1,29.05,29.3
4,27.88,28.57,28.57,28.81,28.1,28.34,29.05,28.34,28.1,29.3,29.3,28.1,29.3,29.3
5,27.65,28.34,28.57,28.81,27.88,28.1,29.05,28.57,28.1,29.3,29.3,28.1,29.3,29.3
6,27.43,28.57,28.34,28.57,27.22,28.34,29.05,28.81,28.1,29.3,29.55,28.1,29.3,29.3
7,27.65,28.34,28.34,28.1,26.39,28.81,29.05,29.05,27.88,29.05,29.55,28.1,29.3,29.3
8,27.43,28.34,28.34,28.1,26.19,28.81,29.3,28.1,27.88,29.05,29.3,28.1,29.3,29.3
9,27.43,28.34,28.1,27.01,27.01,28.34,29.55,28.81,27.88,29.05,29.3,28.1,29.3,29.3
10,27.22,28.34,28.1,26.8,27.65,28.34,29.55,29.3,27.88,28.81,29.3,28.1,29.3,29.3
11,27.43,28.34,28.1,26.59,27.65,28.57,29.3,29.55,27.88,28.81,29.3,28.1,29.3,29.3
12,27.43,28.34,27.88,27.01,27.65,28.57,29.3,29.05,27.88,28.57,29.3,28.1,29.3,29.3
13,27.43,28.34,27.65,26.39,27.65,28.57,29.55,29.55,27.65,28.57,29.3,28.1,29.3,29.3
14,27.43,28.34,27.65,26.59,25.6,28.57,29.55,30.06,27.65,28.57,29.3,28.1,29.05,29.3
15,27.43,28.34,27.65,26.8,28.34,28.34,28.71,29.55,27.65,29.05,29.3,28.1,29.05,29.3
16,27.43,28.1,28.1,26.8,26.19,28.34,28.1,28.81,27.65,29.05,29.3,27.88,29.05,29.3
17,27.22,27.88,27.65,27.22,25.8,28.81,28.1,28.81,27.88,29.05,29.55,28.1,29.05,29.3
18,27.43,28.34,28.1,27.65,26.39,28.81,28.57,28.28,27.88,29.05,29.55,27.88,29.05,29.3
19,27.22,28.34,28.34,27.22,26.8,28.34,28.1,28.1,28.1,29.05,29.3,27.88,28.81,29.3
20,27.22,28.34,28.81,28.34,27.43,28.1,27.43,28.34,28.1,29.3,29.3,27.88,28.81,29.3
21,27.22,28.34,28.81,28.81,27.88,27.43,26.8,28.1,28.1,29.3,29.3,27.88,28.81,29.3
22,27.22,28.1,29.05,27.8,28.57,27.22,28.71,27.43,28.1,29.3,29.3,27.88,29.05,29.3
23,27.22,28.1,29.3,27.8,28.34,27.43,28.71,28.1,28.34,29.3,29.3,28.1,29.05,29.3
24,27.42,28.1,29.05,29.3,28.34,26.59,28.71,28.34,28.34,29.3,29.3,27.88,29.05,29.3
25,27.22,28.1,29.05,28.1,28.1,25.99,28.71,28.57,28.34,29.3,29.3,27.65,29.05,29.3
26,27.42,28.34,29.05,27.65,28.34,24.17,28.71,27.65,28.1,29.3,29.3,27.88,29.3,29.3
27,27.42,28.34,28.1,27.01,28.34,25.05,28.71,25.6,28.1,29.05,29.3,27.65,29.3,29.3
28,27.22,25.99,26.39,26.59,28.1,26.19,27.88,26.19,27.88,29.05,29.3,27.65,29.3,29.3
29,27.22,25.42,25.6,27.8,27.88,28.81,28.71,28.81,27.88,29.05,29.3,27.88,29.05,29.3
30,27.43,25.05,25.23,27.88,27.88,28.81,28.81,28.81,27.88,29.05,29.3,28.1,29.05,29.3
31,27.43,23.67,26.19,28.34,27.43,28.81,28.34,24.17,27.88,29.05,29.3,28.1,29.05,29.3
32,27.43,23.51,27.43,28.34,27.43,28.81,28.34,28.34,27.88,28.81,29.3,28.1,28.57,29.3
33,27.43,23.67,27.65,27.8,27.88,28.81,28.57,22.89,27.88,29.05,29.55,28.1,29.05,29.3
34,27.01,28.34,25.6,27.8,28.1,28.1,27.88,28.57,27.88,29.05,29.3,27.88,29.05,29.3
35,27.43,28.34,26.8,27.8,25.05,27.22,27.88,28.34,27.88,29.05,29.3,27.65,29.05,29.3
36,27.22,28.34,28.1,27.65,28.34,27.88,28.71,27.88,27.88,29.3,29.3,27.65,29.05,29.3
