frame,rgb_z_0,rgb_z_1,rgb_z_2,rgb_z_3,rgb_z_4,rgb_z_5,rgb_z_6,rgb_z_7,rgb_z_8,rgb_z_9,rgb_z_10,rgb_z_11,rgb_z_12,rgb_z_13,rgb_z_14,rgb_z_15,rgb_z_16,rgb_z_17
0,28.1,28.57,28.81,28.81,28.81,28.81,29.05,28.57,28.1,28.57,29.05,28.1,28.81,29.55,28.1,28.1,28.1,28.81
1,28.1,28.57,28.81,28.81,28.81,29.05,29.05,28.57,28.1,28.57,29.05,28.1,28.57,29.8,28.1,28.1,28.33,28.57
2,28.1,28.57,28.81,28.81,28.81,28.81,29.05,28.57,28.1,28.34,29.05,28.1,28.57,29.55,28.1,28.1,28.1,28.57
3,28.1,28.34,28.81,28.57,28.81,29.05,29.05,28.81,28.1,28.34,29.05,28.1,28.81,29.8,28.1,28.1,28.1,28.81
4,28.1,28.57,28.81,28.57,28.81,28.81,29.05,28.81,28.1,28.57,29.05,28.1,28.81,29.55,28.1,28.1,28.34,28.81
5,28.1,28.34,28.81,28.57,28.57,28.81,29.05,28.57,28.1,28.57,29.05,28.1,28.81,29.55,28.1,28.1,28.33,29.05
6,28.34,28.57,28.81,28.57,28.57,28.81,29.05,28.57,28.1,28.57,29.05,28.1,28.81,29.55,28.1,28.1,28.33,28.81
7,28.57,28.57,28.81,28.57,28.34,28.81,29.05,28.57,28.1,28.81,29.3,28.1,28.57,29.8,28.34,28.1,28.33,28.57
8,28.34,28.34,28.81,28.57,27.88,28.81,29.05,28.57,28.1,28.57,29.05,27.88,28.57,29.55,28.34,28.1,28.34,28.81
9,28.57,28.57,28.81,28.81,27.88,28.1,28.81,28.57,28.1,28.57,29.05,28.1,28.57,29.55,28.34,28.34,28.34,28.81
10,28.57,28.57,28.81,28.81,27.88,28.81,28.81,29.05,28.1,28.34,29.05,28.1,28.57,29.55,28.34,28.34,28.33,29.05
11,28.57,28.81,29.05,27.88,28.81,28.34,27.88,28.1,28.34,28.57,29.05,28.1,28.57,29.55,28.34,28.34,28.33,29.05
12,28.57,28.81,29.05,28.1,28.81,28.81,27.88,28.81,28.1,28.57,29.05,27.88,28.81,29.55,28.34,28.57,28.57,29.05
13,28.81,28.81,29.05,27.01,29.05,25.42,26.8,25.42,28.1,28.57,29.05,28.1,28.81,29.55,28.57,28.57,28.34,29.3
14,28.81,28.81,25.6,27.22,25.6,25.99,26.8,25.6,28.1,28.57,29.3,28.1,28.81,29.55,28.57,28.57,28.81,28.57
