frame,rgb_z_0,rgb_z_1,rgb_z_2,rgb_z_3,rgb_z_4,rgb_z_5,rgb_z_6,rgb_z_7,rgb_z_8,rgb_z_9,rgb_z_10,rgb_z_11,rgb_z_12,rgb_z_13,rgb_z_14,rgb_z_15,rgb_z_16,rgb_z_17
0,26.59,27.01,27.22,27.22,26.59,27.22,28.1,27.43,26.39,27.43,27.88,26.8,27.43,27.88,26.59,26.59,26.25,26.39
1,26.59,26.8,27.22,27.22,26.8,27.22,27.88,27.43,26.39,27.43,27.88,26.8,27.43,27.65,26.59,26.59,26.25,26.59
2,26.39,26.8,27.01,27.22,26.59,27.22,27.88,27.43,26.59,27.43,27.88,26.59,27.43,27.88,26.59,26.59,26.25,26.59
3,26.39,26.8,27.22,27.22,26.59,27.22,27.88,27.43,26.59,27.43,27.88,26.8,27.43,27.88,26.59,26.59,26.59,26.59
4,26.39,26.8,27.22,27.22,26.8,27.22,27.88,27.43,26.59,27.43,27.88,26.8,27.65,27.88,26.59,26.59,26.59,26.55
5,26.39,26.8,27.22,27.22,26.8,27.22,27.88,27.43,26.59,27.43,27.88,26.8,27.43,28.1,26.39,26.59,26.59,26.8
6,26.39,27.01,27.22,27.22,26.8,27.22,27.88,27.43,26.39,27.43,27.88,26.8,27.43,27.88,26.39,26.39,26.39,26.59
7,26.39,26.8,27.22,27.22,26.59,27.22,27.88,27.43,26.39,27.43,27.88,26.59,27.43,27.65,26.39,26.39,26.59,26.8
8,26.39,26.8,27.22,27.22,27.01,27.22,27.88,27.65,26.59,27.43,27.88,26.59,27.65,27.88,26.39,26.39,26.39,26.55
9,26.39,26.8,27.22,27.43,27.01,27.22,27.88,27.43,26.39,27.43,28.1,26.59,27.43,27.65,26.39,26.39,26.59,27.01
10,26.39,26.8,27.01,27.22,27.22,27.22,27.88,27.22,26.59,27.43,27.88,26.59,27.43,27.88,26.19,26.39,26.59,26.59
11,26.39,26.59,27.01,27.43,27.43,27.22,27.88,27.01,26.59,27.43,27.88,27.01,27.43,27.88,26.19,26.19,26.59,26.59
12,26.59,26.39,27.01,27.43,26.8,27.01,27.43,26.39,26.8,27.01,27.65,27.01,27.43,27.65,26.39,25.99,26.25,27.01
13,25.99,26.39,26.59,27.65,26.59,27.22,27.88,26.39,26.8,27.01,27.65,27.01,26.8,27.43,26.39,25.8,26.25,27.01
14,25.8,26.8,26.59,27.22,26.39,27.22,27.88,27.65,26.59,27.01,27.65,26.8,26.59,27.01,25.8,25.99,25.99,26.19
15,26.19,26.59,26.59,26.59,26.59,27.22,28.1,28.1,25.23,27.01,27.43,26.59,26.19,27.01,25.8,26.19,25.99,27.01
16,25.8,26.59,26.59,26.59,25.8,27.22,28.57,28.81,26.59,27.22,27.43,27.22,25.99,26.8,25.8,26.39,25.8,27.22
17,25.8,26.59,26.59,26.39,26.6,27.22,28.34,27.43,26.39,27.22,27.65,27.01,26.39,27.01,25.8,26.39,25.8,26.55
