frame,rgb_x_0,rgb_x_1,rgb_x_2,rgb_x_3,rgb_x_4,rgb_x_5,rgb_x_6,rgb_x_7,rgb_x_8,rgb_x_9,rgb_x_10,rgb_x_11,rgb_x_12,rgb_x_13,rgb_x_14,rgb_x_15,rgb_x_16,rgb_x_17,rgb_y_0,rgb_y_1,rgb_y_2,rgb_y_3,rgb_y_4,rgb_y_5,rgb_y_6,rgb_y_7,rgb_y_8,rgb_y_9,rgb_y_10,rgb_y_11,rgb_y_12,rgb_y_13,rgb_y_14,rgb_y_15,rgb_y_16,rgb_y_17
0,0.5,0,1.0,1.0,0,1.0,0.4,0.6,1.0,0,0.0,0,0,0,0.0,1.0,0,0,0,1.0,1.0,0,0,1.0,1.0,0.95,0,0,0,1.0,0,0,0,0,1.0,0.0
1,0.5,0,1.0,1.0,0,1.0,0.4,0.6,1.0,0,0.0,0,0,0,0.0,1.0,0,0,0,1.0,1.0,0,0,1.0,1.0,1.0,0,0,0,1.0,0,0,0,0,1.0,1.0
2,0.5,0,1.0,1.0,0,1.0,0.4,0.6,1.0,0,0.0,0,0,0,0.0,1.0,0,0,0,1.0,1.0,0,0,1.0,1.0,1.0,0,0,0,1.0,0,0,0,0,1.0,1.0
3,0.5,0,1.0,1.0,0,1.0,0.4,0.6,1.0,0,0.0,0,0,0,0.0,1.0,0,0,0,1.0,1.0,0,0,1.0,1.0,1.0,0,0,0,1.0,0,0,0,0,1.0,0.0
4,0.5,0,1.0,1.0,0,1.0,0.4,0.6,1.0,0,0.0,0,0,0,0.0,1.0,0,0,0,1.0,1.0,0,0,1.0,1.0,1.0,0,0,0,1.0,0,0,0,0,1.0,0.0
5,0.5,0,1.0,1.0,0,1.0,0.4,0.6,1.0,0,0.0,0,0,0,0.0,1.0,0,0,0,1.0,1.0,0,0,1.0,0.9,0.95,0,0,0,1.0,0,0,0,0,1.0,1.0
6,0.5,0,1.0,1.0,0,1.0,0.6,0.6,1.0,0,0.0,0,0,0,0.0,1.0,0,0,0,1.0,1.0,0,0,1.0,0.9,0.9,0,0,0,1.0,0,0,0,0,1.0,1.0
7,0.5,0,1.0,1.0,0,1.0,0.6,0.6666666666666666,1.0,0,0.0,0,0,0,0.0,1.0,0,0,0,1.0,1.0,0,0,1.0,0.9,0.85,0,0,0,1.0,0,0,0,0,1.0,1.0
8,0.5,0,1.0,1.0,0,1.0,0.6,0.6666666666666666,1.0,0,0.0,0,0,0,0.0,1.0,0,0,0,1.0,1.0,0,0,1.0,0.8,0.75,0,0,0,1.0,0,0,0,0,1.0,1.0
9,0.5,0,1.0,1.0,0,1.0,0.8,0.7333333333333333,1.0,0,0.0,0,0,0,0.0,1.0,0,0,0,1.0,1.0,0,0,0.0,0.8,0.7,0,0,0,1.0,0,0,0,0,1.0,1.0
10,0.5,0,1.0,1.0,0,1.0,0.8,0.7333333333333333,1.0,0,0.0,0,0,0,0.0,1.0,0,0,0,1.0,1.0,0,0,0.0,0.8,0.6,0,0,0,1.0,0,0,0,0,1.0,0.0
11,0.5,0,0.0,1.0,0,1.0,0.8,0.7333333333333333,1.0,0,0.0,0,0,0,0.0,1.0,0,0,0,1.0,1.0,0,0,0.0,0.6,0.45,0,0,0,1.0,0,0,0,0,1.0,0.0
12,0.5,0,0.0,1.0,0,0.0,0.8,0.7333333333333333,0.0,0,0.0,0,0,0,0.0,1.0,0,0,0,0.0,1.0,0,0,0.0,0.3,0.25,0,0,0,1.0,0,0,0,0,1.0,1.0
13,0.5,0,1.0,1.0,0,1.0,0.6,0.6,0.0,0,0.0,0,0,0,0.0,1.0,0,0,0,1.0,1.0,0,0,0.0,0.2,0.15,0,0,0,0.0,0,0,0,0,1.0,0.0
14,0.5,0,1.0,1.0,0,0.0,0.4,0.4666666666666667,0.0,0,0.0,0,0,0,0.0,1.0,0,0,0,1.0,1.0,0,0,0.0,0.1,0.05,0,0,0,0.0,0,0,0,0,1.0,1.0
15,0.5,0,1.0,1.0,0,1.0,0.2,0.4,1.0,0,0.0,0,0,0,0.0,1.0,0,0,0,1.0,1.0,0,0,0.0,0.0,0.05,0,0,0,0.0,0,0,0,0,0.0,1.0
16,1.0,0,1.0,1.0,0,0.0,0.2,0.26666666666666666,1.0,0,0.0,0,0,0,1.0,1.0,0,0,0,1.0,1.0,0,0,0.0,0.1,0.05,0,0,0,0.0,0,0,0,0,1.0,1.0
17,0.0,0,1.0,1.0,0,1.0,0.2,0.2,1.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,1.0,0,0,0.0,0.2,0.2,0,0,0,0.0,0,0,0,0,1.0,0.0
18,1.0,0,1.0,1.0,0,1.0,0.0,0.4,1.0,0,0.0,0,0,0,1.0,1.0,0,0,0,0.0,1.0,0,0,0.0,0.3,0.35,0,0,0,1.0,0,0,0,0,0.0,1.0
19,1.0,0,1.0,1.0,0,1.0,0.4,0.0,1.0,0,0.0,0,0,0,1.0,1.0,0,0,0,0.0,0.0,0,0,0.0,0.8,0.45,0,0,0,0.0,0,0,0,0,1.0,1.0
20,0.5,0,1.0,1.0,0,1.0,0.2,0.2,1.0,0,1.0,0,0,0,1.0,1.0,0,0,0,0.0,1.0,0,0,0.0,0.7,0.65,0,0,0,1.0,0,0,0,0,1.0,1.0
21,0.5,0,1.0,1.0,0,1.0,0.6,0.4,1.0,0,0.0,0,0,0,0.0,1.0,0,0,0,0.0,1.0,0,0,0.0,0.7,0.75,0,0,0,0.0,0,0,0,0,0.0,1.0
22,0.5,0,0.0,1.0,0,1.0,0.8,0.6666666666666666,0.0,0,0.0,0,0,0,0.0,1.0,0,0,0,1.0,1.0,0,0,0.0,0.7,0.8,0,0,0,1.0,0,0,0,0,1.0,1.0
23,0.5,0,0.0,1.0,0,1.0,0.8,0.8666666666666667,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,1.0,0,0,0.0,0.5,0.7,0,0,0,0.0,0,0,0,0,1.0,1.0
24,0.5,0,0.0,1.0,0,1.0,1.0,1.0,0.0,0,0.0,0,0,0,0.0,1.0,0,0,0,0.0,1.0,0,0,0.0,0.4,0.5,0,0,0,0.0,0,0,0,0,0.0,1.0
25,0.5,0,0.0,0.0,0,0.0,1.0,1.0,0.0,0,0.0,0,0,0,0.0,1.0,0,0,0,0.0,1.0,0,0,0.0,0.3,0.3,0,0,0,0.0,0,0,0,0,0.0,1.0
26,0.5,0,1.0,1.0,0,1.0,0.8,0.8,0.0,0,0.0,0,0,0,0.0,1.0,0,0,0,0.0,1.0,0,0,0.0,0.1,0.15,0,0,0,0.0,0,0,0,0,0.0,1.0
27,0.5,0,1.0,1.0,0,1.0,0.8,0.6666666666666666,1.0,0,0.0,0,0,0,1.0,1.0,0,0,0,1.0,1.0,0,0,0.0,0.0,0.05,0,0,0,0.0,0,0,0,0,1.0,1.0
28,1.0,0,1.0,1.0,0,1.0,0.4,0.4666666666666667,1.0,0,0.0,0,0,0,1.0,1.0,0,0,0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,1.0,1.0
29,1.0,0,1.0,1.0,0,1.0,0.4,0.4,1.0,0,0.0,0,0,0,1.0,1.0,0,0,0,1.0,1.0,0,0,0.0,0.0,0.05,0,0,0,1.0,0,0,0,0,1.0,1.0
30,1.0,0,1.0,1.0,0,1.0,0.4,0.3333333333333333,1.0,0,0.0,0,0,0,1.0,1.0,0,0,0,1.0,1.0,0,0,0.0,0.0,0.05,0,0,0,0.0,0,0,0,0,1.0,0.0
31,1.0,0,1.0,1.0,0,1.0,0.4,0.3333333333333333,1.0,0,0.0,0,0,0,1.0,1.0,0,0,0,1.0,1.0,0,0,0.0,0.0,0.1,0,0,0,1.0,0,0,0,0,1.0,1.0
32,1.0,0,1.0,1.0,0,1.0,0.4,0.3333333333333333,1.0,0,0.0,0,0,0,1.0,1.0,0,0,0,0.0,1.0,0,0,0.0,0.0,0.1,0,0,0,0.0,0,0,0,0,1.0,1.0
33,1.0,0,1.0,1.0,0,1.0,0.4,0.4,1.0,0,0.0,0,0,0,1.0,1.0,0,0,0,1.0,1.0,0,0,0.0,0.0,0.1,0,0,0,0.0,0,0,0,0,1.0,1.0
34,0.5,0,1.0,1.0,0,1.0,0.4,0.4,1.0,0,0.0,0,0,0,1.0,1.0,0,0,0,1.0,1.0,0,0,0.0,0.0,0.1,0,0,0,0.0,0,0,0,0,1.0,1.0
35,0.5,0,1.0,1.0,0,1.0,0.6,0.4666666666666667,1.0,0,0.0,0,0,0,1.0,1.0,0,0,0,1.0,1.0,0,0,0.0,0.1,0.1,0,0,0,0.0,0,0,0,0,1.0,0.0
36,0.5,0,1.0,1.0,0,1.0,0.6,0.5333333333333333,1.0,0,0.0,0,0,0,0.0,1.0,0,0,0,1.0,1.0,0,0,0.0,0.1,0.1,0,0,0,0.0,0,0,0,0,1.0,0.0
37,0.5,0,1.0,1.0,0,1.0,0.8,0.6,1.0,0,0.0,0,0,0,0.0,1.0,0,0,0,1.0,1.0,0,0,0.0,0.2,0.15,0,0,0,1.0,0,0,0,0,1.0,1.0
38,0.5,0,1.0,1.0,0,0.0,0.8,0.6666666666666666,0.0,0,0.0,0,0,0,0.0,1.0,0,0,0,1.0,1.0,0,0,0.0,0.3,0.2,0,0,0,1.0,0,0,0,0,1.0,0.0
39,0.5,0,1.0,1.0,0,0.0,0.8,0.7333333333333333,0.0,0,0.0,0,0,0,0.0,1.0,0,0,0,1.0,1.0,0,0,0.0,0.4,0.3,0,0,0,1.0,0,0,0,0,1.0,1.0
40,0.5,0,1.0,1.0,0,1.0,0.8,0.8,0.0,0,1.0,0,0,0,0.0,1.0,0,0,0,1.0,1.0,0,0,0.0,0.5,0.4,0,0,0,1.0,0,0,0,0,1.0,0.0
41,0.5,0,0.0,1.0,0,1.0,1.0,0.8666666666666667,0.0,0,0.0,0,0,0,0.0,1.0,0,0,0,1.0,1.0,0,0,0.0,0.5,0.45,0,0,0,1.0,0,0,0,0,1.0,0.0
42,0.5,0,0.0,1.0,0,1.0,0.8,0.8666666666666667,0.0,0,0.0,0,0,0,0.0,1.0,0,0,0,1.0,1.0,0,0,0.0,0.6,0.55,0,0,0,1.0,0,0,0,0,1.0,1.0
43,0.5,0,0.0,1.0,0,1.0,0.8,0.8666666666666667,1.0,0,0.0,0,0,0,0.0,1.0,0,0,0,1.0,1.0,0,0,0.0,0.7,0.65,0,0,0,1.0,0,0,0,0,1.0,1.0
44,0.5,0,0.0,1.0,0,1.0,0.6,0.8,1.0,0,0.0,0,0,0,0.0,1.0,0,0,0,1.0,1.0,0,0,1.0,0.8,0.8,0,0,0,1.0,0,0,0,0,1.0,1.0
45,0.5,0,0.0,1.0,0,1.0,0.6,0.8,0.0,0,0.0,0,0,0,0.0,1.0,0,0,0,1.0,1.0,0,0,1.0,0.9,0.85,0,0,0,1.0,0,0,0,0,1.0,1.0
46,0.5,0,1.0,1.0,0,1.0,0.6,0.7333333333333333,1.0,0,0.0,0,0,0,0.0,1.0,0,0,0,1.0,1.0,0,0,1.0,0.9,0.9,0,0,0,1.0,0,0,0,0,1.0,1.0
47,0.5,0,1.0,1.0,0,1.0,0.6,0.6666666666666666,1.0,0,0.0,0,0,0,0.0,1.0,0,0,0,1.0,1.0,0,0,1.0,0.9,0.95,0,0,0,1.0,0,0,0,0,1.0,0.0
48,0.5,0,1.0,1.0,0,1.0,0.4,0.6666666666666666,1.0,0,0.0,0,0,0,0.0,1.0,0,0,0,1.0,1.0,0,0,1.0,0.9,0.95,0,0,0,1.0,0,0,0,0,1.0,1.0
49,0.5,0,1.0,1.0,0,1.0,0.4,0.6,1.0,0,1.0,0,0,0,0.0,1.0,0,0,0,1.0,1.0,0,0,1.0,0.9,0.95,0,0,0,1.0,0,0,0,0,1.0,0.0
50,0.5,0,1.0,1.0,0,1.0,0.4,0.6,1.0,0,0.0,0,0,0,0.0,1.0,0,0,0,1.0,1.0,0,0,1.0,0.9,0.95,0,0,0,1.0,0,0,0,0,1.0,0.0
51,0.5,0,1.0,1.0,0,1.0,0.4,0.6,1.0,0,0.0,0,0,0,0.0,1.0,0,0,0,1.0,1.0,0,0,1.0,0.9,0.95,0,0,0,1.0,0,0,0,0,1.0,1.0
52,0.5,0,1.0,1.0,0,1.0,0.4,0.6,1.0,0,0.0,0,0,0,0.0,1.0,0,0,0,1.0,1.0,0,0,1.0,0.9,0.95,0,0,0,1.0,0,0,0,0,1.0,1.0
53,0.5,0,1.0,1.0,0,1.0,0.4,0.6,1.0,0,1.0,0,0,0,0.0,1.0,0,0,0,1.0,1.0,0,0,1.0,0.9,0.95,0,0,0,0.0,0,0,0,0,1.0,1.0
54,0.5,0,1.0,1.0,0,1.0,0.4,0.6,1.0,0,0.0,0,0,0,0.0,1.0,0,0,0,1.0,1.0,0,0,1.0,0.9,0.95,0,0,0,0.0,0,0,0,0,1.0,1.0
55,0.5,0,1.0,1.0,0,1.0,0.4,0.6,1.0,0,0.0,0,0,0,0.0,1.0,0,0,0,1.0,1.0,0,0,1.0,0.9,0.95,0,0,0,1.0,0,0,0,0,1.0,1.0
56,0.5,0,1.0,1.0,0,1.0,0.4,0.6,1.0,0,1.0,0,0,0,0.0,1.0,0,0,0,1.0,1.0,0,0,1.0,0.9,0.95,0,0,0,1.0,0,0,0,0,1.0,1.0
57,0.5,0,1.0,1.0,0,1.0,0.4,0.6,1.0,0,0.0,0,0,0,0.0,1.0,0,0,0,1.0,1.0,0,0,1.0,0.9,0.95,0,0,0,1.0,0,0,0,0,1.0,0.0
