frame,rgb_x_0,rgb_x_1,rgb_x_2,rgb_x_3,rgb_x_4,rgb_x_5,rgb_x_6,rgb_x_7,rgb_x_8,rgb_x_9,rgb_x_10,rgb_x_11,rgb_x_12,rgb_x_13,rgb_y_0,rgb_y_1,rgb_y_2,rgb_y_3,rgb_y_4,rgb_y_5,rgb_y_6,rgb_y_7,rgb_y_8,rgb_y_9,rgb_y_10,rgb_y_11,rgb_y_12,rgb_y_13
0,0.5,0.5,0.2,0.1111111111111111,0.2777777777777778,0.8,0.8571428571428571,0.8421052631578947,0.5,0.0,0,0.5,1.0,0,0,0.0,1.0,1.0,0.9375,0.5,0.8333333333333334,1.0,1.0,0.0,0.0,1.0,1.0,1.0
1,1.0,0.5,0.2,0.1111111111111111,0.2777777777777778,0.8,0.7857142857142857,0.8421052631578947,0.5,0.0,0,0.5,1.0,0,0,0.0,1.0,1.0,0.9375,0.5,0.8333333333333334,1.0,1.0,0.0,0.0,1.0,0.0,1.0
2,1.0,0.5,0.2,0.1111111111111111,0.2777777777777778,0.8,0.8571428571428571,0.8421052631578947,0.5,1.0,0,0.5,1.0,0,0,0.0,1.0,1.0,0.9375,0.5,0.8333333333333334,1.0,1.0,1.0,0.0,1.0,1.0,1.0
3,1.0,0.5,0.2,0.1111111111111111,0.2777777777777778,0.8,0.8571428571428571,0.8421052631578947,0.5,0.0,0,1.0,1.0,0,0,0.0,1.0,1.0,0.9375,0.5,0.8333333333333334,1.0,1.0,0.0,0.0,1.0,1.0,1.0
4,1.0,0.5,0.2,0.1111111111111111,0.2777777777777778,0.8,0.8571428571428571,0.8421052631578947,0.5,1.0,0,0.5,1.0,0,0,0.0,1.0,1.0,0.9375,0.5,0.8333333333333334,1.0,1.0,0.0,0.0,1.0,1.0,1.0
5,0.5,0.5,0.2,0.1111111111111111,0.2777777777777778,1.0,0.8571428571428571,0.8421052631578947,0.5,1.0,0,1.0,1.0,0,0,0.0,1.0,1.0,0.9375,0.5,0.8333333333333334,1.0,1.0,0.0,0.0,1.0,1.0,1.0
6,1.0,0.5,0.2,0.1111111111111111,0.2777777777777778,1.0,0.8571428571428571,0.8421052631578947,0.5,1.0,0,0.5,1.0,0,0,0.0,1.0,1.0,0.9375,0.5,0.8333333333333334,1.0,1.0,1.0,0.0,1.0,1.0,1.0
7,1.0,0.5,0.2,0.1111111111111111,0.2777777777777778,1.0,0.8571428571428571,0.8421052631578947,0.5,1.0,0,0.5,1.0,0,0,0.0,1.0,0.8333333333333334,0.9375,0.5,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8,1.0,0.5,0.2,0.1111111111111111,0.2777777777777778,1.0,0.8571428571428571,0.8947368421052632,0.5,1.0,0,1.0,1.0,0,0,0.0,1.0,1.0,0.9375,0.5,0.8333333333333334,1.0,1.0,0.0,0.0,1.0,1.0,1.0
9,1.0,0.5,0.2,0.1111111111111111,0.3888888888888889,1.0,0.8571428571428571,0.8947368421052632,0.5,1.0,0,1.0,1.0,0,0,0.0,1.0,0.8333333333333334,0.9375,0.5,0.8333333333333334,1.0,1.0,0.0,0.0,1.0,1.0,1.0
