frame,rgb_x_0,rgb_x_1,rgb_x_2,rgb_x_3,rgb_x_4,rgb_x_5,rgb_x_6,rgb_x_7,rgb_x_8,rgb_x_9,rgb_x_10,rgb_x_11,rgb_x_12,rgb_x_13,rgb_y_0,rgb_y_1,rgb_y_2,rgb_y_3,rgb_y_4,rgb_y_5,rgb_y_6,rgb_y_7,rgb_y_8,rgb_y_9,rgb_y_10,rgb_y_11,rgb_y_12,rgb_y_13
0,0.5,1.0,0.0,0.0,0.0,1.0,0.7272727272727273,0.5333333333333333,0.2,0.0,0.0,0.75,0.75,1.0,1.0,0,1.0,1.0,1.0,1.0,0.9090909090909091,0.9411764705882353,0.5,0,1.0,0.5,0,1.0
1,0.5,1.0,0.0,0.0,0.0,1.0,0.7272727272727273,0.5333333333333333,0.2,0.0,0.0,1.0,0.75,1.0,1.0,0,1.0,1.0,0.75,1.0,1.0,0.9411764705882353,1.0,0,0.0,1.0,0,1.0
2,0.5,1.0,0.0,0.0,0.0,1.0,0.7272727272727273,0.5333333333333333,0.2,0.0,0.0,1.0,0.75,1.0,1.0,0,1.0,1.0,0.75,1.0,0.9090909090909091,0.9411764705882353,0.5,0,1.0,0.5,0,1.0
3,0.5,1.0,0.0,0.0,0.0,1.0,0.7272727272727273,0.5333333333333333,0.2,0.0,0.0,1.0,0.75,1.0,1.0,0,1.0,1.0,1.0,1.0,0.9090909090909091,0.9411764705882353,0.5,0,1.0,0.5,0,1.0
4,0.5,1.0,0.0,0.0,0.0,1.0,0.7272727272727273,0.5333333333333333,0.2,0.0,0.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,0.9411764705882353,1.0,0,1.0,1.0,0,1.0
5,0.5,1.0,0.0,0.0,0.0,1.0,0.7272727272727273,0.5333333333333333,0.2,0.0,0.0,1.0,0.75,1.0,1.0,0,1.0,1.0,0.75,1.0,0.9090909090909091,0.9411764705882353,0.5,0,1.0,1.0,0,1.0
6,0.5,1.0,0.0,0.0,0.0,1.0,0.7272727272727273,0.5333333333333333,0.2,0.0,0.0,1.0,0.75,1.0,1.0,0,1.0,1.0,1.0,1.0,0.9090909090909091,0.9411764705882353,1.0,0,1.0,1.0,0,1.0
7,0.5,1.0,0.0,0.0,0.0,1.0,0.7272727272727273,0.5333333333333333,0.2,0.0,0.0,1.0,0.75,1.0,0.0,0,1.0,1.0,0.75,1.0,0.9090909090909091,0.9411764705882353,0.5,0,1.0,0.5,0,1.0
8,0.5,1.0,0.0,0.0,0.0,1.0,0.7272727272727273,0.5333333333333333,0.2,0.0,0.0,1.0,0.75,1.0,0.0,0,1.0,1.0,0.75,1.0,0.9090909090909091,0.9411764705882353,0.5,0,1.0,1.0,0,1.0
9,0.5,1.0,0.0,0.0,0.0,1.0,0.7272727272727273,0.6,0.2,0.0,0.0,0.75,0.75,1.0,0.0,0,1.0,1.0,0.75,1.0,0.9090909090909091,0.9411764705882353,0.5,0,0.0,0.5,0,0.0
10,0.5,1.0,0.0,0.0,0.0,1.0,0.7272727272727273,0.5333333333333333,0.2,0.0,0.0,0.75,0.75,1.0,0.0,0,1.0,1.0,0.75,1.0,0.8181818181818182,0.8235294117647058,0.5,0,0.0,1.0,0,1.0
11,0.5,0.0,0.0,0.0,0.0,1.0,0.8181818181818182,0.4666666666666667,0.2,0.0,0.0,1.0,0.75,1.0,0.0,0,1.0,1.0,0.75,1.0,0.8181818181818182,0.7058823529411765,0.5,0,0.0,0.5,0,0.0
12,0.5,1.0,0.0,0.0,0.0,1.0,0.8181818181818182,0.4,0.2,0.0,0.0,1.0,0.75,1.0,0.0,0,1.0,1.0,0.75,1.0,0.8181818181818182,0.5882352941176471,0.5,0,0.0,0.5,0,1.0
13,0.5,1.0,0.0,0.0,0.0,1.0,0.7272727272727273,0.3333333333333333,0.2,0.0,0.0,1.0,0.75,1.0,0.0,0,1.0,1.0,0.75,1.0,0.6363636363636364,0.47058823529411764,0.5,0,1.0,0.5,0,1.0
14,0.5,1.0,0.0,0.0,0.0,1.0,0.6363636363636364,0.2,0.2,0.3333333333333333,0.0,1.0,0.75,1.0,0.0,0,1.0,1.0,0.75,0.5,0.5454545454545454,0.35294117647058826,0.5,0,0.0,0.5,0,0.0
15,0.5,1.0,0.0,0.0,0.02631578947368421,1.0,0.45454545454545453,0.2,0.2,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,0,1.0,1.0,0.75,0.5,0.5454545454545454,0.29411764705882354,0.5,0,0.0,0.5,0,0.0
16,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0,1.0,0.5,0,1.0
17,1.0,0.0,0.0,0.16666666666666666,0.02631578947368421,0.8571428571428571,0.45454545454545453,0.13333333333333333,0.2,0.3333333333333333,0.0,1.0,0.75,1.0,0.0,0,1.0,1.0,0.75,0.0,0.45454545454545453,0.17647058823529413,0.5,0,1.0,0.5,0,0.0
18,0.5,0.0,0.0,0.0,0.0,1.0,0.36363636363636365,0.06666666666666667,0.2,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,0,1.0,1.0,0.75,0.0,0.0,0.0,0.5,0,1.0,0.5,0,1.0
19,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.8666666666666667,0.2,0.0,0.0,1.0,0.75,1.0,0.0,0,1.0,0.8,0.75,0.5,0.2727272727272727,0.058823529411764705,0.5,0,1.0,0.5,0,1.0
20,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.9333333333333333,0.2,0.0,0.0,0.75,0.75,1.0,0.0,0,1.0,0.8,0.75,0.5,0.36363636363636365,0.17647058823529413,0.5,0,0.0,0.5,0,0.0
21,0.5,0.0,0.0,0.0,0.0,0.8571428571428571,1.0,1.0,0.2,0.0,0.0,0.75,0.75,1.0,0.0,0,1.0,0.8,0.75,0.5,0.45454545454545453,0.4117647058823529,0.5,0,1.0,0.5,0,0.0
