frame,rgb_x_0,rgb_x_1,rgb_x_2,rgb_x_3,rgb_x_4,rgb_x_5,rgb_x_6,rgb_x_7,rgb_x_8,rgb_x_9,rgb_x_10,rgb_x_11,rgb_x_12,rgb_x_13,rgb_y_0,rgb_y_1,rgb_y_2,rgb_y_3,rgb_y_4,rgb_y_5,rgb_y_6,rgb_y_7,rgb_y_8,rgb_y_9,rgb_y_10,rgb_y_11,rgb_y_12,rgb_y_13
0,0.2,0.3333333333333333,0.0,0.07692307692307693,0.2631578947368421,0.6,0.8181818181818182,0.7894736842105263,0.5,0.75,0.6666666666666666,0.5,0.5,0,0.0,0.0,1.0,0.8333333333333334,0.9230769230769231,0.25,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0
1,0.2,0.3333333333333333,0.0,0.07692307692307693,0.2631578947368421,0.6,0.8181818181818182,0.7894736842105263,0.5,0.75,0.6666666666666666,0.5,0.5,0,0.0,0.0,1.0,1.0,0.9230769230769231,0.25,0.6666666666666666,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,0
2,0.2,0.3333333333333333,0.0,0.07692307692307693,0.2631578947368421,0.6,0.8181818181818182,0.7894736842105263,0.5,0.75,0.6666666666666666,0.5,0.5,0,0.0,0.0,1.0,1.0,0.9230769230769231,0.25,0.6666666666666666,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,0
3,0.2,0.3333333333333333,0.0,0.07692307692307693,0.2631578947368421,0.6,0.8181818181818182,0.7894736842105263,0.75,0.75,0.6666666666666666,0.5,0.5,0,0.0,0.0,1.0,1.0,0.9230769230769231,0.25,0.6666666666666666,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0
4,0.2,0.3333333333333333,0.0,0.07692307692307693,0.2631578947368421,0.6,0.8181818181818182,0.7894736842105263,0.5,0.75,1.0,0.5,0.5,0,0.0,0.0,1.0,1.0,0.9230769230769231,0.25,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0
5,0.2,0.3333333333333333,0.0,0.07692307692307693,0.2631578947368421,0.6,0.8181818181818182,0.7894736842105263,0.75,0.75,1.0,0.5,0.5,0,0.0,0.0,1.0,1.0,0.9230769230769231,0.25,0.6666666666666666,1.0,0.5,0.3333333333333333,0.0,0.0,0.5,0
6,0.2,0.3333333333333333,0.0,0.07692307692307693,0.2631578947368421,0.6,0.8181818181818182,0.7894736842105263,0.75,0.75,0.6666666666666666,0.5,0.5,0,0.0,0.0,1.0,0.8333333333333334,0.9230769230769231,0.25,0.6666666666666666,1.0,0.5,0.0,0.0,0.0,0.0,0
7,0.2,0.3333333333333333,0.0,0.07692307692307693,0.3157894736842105,0.6,0.8181818181818182,0.7894736842105263,0.75,0.75,0.6666666666666666,0.5,1.0,0,0.0,0.0,1.0,0.8333333333333334,0.9230769230769231,0.25,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0
8,0.4,0.3333333333333333,0.2,0.07692307692307693,0.3157894736842105,0.6,0.8181818181818182,0.7894736842105263,0.75,0.75,0.6666666666666666,0.75,1.0,0,0.0,0.0,1.0,1.0,0.9230769230769231,0.25,0.6666666666666666,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0
9,0.4,0.6666666666666666,0.2,0.07692307692307693,0.3684210526315789,0.6,0.9090909090909091,0.8421052631578947,0.75,1.0,0.6666666666666666,0.75,1.0,0,0.0,0.0,1.0,1.0,0.9230769230769231,0.25,0.6666666666666666,1.0,0.5,0.3333333333333333,0.0,0.0,0.5,0
10,0.4,0.6666666666666666,0.2,0.15384615384615385,0.42105263157894735,0.8,0.9090909090909091,0.8421052631578947,0.75,1.0,0.6666666666666666,0.75,1.0,0,0.0,0.0,1.0,0.8333333333333334,0.8461538461538461,0.25,0.3333333333333333,0.875,0.5,0.3333333333333333,0.0,0.0,0.5,0
11,0.4,0.6666666666666666,0.2,0.15384615384615385,0.47368421052631576,0.8,0.9090909090909091,0.8947368421052632,0.75,1.0,1.0,0.75,1.0,0,0.0,0.0,1.0,0.8333333333333334,0.7692307692307693,0.25,0.3333333333333333,0.75,0.5,0.0,0.0,0.0,0.0,0
12,0.6,0.6666666666666666,0.4,0.23076923076923078,0.5789473684210527,0.8,0.9090909090909091,0.8947368421052632,0.75,1.0,0.6666666666666666,0.75,1.0,0,0.0,0.0,0.5,0.8333333333333334,0.6923076923076923,0.25,0.3333333333333333,0.5,0.5,0.0,0.0,0.0,0.0,0
13,0.6,1.0,0.4,0.3076923076923077,0.7368421052631579,0.8,0.9090909090909091,0.9473684210526315,0.75,0.75,0.6666666666666666,0.75,1.0,0,0.0,0.0,0.5,0.6666666666666666,0.5384615384615384,0.25,0.6666666666666666,0.375,0.5,0.0,0.0,0.0,0.0,0
14,0.6,1.0,0.4,0.38461538461538464,0.7894736842105263,0.8,0.9090909090909091,0.9473684210526315,0.75,0.75,0.6666666666666666,0.75,1.0,0,0.0,0.0,0.5,0.5,0.38461538461538464,0.25,0.3333333333333333,0.25,0.0,0.3333333333333333,0.0,0.0,0.5,0
15,0.8,1.0,0.4,0.5384615384615384,0.8421052631578947,0.8,0.9090909090909091,1.0,0.75,0.75,0.3333333333333333,0.75,1.0,0,0.5,0.0,0.5,0.5,0.3076923076923077,0.25,0.6666666666666666,0.125,0.0,0.0,0.3333333333333333,0.0,0.0,0
16,0.8,1.0,0.4,0.6153846153846154,0.9473684210526315,0.6,0.9090909090909091,1.0,1.0,0.75,0.3333333333333333,0.75,1.0,0,0.5,0.0,0.5,0.3333333333333333,0.23076923076923078,0.25,0.6666666666666666,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0
17,0.8,1.0,0.6,0.6923076923076923,1.0,0.6,0.9090909090909091,1.0,1.0,0.75,0.3333333333333333,0.75,1.0,0,0.5,0.0,0.5,0.3333333333333333,0.23076923076923078,0.25,0.6666666666666666,0.0,0.5,0.6666666666666666,0.6666666666666666,0.0,0.5,0
18,0.8,1.0,0.8,0.7692307692307693,1.0,0.4,0.9090909090909091,1.0,1.0,0.75,0.3333333333333333,0.75,1.0,0,0.5,0.0,0.5,0.16666666666666666,0.15384615384615385,0.25,0.6666666666666666,0.0,0.5,0.6666666666666666,1.0,0.0,0.5,0
19,0.8,1.0,0.8,0.8461538461538461,1.0,0.4,0.8181818181818182,0.9473684210526315,1.0,0.75,0.3333333333333333,0.75,1.0,0,0.5,0.0,0.5,0.16666666666666666,0.15384615384615385,0.25,0.6666666666666666,0.0,0.5,0.6666666666666666,1.0,0.5,0.5,0
20,1.0,1.0,0.8,0.9230769230769231,0.8947368421052632,0.2,0.8181818181818182,0.8947368421052632,1.0,0.75,0.3333333333333333,0.75,1.0,0,0.5,0.0,0.5,0.0,0.15384615384615385,0.25,0.6666666666666666,0.0,0.5,0.6666666666666666,1.0,0.5,0.5,0
21,1.0,1.0,1.0,1.0,0.8421052631578947,0.0,0.7272727272727273,0.8421052631578947,0.75,0.75,0.3333333333333333,0.5,0.5,0,0.5,0.0,0.5,0.0,0.23076923076923078,0.0,1.0,0.0,0.5,0.6666666666666666,1.0,0.5,0.5,0
22,1.0,0.6666666666666666,1.0,1.0,0.8421052631578947,0.0,0.8181818181818182,0.7894736842105263,1.0,0.75,0.3333333333333333,0.5,0.5,0,0.5,0.0,0.5,0.16666666666666666,0.0,0.0,0.6666666666666666,0.0,0.5,0.6666666666666666,1.0,0.5,0.5,0
23,1.0,0.6666666666666666,1.0,1.0,0.8421052631578947,0.0,0.7272727272727273,0.7894736842105263,0.75,0.75,0.3333333333333333,0.5,0.5,0,0.5,0.0,0.5,0.16666666666666666,0.23076923076923078,0.0,0.6666666666666666,0.125,0.5,0.6666666666666666,1.0,0.5,0.5,0
24,1.0,0.6666666666666666,0.8,0.8461538461538461,0.8947368421052632,0.0,0.7272727272727273,0.8421052631578947,0.75,0.75,0.3333333333333333,0.5,0.5,0,1.0,0.0,0.0,0.16666666666666666,0.23076923076923078,0.25,1.0,0.125,0.5,0.6666666666666666,1.0,0.5,0.5,0
