frame,rgb_x_0,rgb_x_1,rgb_x_2,rgb_x_3,rgb_x_4,rgb_x_5,rgb_x_6,rgb_x_7,rgb_x_8,rgb_x_9,rgb_x_10,rgb_x_11,rgb_x_12,rgb_x_13,rgb_x_14,rgb_x_15,rgb_x_16,rgb_x_17,rgb_y_0,rgb_y_1,rgb_y_2,rgb_y_3,rgb_y_4,rgb_y_5,rgb_y_6,rgb_y_7,rgb_y_8,rgb_y_9,rgb_y_10,rgb_y_11,rgb_y_12,rgb_y_13,rgb_y_14,rgb_y_15,rgb_y_16,rgb_y_17
0,0.19047619047619047,0.5,0.0,0.0,0.16666666666666666,0.5,0.6,0.23333333333333334,1.0,0,0,0.0,0.0,0.5,0.4,0.25,0.6666666666666666,0.6666666666666666,0.05,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142,0.4166666666666667,0.5555555555555556,0.8,1.0,0.0,0.75,0.6666666666666666,0.6666666666666666,0.13636363636363635,0.09090909090909091,0.05,0.05
1,0.19047619047619047,0.5,0.0,0.0,0.16666666666666666,0.5,0.6,0.23333333333333334,1.0,0,0,0.0,0.0,0.5,0.4,0.25,0.6666666666666666,0.6666666666666666,0.05,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142,0.4166666666666667,0.5555555555555556,0.8,1.0,0.0,0.75,0.6666666666666666,0.6666666666666666,0.13636363636363635,0.09090909090909091,0.05,0.05
2,0.19047619047619047,0.5,0.0,0.0,0.16666666666666666,0.5,0.6,0.23333333333333334,1.0,0,0,0.0,0.0,0.5,0.4,0.25,0.6666666666666666,0.6666666666666666,0.05,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142,0.4166666666666667,0.5555555555555556,0.8,1.0,0.0,0.75,0.6666666666666666,0.6666666666666666,0.13636363636363635,0.09090909090909091,0.05,0.05
3,0.19047619047619047,1.0,0.0,0.0,0.16666666666666666,0.5,0.6,0.23333333333333334,1.0,0,0,1.0,0.0,0.5,0.4,0.25,0.6666666666666666,0.6666666666666666,0.05,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142,0.4166666666666667,0.5555555555555556,0.8,1.0,0.0,0.5,0.6666666666666666,0.6666666666666666,0.13636363636363635,0.09090909090909091,0.05,0.05
4,0.19047619047619047,0.5,0.0,0.0,0.16666666666666666,0.5,0.6,0.23333333333333334,1.0,0,0,1.0,0.0,0.5,0.4,0.25,0.6666666666666666,0.6666666666666666,0.05,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142,0.4166666666666667,0.5555555555555556,0.8,1.0,0.0,0.5,0.6666666666666666,0.6666666666666666,0.13636363636363635,0.09090909090909091,0.05,0.05
5,0.19047619047619047,1.0,0.0,0.0,0.16666666666666666,0.5,0.6,0.23333333333333334,1.0,0,0,0.0,0.0,0.5,0.4,0.25,0.6666666666666666,0.6666666666666666,0.05,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142,0.4166666666666667,0.5555555555555556,0.8,1.0,0.0,0.75,0.6666666666666666,0.6666666666666666,0.13636363636363635,0.09090909090909091,0.05,0.05
6,0.19047619047619047,1.0,0.0,0.0,0.16666666666666666,0.5,0.6,0.23333333333333334,1.0,0,0,1.0,0.0,0.5,0.4,0.25,0.6666666666666666,0.6666666666666666,0.05,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142,0.4166666666666667,0.5555555555555556,0.8,1.0,0.0,0.5,0.6666666666666666,0.6666666666666666,0.13636363636363635,0.09090909090909091,0.05,0.05
7,0.19047619047619047,1.0,0.0,0.0,0.16666666666666666,0.5,0.6,0.23333333333333334,1.0,0,0,0.0,0.0,0.5,0.4,0.3125,0.6666666666666666,0.6666666666666666,0.05,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142,0.4166666666666667,0.5555555555555556,0.8,1.0,0.0,0.75,0.6666666666666666,0.6666666666666666,0.13636363636363635,0.09090909090909091,0.05,0.05
8,0.19047619047619047,1.0,0.0,0.0,0.16666666666666666,0.5,0.6,0.23333333333333334,1.0,0,0,0.0,0.0,0.5,0.44,0.3125,0.6666666666666666,0.8333333333333334,0.05,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142,0.4166666666666667,0.5555555555555556,0.6,1.0,0.0,0.5,0.6666666666666666,0.6666666666666666,0.13636363636363635,0.13636363636363635,0.05,0.05
9,0.23809523809523808,1.0,0.0,0.0,0.0,0.5,0.6,0.26666666666666666,1.0,0,0,0.0,0.0,0.5,0.44,0.3125,1.0,0.8333333333333334,0.1,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142,0.4166666666666667,0.5555555555555556,0.6,1.0,0.0,0.5,0.6666666666666666,0.6666666666666666,0.18181818181818182,0.13636363636363635,0.05,0.05
10,0.23809523809523808,1.0,0.0,0.0,0.0,1.0,0.7,0.26666666666666666,1.0,0,0,0.0,0.0,0.5,0.44,0.375,1.0,0.8333333333333334,0.1,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142,0.4583333333333333,0.5555555555555556,0.8,1.0,0.0,0.75,0.6666666666666666,0.6666666666666666,0.18181818181818182,0.13636363636363635,0.05,0.05
11,0.23809523809523808,1.0,0.0,0.0,0.0,1.0,0.7,0.3,1.0,0,0,0.0,0.0,0.5,0.44,0.375,1.0,1.0,0.15,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142,0.4583333333333333,0.5555555555555556,0.8,0.0,0.0,0.5,0.6666666666666666,1.0,0.22727272727272727,0.18181818181818182,0.1,0.1
12,0.23809523809523808,1.0,0.0,0.0,0.0,1.0,0.7,0.3,1.0,0,0,0.0,1.0,0.5,0.48,0.375,1.0,1.0,0.25,0.14285714285714285,0.07142857142857142,0.08333333333333333,0.0625,0.14285714285714285,0.4583333333333333,0.5833333333333334,0.8,0.0,0.0,0.75,0.6666666666666666,0.6666666666666666,0.3181818181818182,0.3181818181818182,0.2,0.2
13,0.2857142857142857,1.0,0.0,0.0,0.0,1.0,0.8,0.3,1.0,0,0,0.0,1.0,0.5,0.48,0.375,1.0,1.0,0.35,0.21428571428571427,0.14285714285714285,0.08333333333333333,0.0625,0.21428571428571427,0.4583333333333333,0.5833333333333334,0.8,0.0,0.0,0.75,0.6666666666666666,0.6666666666666666,0.4090909090909091,0.36363636363636365,0.25,0.2
14,0.2857142857142857,1.0,0.0,0.0,0.0,1.0,0.8,0.3,1.0,0,0,0.0,1.0,0.5,0.48,0.375,1.0,1.0,0.45,0.2857142857142857,0.21428571428571427,0.16666666666666666,0.0625,0.2857142857142857,0.5416666666666666,0.6388888888888888,0.8,1.0,0.0,0.75,0.6666666666666666,0.6666666666666666,0.5,0.45454545454545453,0.35,0.3
15,0.23809523809523808,1.0,0.0,0.0,0.0,1.0,0.8,0.3,1.0,0,0,1.0,1.0,0.5,0.44,0.3125,1.0,1.0,0.55,0.35714285714285715,0.21428571428571427,0.16666666666666666,0.0625,0.35714285714285715,0.5833333333333334,0.6944444444444444,0.8,0.0,0.0,0.75,0.6666666666666666,0.6666666666666666,0.6363636363636364,0.5909090909090909,0.45,0.45
16,0.23809523809523808,1.0,0.0,0.0,0.0,1.0,0.8,0.26666666666666666,1.0,0,0,0.0,1.0,0.5,0.44,0.3125,1.0,0.8333333333333334,0.7,0.5,0.35714285714285715,0.25,0.0625,0.5,0.7083333333333334,0.7777777777777778,1.0,0.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.7272727272727273,0.7272727272727273,0.6,0.6
17,0.19047619047619047,1.0,0.0,0.0,0.0,1.0,0.7,0.23333333333333334,1.0,0,0,0.0,1.0,0.5,0.44,0.3125,1.0,0.8333333333333334,0.75,0.5,0.35714285714285715,0.16666666666666666,0.0625,0.5714285714285714,0.75,0.8055555555555556,0.8,0.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0.8181818181818182,0.7727272727272727,0.65,0.7
18,0.7142857142857143,0.5,0.0,0.0,0.16666666666666666,0.0,0.7,0.23333333333333334,1.0,0,0,0.0,1.0,0.5,0.88,1.0,0.6666666666666666,0.5,0.05,0.5,0.42857142857142855,0.25,0.0625,0.5,0.7916666666666666,0.8611111111111112,1.0,0.0,0.0,0.75,0.6666666666666666,0.6666666666666666,0.09090909090909091,0.045454545454545456,0.65,0.6
19,1.0,0.5,0.0,0.5,0.16666666666666666,0.5,0.6,0.2,1.0,0,0,0.0,0.0,0.5,0.0,0.1875,0.6666666666666666,0.3333333333333333,0.05,0.6428571428571429,0.5,0.5,0.0625,0.7142857142857143,0.875,0.9166666666666666,0.8,0.0,0.0,0.75,0.6666666666666666,0.6666666666666666,0.045454545454545456,0.0,0.75,0.8
20,0.14285714285714285,1.0,1.0,0.5,0.3333333333333333,0.5,0.6,0.16666666666666666,0.0,0,0,0.0,1.0,0.0,1.0,0.25,0.3333333333333333,0.5,1.0,0.7857142857142857,0.7857142857142857,0.5,0.125,0.8571428571428571,0.9583333333333334,0.9444444444444444,0.0,0.0,0.0,0.5,0.3333333333333333,0.6666666666666666,0.0,0.0,0.85,0.85
21,0.19047619047619047,1.0,1.0,0.5,0.6666666666666666,0.5,0.5,0.16666666666666666,0.5,0,0,1.0,1.0,1.0,0.4,0.25,0.6666666666666666,0.6666666666666666,1.0,0.8571428571428571,0.9285714285714286,0.08333333333333333,0.25,0.9285714285714286,0.9166666666666666,0.9722222222222222,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.9545454545454546,0.95,0.9
22,0.0,0.5,0.0,0.5,1.0,0.5,0.5,0.16666666666666666,0.5,0,0,1.0,1.0,0.5,0.28,0.0,0.3333333333333333,0.6666666666666666,0.95,0.9285714285714286,0.7142857142857143,0.25,1.0,0.9285714285714286,1.0,1.0,0.2,0.0,0.0,0.25,0.6666666666666666,0.6666666666666666,0.9545454545454546,0.9090909090909091,0.95,0.95
