frame,rgb_x_0,rgb_x_1,rgb_x_2,rgb_x_3,rgb_x_4,rgb_x_5,rgb_x_6,rgb_x_7,rgb_x_8,rgb_x_9,rgb_x_10,rgb_x_11,rgb_x_12,rgb_x_13,rgb_y_0,rgb_y_1,rgb_y_2,rgb_y_3,rgb_y_4,rgb_y_5,rgb_y_6,rgb_y_7,rgb_y_8,rgb_y_9,rgb_y_10,rgb_y_11,rgb_y_12,rgb_y_13
0,0.5,0.5,1.0,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.0,0,0,1.0,0.5,0,0.0,0.5,0.0,1.0,0.5,0.5,1.0,0.5
1,0.5,0.5,1.0,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0,0,1.0,0.5,0,0.0,0.5,0.0,1.0,0.5,0.5,0.0,0.5
2,0.5,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0,0,1.0,1.0,0,0.0,0.5,0.0,1.0,0.5,0.5,1.0,0.5
3,0.5,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.0,0,0,1.0,1.0,0,0.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5
4,0.5,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.0,0,0,1.0,1.0,0,0.0,0.5,0.0,1.0,0.5,0.5,0.0,0.5
5,0.5,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.0,0,0,1.0,1.0,0,0.0,0.5,0.0,1.0,0.5,0.5,0.0,0.5
6,0.5,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.0,0,0,1.0,0.5,0,0.0,0.5,0.0,1.0,0.5,0.5,0.0,0.5
7,0.5,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.0,0,0,0.0,0.5,0,0.0,0.5,0.0,1.0,0.5,0.5,0.0,0.5
8,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0,0,0.0,0.5,0,0.0,0.5,0.0,1.0,0.5,0.5,0.0,0.0
9,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.5,0,0.0,0.5,0.0,1.0,0.5,0.5,0.0,0.5
10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0,0,0.0,0.5,0,1.0,1.0,0.0,1.0,0.5,0.5,1.0,0.5
11,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0,0,0.0,0.5,0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
12,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0,0,0.0,0.5,0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0
13,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.5
14,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.5
15,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5
16,1.0,0.5,1.0,0.5,1.0,1.0,0.5,0.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,0.5
17,1.0,0.5,1.0,0.5,1.0,0.0,0.5,0.0,0.0,1.0,1.0,0.5,0.5,1.0,1.0,0,0,0.0,0.5,0,1.0,0.5,0.0,1.0,0.5,0.5,1.0,0.5
18,0.5,0.5,0.0,0.5,1.0,0.0,0.5,0.5,0.0,1.0,1.0,0.5,0.5,1.0,1.0,0,0,1.0,0.5,0,1.0,0.5,0.0,1.0,1.0,0.5,1.0,0.5
19,0.5,0.5,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.0,0,0,1.0,1.0,0,0.0,0.5,0.0,1.0,0.5,0.5,1.0,1.0
20,0.5,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.5,0.5,1.0,1.0,0,0,1.0,0.5,0,0.0,0.5,0.0,1.0,0.5,0.5,0.0,0.5
21,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,0.5,1.0,1.0,0,0,0.0,0.5,0,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0,0,0.0,0.5,0,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.0,0,0,0.0,0.5,0,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0
24,0.5,0.5,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.0,0,0,0.0,0.5,0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0
25,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.5,0.5,1.0,0.0,0,0,0.0,0.5,0,0.0,0.5,0.0,1.0,0.5,0.5,0.0,0.5
26,0.5,0.5,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.0,1.0,0.5,0.5,1.0,1.0,0,0,0.0,0.5,0,0.0,0.5,0.0,1.0,0.5,0.5,0.0,0.5
27,0.5,0.5,0.0,0.5,1.0,0.0,0.5,1.0,1.0,0.0,1.0,0.5,0.5,1.0,1.0,0,0,0.0,0.5,0,0.0,0.5,0.0,1.0,0.5,0.5,0.0,0.0
28,0.5,0.5,1.0,0.5,1.0,0.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0,0,0.0,0.5,0,0.0,0.5,0.0,1.0,0.5,0.5,0.0,0.0
29,0.5,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0,0,0.0,0.5,0,1.0,0.5,1.0,1.0,0.5,0.5,1.0,0.0
30,0.5,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0,0,0.0,0.5,0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5
31,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0,0,0.0,0.5,0,0.0,0.5,0.0,1.0,0.0,0.5,1.0,0.0
32,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0,0,0.0,0.5,0,0.0,0.5,0.0,1.0,0.0,0.5,1.0,0.0
33,1.0,0.5,1.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0,0,0.0,0.5,0,0.0,0.5,0.0,1.0,0.0,0.5,1.0,0.0
34,1.0,0.5,1.0,0.5,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0,0,0.0,0.5,0,0.0,0.5,0.0,1.0,0.0,0.5,1.0,0.5
35,0.5,0.5,1.0,0.5,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0,0,0.0,0.5,0,1.0,0.5,0.0,1.0,0.5,0.5,1.0,0.5
36,0.5,0.5,1.0,0.5,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,0.5,0.0,1.0,0,0,0.0,0.5,0,1.0,0.5,0.0,1.0,1.0,0.5,1.0,0.5
37,0.5,0.5,1.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.0,1.0,0,0,1.0,0.5,0,1.0,0.5,0.0,1.0,1.0,0.5,1.0,0.5
38,0.5,0.5,1.0,0.5,1.0,0.0,0.5,1.0,0.0,1.0,1.0,0.5,0.5,1.0,1.0,0,0,0.0,0.5,0,0.0,0.5,0.0,1.0,0.5,0.5,1.0,0.5
39,0.5,0.5,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0,0,0.0,0.5,0,0.0,0.5,0.0,1.0,0.5,0.5,1.0,0.5
40,0.5,0.5,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,1.0,0.5,0.5,1.0,0.0,0,0,0.0,0.5,0,0.0,0.5,0.0,1.0,0.5,0.5,1.0,0.5
41,0.5,0.5,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.5,0.5,1.0,1.0,0,0,0.0,0.5,0,0.0,0.5,0.0,1.0,0.5,0.5,0.0,0.0
42,0.5,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.5,0.5,1.0,1.0,0,0,0.0,0.5,0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0
43,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.5,0.5,1.0,0.0,0,0,0.0,0.5,0,0.0,0.5,0.0,1.0,0.5,0.5,0.0,0.0
44,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0,0,0.0,0.5,0,0.0,0.5,0.0,1.0,0.5,0.5,1.0,1.0
45,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.5,1.0,1.0,0,0,0.0,0.5,0,0.0,0.5,0.0,1.0,0.5,0.5,1.0,1.0
46,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0,0,0.0,0.5,0,0.0,0.5,0.0,1.0,0.5,0.5,0.0,1.0
47,0.5,0.5,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.0,0,0,0.0,0.5,0,0.0,0.5,0.0,1.0,0.5,0.5,1.0,0.5
