frame,rgb_x_0,rgb_x_1,rgb_x_2,rgb_x_3,rgb_x_4,rgb_x_5,rgb_x_6,rgb_x_7,rgb_x_8,rgb_x_9,rgb_x_10,rgb_x_11,rgb_x_12,rgb_x_13,rgb_x_14,rgb_x_15,rgb_x_16,rgb_x_17,rgb_y_0,rgb_y_1,rgb_y_2,rgb_y_3,rgb_y_4,rgb_y_5,rgb_y_6,rgb_y_7,rgb_y_8,rgb_y_9,rgb_y_10,rgb_y_11,rgb_y_12,rgb_y_13,rgb_y_14,rgb_y_15,rgb_y_16,rgb_y_17
0,0.2,0.25,0.0,0.14285714285714285,0.30434782608695654,0.5,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43902439024390244,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.0,0.0,0.8,1.0
1,0.2,0.25,0.0,0.14285714285714285,0.30434782608695654,0.5,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43902439024390244,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,0.0,0.0,0.8,1.0
2,0.2,0.25,0.0,0.14285714285714285,0.2608695652173913,0.5,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43902439024390244,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,0.0,0.0,0.8,1.0
3,0.2,0.25,0.0,0.07142857142857142,0.2608695652173913,0.5,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43902439024390244,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,0.0,0.0,0.8,1.0
4,0.0,0.0,0.0,0.07142857142857142,0.2608695652173913,0.5,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43902439024390244,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,0.0,0.0,0.8,1.0
5,0.0,0.0,0.0,0.07142857142857142,0.2608695652173913,0.5,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43902439024390244,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.0,0.0,0.8,1.0
6,0.0,0.0,0.0,0.07142857142857142,0.2608695652173913,0.5,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43902439024390244,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,0.0,0.0,0.6,0.75
7,0.2,0.0,0.0,0.07142857142857142,0.2608695652173913,0.5,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43902439024390244,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.75,0.0,0.0,0.8,0.75
8,0.2,0.0,0.0,0.07142857142857142,0.2608695652173913,0.5,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.43902439024390244,0.5,1.0,1.0,1.0,0.9444444444444444,1.0,1.0,0.9444444444444444,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.0,0.0,0.8,0.75
9,0.2,0.25,0.0,0.07142857142857142,0.2608695652173913,0.5,0.75,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.5,0.25,0.0,0.25,0.0,0.43902439024390244,0.5,1.0,1.0,0.8888888888888888,0.8333333333333334,1.0,0.8888888888888888,0.8888888888888888,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.25,0.0,0.0,0.8,0.75
10,0.2,0.25,0.14285714285714285,0.07142857142857142,0.30434782608695654,0.5,0.75,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.5,0.25,0.25,0.25,0.0,0.4634146341463415,0.0,1.0,1.0,0.7777777777777778,0.7222222222222222,1.0,0.8888888888888888,0.7777777777777778,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.25,0.0,0.0,0.8,0.75
11,0.4,0.25,0.14285714285714285,0.07142857142857142,0.34782608695652173,0.5,0.6666666666666666,0.6190476190476191,0.0,0.3333333333333333,0.0,0.0,0.5,0.25,0.25,0.25,0.043478260869565216,0.4634146341463415,0.0,1.0,1.0,0.7777777777777778,0.6666666666666666,1.0,0.7777777777777778,0.7222222222222222,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.25,0.0,0.0,0.8,0.75
12,0.4,0.5,0.14285714285714285,0.14285714285714285,0.43478260869565216,0.75,0.75,0.6190476190476191,0.25,0.3333333333333333,0.0,0.5,0.5,0.25,0.25,0.5,0.043478260869565216,0.4634146341463415,0.5,1.0,1.0,0.7777777777777778,0.5555555555555556,1.0,0.8888888888888888,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.0,0.0,0.6,0.75
13,0.6,0.5,0.2857142857142857,0.21428571428571427,0.4782608695652174,0.75,0.75,0.6190476190476191,0.25,0.3333333333333333,0.0,0.5,0.5,0.25,0.5,0.5,0.043478260869565216,0.4878048780487805,0.5,0.5,0.5,0.7777777777777778,0.5555555555555556,0.5,0.7777777777777778,0.6111111111111112,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.0,0.0,0.8,0.75
14,0.6,0.5,0.2857142857142857,0.2857142857142857,0.5652173913043478,0.75,0.75,0.6190476190476191,0.5,0.3333333333333333,0.0,0.5,0.5,0.25,0.5,0.75,0.08695652173913043,0.4878048780487805,0.5,0.5,0.5,0.6666666666666666,0.5555555555555556,0.5,0.7777777777777778,0.6111111111111112,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.0,0.0,0.8,0.75
15,0.8,0.75,0.42857142857142855,0.35714285714285715,0.6086956521739131,1.0,0.75,0.6666666666666666,0.5,0.6666666666666666,0.0,0.5,0.5,0.25,0.75,0.75,0.08695652173913043,0.975609756097561,0.5,0.5,0.5,0.6666666666666666,0.6111111111111112,0.5,0.8888888888888888,0.7222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.0,0.0,0.8,0.0
16,0.8,0.75,0.5714285714285714,0.5,0.6521739130434783,1.0,0.8333333333333334,0.7142857142857143,0.5,0.6666666666666666,0.0,1.0,0.5,0.25,0.75,0.75,0.13043478260869565,1.0,0.5,0.5,0.5,0.7777777777777778,0.7222222222222222,1.0,0.8888888888888888,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.0,0.0,0.8,0.0
17,1.0,1.0,0.5714285714285714,0.5714285714285714,0.7391304347826086,1.0,0.8333333333333334,0.7619047619047619,0.75,0.6666666666666666,0.0,1.0,0.5,0.25,1.0,1.0,0.13043478260869565,0.024390243902439025,0.5,0.5,0.5,0.7777777777777778,0.7777777777777778,1.0,0.8888888888888888,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.0,0.0,0.8,0.25
18,1.0,1.0,0.7142857142857143,0.7142857142857143,0.782608695652174,0.75,0.8333333333333334,0.8095238095238095,0.75,0.6666666666666666,0.0,1.0,1.0,0.25,1.0,1.0,0.13043478260869565,0.0,0.5,0.5,0.5,0.7777777777777778,0.7777777777777778,0.5,0.8888888888888888,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.25,0.0,0.0,0.8,0.25
19,1.0,1.0,0.8571428571428571,0.7857142857142857,0.8260869565217391,0.75,0.75,0.8095238095238095,0.75,0.6666666666666666,0.0,1.0,0.5,0.25,1.0,1.0,0.13043478260869565,0.5121951219512195,0.5,0.5,0.5,0.6666666666666666,0.7222222222222222,0.5,0.7777777777777778,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.25,1.0,0.0,0.8,1.0
20,1.0,0.75,1.0,0.8571428571428571,0.8695652173913043,0.5,0.8333333333333334,0.8571428571428571,1.0,1.0,0.0,1.0,1.0,0.25,1.0,1.0,0.13043478260869565,0.024390243902439025,0.5,0.5,0.5,0.6666666666666666,0.6111111111111112,0.5,0.7777777777777778,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.25,1.0,0.0,0.8,0.25
